-24.3901,24.3901,-23.1706,0,0.206133,0.785398,96,132,0.2178,0,101.811,5.81056,
-30.1492,30.1492,-28.6418,0,0.0693537,0.785398,96,132,0.24,0,93.76,-2.24,
-38.2601,38.2601,-36.3471,0,-0.12328,0.785398,96,132,0.2724,0,81.6665,-14.3335,
-37.5699,37.5699,-35.6914,0,-0.272035,0.620249,96,132,0.2979,0,73.013,-22.987,
-33.5285,33.5285,-31.8521,0,-0.277157,0.519146,96,132,0.4539,0,73.5766,-22.4234,
27.8645,-27.8645,26.4713,0,-0.587264,-1.24905,98,131,0.486,0,84.7493,-13.2507,
41.8706,-41.8706,39.7771,0,-0.517614,-1.51204,98,131,0.5091,0,93.4231,-4.57685,
63.9136,-63.9136,60.7179,0,-0.41162,-1.92957,98,130,0.5373,0,103.552,5.55249,
66.3718,-66.3718,63.0532,0,-0.353237,-1.92957,98,130,0.5631,0,111.373,13.3725,
54.2078,-54.2078,51.4974,0,-0.283361,-1.5708,99,131,0.6054,0,119.095,20.0946,
18.9048,-18.9048,17.9595,0,-0.33641,-0.785398,98,132,0.6339,0,119.813,21.8126,
-4.01344,4.01344,-3.81277,0,-0.41707,-0.321751,98,132,0.6642,0,116.433,18.4332,
-40.3645,40.3645,-38.3463,0,-0.52203,0.436627,97,132,0.6903,0,110.454,13.4538,
-46.5098,46.5098,-44.1843,0,-0.667981,0.436627,97,132,0.7188,0,101.463,4.46309,
-54.1435,54.1435,-51.4363,0,-0.84928,0.436627,97,132,0.75,0,90,-7,
-47.2648,47.2648,-44.9015,0,-0.998183,0.124355,97,132,0.7758,0,80.4431,-16.5569,
-41.1479,41.1479,-39.0906,0,-1.15194,-0.174672,98,132,0.8046,0,70.9937,-27.0063,
-24.073,24.073,-22.8693,0,-1.26647,-0.694738,98,132,0.831,0,64.4702,-33.5298,
-13.413,13.413,-12.7423,0,-1.34893,-1.03038,99,132,0.8622,0,60.3873,-38.6127,
-1.92903,1.92903,-1.83258,0,-1.37163,-1.32582,99,132,0.8877,0,60.3812,-38.6188,
10.7154,-10.7154,10.1797,0,-1.31631,-1.5708,99,131,0.9219,0,65.0611,-33.9389,
20.8444,-20.8444,19.8022,0,-1.25041,-1.74547,99,131,0.9447,0,70.7903,-28.2097,
26.482,-26.482,25.1579,0,-1.11652,-1.74547,99,131,0.9729,0,79.9799,-19.0201,
32.7382,-32.7382,31.1013,0,-0.967935,-1.74547,99,131,1.0008,0,90.3016,-8.69841,
36.1393,-36.1393,34.3323,0,-0.823146,-1.68145,99,131,1.0275,0,100.162,1.16214,
32.2706,-32.2706,30.6571,0,-0.680014,-1.44644,99,131,1.0578,0,109.924,10.9241,
30.8253,-30.8253,29.284,0,-0.593718,-1.32582,99,132,1.0842,0,116.143,17.1426,
13.5795,-13.5795,12.9005,0,-0.546026,-0.868539,99,132,1.1148,0,119.754,20.7539,
6.13931,-6.13931,5.83234,0,-0.556448,-0.702257,99,132,1.1409,0,119.403,20.4032,
-4.31087,4.31087,-4.09532,0,-0.621529,-0.519146,98,132,1.1703,0,115.269,17.2691,
-15.6247,15.6247,-14.8435,0,-0.729857,-0.358771,98,132,1.1982,0,108.178,10.178,
-23.1997,23.1997,-22.0397,0,-0.909763,-0.358771,98,132,1.2324,0,96.5811,-1.41892,
-28.503,28.503,-27.0778,0,-1.03572,-0.358771,98,132,1.2552,0,88.041,-9.95896,
-34.9756,34.9756,-33.2268,0,-1.18944,-0.358771,98,132,1.2828,0,77.9819,-20.0181,
-33.556,33.556,-31.8782,0,-1.3161,-0.519146,98,132,1.3089,0,69.7678,-28.2322,
-30.2213,30.2213,-28.7103,0,-1.42001,-0.702257,99,132,1.3377,0,63.2357,-35.7643,
-25.3285,25.3285,-24.062,0,-1.47009,-0.868539,99,132,1.3656,0,60.2091,-38.7909,
-7.75737,7.75737,-7.3695,0,-1.43328,-1.24905,100,131,1.4079,0,62.5276,-37.4724,
9.73394,-9.73394,9.24724,0,-1.33962,-1.5708,99,131,1.4364,0,68.4956,-30.5044,
22.9294,-22.9294,21.7829,0,-1.2009,-1.74547,99,131,1.4637,0,76.7849,-22.2151,
33.7699,-33.7699,32.0814,0,-1.01374,-1.81577,100,131,1.494,0,87.7402,-12.2598,
42.1386,-42.1386,40.0316,0,-0.814984,-1.81577,100,131,1.5252,0,99.3422,-0.657812,
50.5354,-50.5354,48.0086,0,-0.61556,-1.81577,100,131,1.5618,0,111.026,11.0258,
40.4569,-40.4569,38.4341,0,-0.48559,-1.44644,99,131,1.6059,0,119.14,20.14,
8.97483,-8.97483,8.52609,0,-0.481586,-0.694738,99,132,1.632,0,119.884,20.884,
-2.94017,2.94017,-2.79316,0,-0.533477,-0.463648,99,133,1.662,0,116.815,17.8152,
-21.7313,21.7313,-20.6447,0,-0.640473,-0.124355,98,133,1.6914,0,110.149,12.1485,
-35.4855,35.4855,-33.7112,0,-0.784024,0.0587558,99,132,1.7199,0,101.079,2.07878,
-41.7867,41.7867,-39.6974,0,-0.933679,0.0587558,99,132,1.746,0,91.5073,-7.49267,
-47.621,47.621,-45.24,0,-1.18976,-0.0587558,98,133,1.7889,0,75.9122,-22.0878,
-37.0006,37.0006,-35.1506,0,-1.31539,-0.436627,98,133,1.8162,0,67.8238,-30.1762,
-33.2204,33.2204,-31.5593,0,-1.40923,-0.620249,99,133,1.8447,0,62.1485,-36.8515,
-11.8136,11.8136,-11.2229,0,-1.44648,-1.1659,100,132,1.8774,0,60.0136,-39.9864,
