7.90781,7.72808,-6.35605,-0.144456,0,-0.43064
7.90781,7.43055,-4.66773,-0.318602,0,-0.328914
7.90781,7.14448,-3.65999,-0.447245,0,-0.268231
7.90781,6.86941,-1.6707,-0.494348,0,-0.127344
8.11377,6.64378,-0.0793119,-0.469031,0,-0.0062506
8.24221,6.51149,0.852624,-0.418147,0,0.0685608
8.64067,6.64391,1.84958,-0.33084,0,0.145763
8.71366,6.45831,2.66508,-0.215497,0,0.216068
8.71366,6.20966,3.37329,-0.0773285,0,0.284436
8.71366,5.97059,3.93433,0.0771205,0.00593827,0.350965
8.89403,5.91415,4.514,0.24794,0.0250297,0.424669
8.89403,5.68645,4.84289,0.424846,0.0577428,0.503668
9.06829,5.63507,5.18834,0.608241,0.104577,0.586667
9.23252,5.57603,5.3947,0.792519,0.165601,0.672173
9.38315,5.33152,5.33147,1.10571,0.318189,0.841783
9.38315,5.12626,5.0676,1.25824,0.415073,0.932681
9.38315,4.9289,4.71373,1.39128,0.522202,1.02294
9.61529,4.83073,4.13465,1.56685,0.722759,1.17091
9.50684,4.54047,3.50031,1.64129,0.849138,1.25279
9.61529,4.46994,2.99167,1.69328,0.979521,1.32996
9.61529,4.29785,1.84214,1.69901,1.11034,1.33477
9.50684,4.0281,0.597616,1.65661,1.2379,1.31559
9.38315,3.75409,-0.0141526,1.59228,1.36051,1.35854
9.38315,3.54762,-0.730322,1.46454,1.52161,1.41382
9.38315,3.41104,-1.18363,1.36259,1.62653,1.44484
9.38315,3.27971,-1.58723,1.24902,1.7227,1.4693
9.09646,2.87779,-1.73366,1.13418,1.81003,1.4946
9.09646,2.767,-1.97978,1.0143,1.88813,1.5135
9.09646,2.66047,-2.15824,0.892154,1.95683,1.53207
8.71366,2.1877,-1.94863,0.779943,2.01845,1.55207
8.77422,2.1617,-2.04865,0.671042,2.07012,1.5739
8.71366,2.02025,-1.98772,0.56868,2.1139,1.59874
8.43988,1.67923,-1.67812,0.482178,2.15103,1.62778
8.24221,1.42451,-1.4149,0.409141,2.18254,1.66247
8.43988,1.55974,-1.50827,0.33532,2.20836,1.70203
7.90781,0.988095,-0.906829,0.287498,2.23049,1.74996
8.05084,1.08758,-0.926239,0.240769,2.24903,1.80311
7.7373,0.744237,-0.568948,0.209595,2.26517,1.86489
7.5326,0.518766,-0.281811,0.190675,2.27985,1.99542
7.5326,0.479858,-0.139656,0.165901,2.30474,2.15235
7.90781,0.822147,-0.116864,0.155014,2.31667,2.24225
8.24221,1.11202,0.000698703,0.149073,2.32815,2.32848
8.24221,1.06921,0.155307,0.149313,2.33965,2.4157
8.43988,1.17757,0.475127,0.172283,2.36394,2.5752
8.43988,1.13223,0.607281,0.18903,2.3785,2.65933
8.71366,1.35188,0.87862,0.21558,2.3951,2.7354
8.89403,1.47326,1.11303,0.250131,2.41436,2.80993
8.93832,1.41132,1.27282,0.321719,2.4594,2.93161
9.24564,1.59747,1.57246,0.409897,2.51719,3.03259
9.38315,1.66819,1.66733,0.458308,2.55248,3.07581
9.38315,1.60396,1.59371,0.502021,2.59114,3.11139
9.50684,1.66113,1.60444,0.544464,2.63306,3.13879
