-31.6058,31.6058,0.519146,-0.481703
-32.6361,32.6361,0.519146,-0.514329
-34.2627,34.2627,0.519146,-0.56584
-33.64,33.64,0.436627,-0.628638
-29.8467,29.8467,0.244979,-0.700165
-26.4148,26.4148,0.0587558,-0.777714
-16.8797,16.8797,-0.321751,-0.856275
-13.086,13.086,-0.519146,-0.933537
-9.65167,9.65167,-0.702257,-1.00789
-6.39858,6.39858,-0.868539,-1.07116
-5.48323,5.48323,-0.938047,-1.11168
-10.1917,10.1917,-0.868539,-1.19128
-11.4753,11.4753,-0.868539,-1.23192
-7.95297,7.95297,-1.0122,-1.26404
-11.3818,11.3818,-0.938047,-1.29847
-14.2858,14.2858,-0.868539,-1.32092
-12.9441,12.9441,-0.938047,-1.34794
-13.7217,13.7217,-0.938047,-1.37257
-14.1303,14.1303,-0.950547,-1.39801
-12.5215,12.5215,-1.03038,-1.42689
-12.5392,12.5392,-1.03038,-1.42745
-15.6568,15.6568,-1.03038,-1.52618
-17.1894,17.1894,-1.03038,-1.57471
-18.9518,18.9518,-1.03038,-1.63052
-16.2323,16.2323,-1.18019,-1.69421
-19.3671,19.3671,-1.18019,-1.79348
-17.0629,17.0629,-1.39612,-1.93645
-21.7008,21.7008,-1.35213,-2.03932
-23.3981,23.3981,-1.44644,-2.18738
-24.4654,24.4654,-1.5708,-2.34553
-23.5398,23.5398,-1.7274,-2.47283
-25.9136,25.9136,-1.78947,-2.61006
-27.917,27.917,-1.85685,-2.74089
-28.9407,28.9407,-1.9614,-2.87786
-25.6333,25.6333,-2.19105,-3.00277
-222.54,222.54,3.92699,-3.12012
-223.606,223.606,3.84385,-3.23701
-222.078,222.078,3.68201,-3.35047
-212.311,212.311,3.26595,-3.45725
-176.098,176.098,2.00742,-3.569
-74.5187,74.5187,-1.32582,-3.68558
-232.69,232.69,3.57822,-3.79029
-188.699,188.699,2.08994,-3.88553
-155.935,155.935,0.950547,-3.98741
-135.497,135.497,0.197396,-4.09335
-93.0987,93.0987,-1.24905,-4.19717
-214.858,214.858,2.52134,-4.2825
-185.689,185.689,1.51204,-4.36813
-160.287,160.287,0.620249,-4.45551
-137.158,137.158,-0.197396,-4.54073
-96.2276,96.2276,-1.5708,-4.618
-254.755,254.755,3.38657,-4.68068
-185.234,185.234,1.13417,-4.73156
-161.305,161.305,0.321751,-4.78624
-124.807,124.807,-0.876058,-4.82829
-255,255,3.92699,-4.86958
-196.989,196.989,1.32582,-4.91216
-167.582,167.582,0.358771,-4.94798
-123.966,123.966,-1.05165,-4.97725
-255,255,3.66074,-5.01429
-231.065,231.065,2.26553,-5.05152
-196.368,196.368,1.13417,-5.08416
-165.29,165.29,0.124355,-5.10981
-255,255,3.14159,-5.14957
-209.318,209.318,1.44644,-5.18195
-162.465,162.465,-0.0665682,-5.21128
-255,255,3.20816,-5.24576
-219.598,219.598,1.62955,-5.32439
-135.793,135.793,-1.05165,-5.35177
-104.054,104.054,-2.11122,-5.40626
-253.38,253.38,2.53605,-5.48764
-175.748,175.748,0,-5.56535
-148.166,148.166,-0.950547,-5.64248
-117.588,117.588,-2.00742,-5.73104
-255,255,2.70497,-5.81209
-233.959,233.959,1.51204,-5.89665
