TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170121_173102|14880|1|0,000001|0||0||0|0|0|0||||||||||||
20170121_173102|15195|2|0,133316|0||0||0|0|0|0||||||||||||
20170121_173103|15279|3|10,752688|0||0||0|0|0|0||||||||||||
20170121_173103|15374|4|10,752688|0||0||0|0|0|0||||||||||||
20170121_173103|15469|5|10,416667|0||0||0|0|0|0||||||||||||
20170121_173103|15563|6|10,752688|0||0||0|0|0|0||||||||||||
20170121_173103|15655|7|10,869565|0||0||0|0|0|0||||||||||||
20170121_173103|15748|8|10,638298|0||0||0|0|0|0||||||||||||
20170121_173103|15846|9|10,309278|0||0||0|0|0|0||||||||||||
20170121_173103|15944|10|10,989011|0||0||0|0|0|0||||||||||||
20170121_173103|16031|11|10,526316|0||0||0|0|0|0||||||||||||
20170121_173103|16132|12|10,526316|0||0||0|0|0|0||||||||||||
20170121_173104|16222|13|10,752688|0||0||0|0|0|0||||||||||||
20170121_173104|16310|14|10,752688|0||0||0|0|0|0||||||||||||
20170121_173104|16405|15|10,638298|0||0||0|0|0|0||||||||||||
20170121_173104|16499|16|10,638298|0||0||0|0|0|0||||||||||||
20170121_173104|16590|17|10,869565|0||0||0|0|0|0||||||||||||
20170121_173104|16686|18|10,638298|0||0||0|0|0|0||||||||||||
20170121_173104|16781|19|10,526316|0||0||0|0|0|0||||||||||||
20170121_173104|16875|20|10,752688|0||0||0|0|0|0||||||||||||
20170121_173104|16968|21|10,526316|0||0||0|0|0|0||||||||||||
20170121_173104|17061|22|10,869565|0||0||0|0|0|0||||||||||||
20170121_173104|17154|23|10,526316|0||0||0|0|0|0||||||||||||
20170121_173105|17249|24|10,752688|0||0||0|0|0|0||||||||||||
20170121_173105|17345|25|10,526316|0||0||0|0|0|0||||||||||||
20170121_173105|17441|26|10,752688|0||0||0|0|0|0||||||||||||
20170121_173105|17530|27|10,638298|0||0||0|0|0|0||||||||||||
20170121_173105|17625|28|10,638298|0||0||0|0|0|0||||||||||||
20170121_173105|17838|29|4,830918|0||0||0|0|0|0||||||||||||
20170121_173105|17917|30|12,048193|0||0||0|0|0|0||||||||||||
20170121_173105|18010|31|10,989011|0||0||0|0|0|0||||||||||||
20170121_173105|18107|32|10,309278|0||0||0|0|0|0||||||||||||
20170121_173106|18197|33|10,989011|0||0||0|0|0|0||||||||||||
20170121_173106|18286|34|11,627907|0||0||0|0|0|0||||||||||||
20170121_173106|18381|35|10,526316|0||0||0|0|0|0||||||||||||
20170121_173106|18474|36|10,752688|0||0||0|0|0|0||||||||||||
20170121_173106|18571|37|10,526316|0||0||0|0|0|0||||||||||||
20170121_173106|18662|38|10,526316|0||0||0|0|0|0||||||||||||
20170121_173106|18752|39|10,869565|0||0||0|0|0|0||||||||||||
20170121_173106|18844|40|10,752688|0||0||0|0|0|0||||||||||||
20170121_173106|18936|41|10,752688|0||0||0|0|0|0||||||||||||
20170121_173106|19032|42|10,638298|0||0||0|0|0|0||||||||||||
20170121_173106|19123|43|10,526316|0||0||0|0|0|0||||||||||||
20170121_173107|19218|44|10,869565|0||0||0|0|0|0||||||||||||
20170121_173107|19312|45|10,638298|0||0||0|0|0|0||||||||||||
20170121_173107|19410|46|10,309278|0||0||0|0|0|0||||||||||||
20170121_173107|19499|47|10,869565|0||0||0|0|0|0||||||||||||
20170121_173107|19594|48|10,752688|0||0||0|0|0|0||||||||||||
20170121_173107|19687|49|10,752688|0||0||0|0|0|0||||||||||||
20170121_173107|19781|50|10,526316|0||0||0|0|0|0||||||||||||
20170121_173107|19875|51|10,752688|0||0||0|0|0|0||||||||||||
20170121_173107|19970|52|10,526316|0||0||0|0|0|0||||||||||||
20170121_173107|20061|53|10,869565|0||0||0|0|0|0||||||||||||
20170121_173107|20157|54|10,638298|0||0||0|0|0|0||||||||||||
20170121_173108|20248|55|10,869565|0||0||0|0|0|0||||||||||||
20170121_173108|20343|56|10,526316|0||0||0|0|0|0||||||||||||
20170121_173108|20436|57|10,638298|0||0||0|0|0|0||||||||||||
