TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velAtualDerivSuja|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170208_203401|48470|73|22,000000|1|CarroTeste|1|circulo_r60_xc160_yc120|160|180|162|197|17,117243|0,000000|0,000000|80,000000|80,000000|536,090168|3,648691|3,483938|-0,164754|-4,162338|22,423099|31,185917|
20170208_203401|48475|73|22,000000|1|CarroTeste2|0|circulo_r60_xc160_yc120|160|180|0|0|17,117243|0,000000|0,000000|80,000000|80,000000|536,090168|3,648691|3,483938|-0,164754|-4,162338|22,423099|31,185917|
20170208_203401|48495|75|41,666667|1|CarroTeste|1|circulo_r60_xc160_yc120|160|180|162|196|16,124515|0,000000|17,146776|80,000000|62,853224|459,860755|3,522099|3,464083|-0,058016|-1,483158|21,431819|24,554257|
20170208_203401|48503|75|41,666667|1|CarroTeste2|0|circulo_r60_xc160_yc120|160|180|0|0|16,124515|0,000000|17,146776|80,000000|62,853224|459,860755|3,522099|3,464083|-0,058016|-1,483158|21,431819|24,554257|
20170208_203401|48558|77|15,873016|1|CarroTeste|1|circulo_r60_xc160_yc120|160|180|162|196|16,124515|0,000000|0,000000|80,000000|80,000000|528,099533|3,522099|3,464083|-0,058016|-1,472103|24,855394|27,954559|
20170208_203401|48567|77|15,873016|1|CarroTeste2|0|circulo_r60_xc160_yc120|160|180|0|0|16,124515|0,000000|0,000000|80,000000|80,000000|528,099533|3,522099|3,464083|-0,058016|-1,472103|24,855394|27,954559|
20170208_203401|48622|79|15,625000|1|CarroTeste|1|circulo_r60_xc160_yc120|160|180|162|196|16,124515|0,000000|0,000000|80,000000|80,000000|532,629880|3,568220|3,464083|-0,104137|-2,638826|23,853782|29,409206|
20170208_203401|48626|79|15,625000|1|CarroTeste2|0|circulo_r60_xc160_yc120|160|180|0|0|16,124515|0,000000|0,000000|80,000000|80,000000|532,629880|3,568220|3,464083|-0,104137|-2,638826|23,853782|29,409206|
20170208_203401|48688|81|15,625000|1|CarroTeste|1|circulo_r60_xc160_yc120|160|180|161|196|16,031220|0,000000|6,430041|80,000000|73,569959|495,758091|3,568220|3,462217|-0,106003|-2,692547|21,953644|27,622165|
20170208_203401|48692|81|15,625000|1|CarroTeste2|0|circulo_r60_xc160_yc120|160|180|0|0|16,031220|0,000000|6,430041|80,000000|73,569959|495,758091|3,568220|3,462217|-0,106003|-2,692547|21,953644|27,622165|
