TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170121_183109|69128|1|0,000001|0||0||0|0|0|0||||||||||||
20170121_183109|69514|2|0,300210|0||0||0|0|0|0||||||||||||
20170121_183110|69612|3|10,638298|0||0||0|0|0|0||||||||||||
20170121_183110|69705|4|10,526316|0||0||0|0|0|0||||||||||||
20170121_183110|69809|5|10,869565|0||0||0|0|0|0||||||||||||
20170121_183110|69940|6|7,042254|0||0||0|0|0|0||||||||||||
20170121_183110|70035|7|10,638298|0||0||0|0|0|0||||||||||||
20170121_183110|70134|8|10,869565|0||0||0|0|0|0||||||||||||
20170121_183110|70219|9|10,638298|0||0||0|0|0|0||||||||||||
20170121_183110|70315|10|10,638298|0||0||0|0|0|0||||||||||||
20170121_183110|70407|11|10,638298|0||0||0|0|0|0||||||||||||
20170121_183110|70501|12|10,638298|0||0||0|0|0|0||||||||||||
20170121_183111|70608|13|10,638298|0||0||0|0|0|0||||||||||||
20170121_183111|70686|14|10,752688|0||0||0|0|0|0||||||||||||
20170121_183111|70788|15|10,309278|0||0||0|0|0|0||||||||||||
20170121_183111|70872|16|11,111111|0||0||0|0|0|0||||||||||||
20170121_183111|70975|17|10,416667|0||0||0|0|0|0||||||||||||
20170121_183111|71079|18|10,204082|0||0||0|0|0|0||||||||||||
20170121_183111|71182|19|9,708738|0||0||0|0|0|0||||||||||||
20170121_183111|71278|20|10,638298|0||0||0|0|0|0||||||||||||
20170121_183111|71356|21|11,111111|0||0||0|0|0|0||||||||||||
20170121_183111|71448|22|10,752688|0||0||0|0|0|0||||||||||||
20170121_183111|71533|23|11,627907|0||0||0|0|0|0||||||||||||
20170121_183112|71627|24|10,989011|0||0||0|0|0|0||||||||||||
20170121_183112|71734|25|10,638298|0||0||0|0|0|0||||||||||||
20170121_183112|71857|26|7,246377|0||0||0|0|0|0||||||||||||
20170121_183112|71957|27|10,204082|0||0||0|0|0|0||||||||||||
20170121_183112|72058|28|9,900990|0||0||0|0|0|0||||||||||||
20170121_183112|72149|29|10,989011|0||0||0|0|0|0||||||||||||
20170121_183112|72256|30|9,345794|0||0||0|0|0|0||||||||||||
20170121_183112|72345|31|11,627907|0||0||0|0|0|0||||||||||||
20170121_183112|72431|32|11,111111|0||0||0|0|0|0||||||||||||
20170121_183112|72513|33|11,764706|0||0||0|0|0|0||||||||||||
20170121_183113|72616|34|10,000000|0||0||0|0|0|0||||||||||||
20170121_183113|72702|35|11,494253|0||0||0|0|0|0||||||||||||
20170121_183113|72803|36|10,309278|0||0||0|0|0|0||||||||||||
20170121_183113|72900|37|10,416667|0||0||0|0|0|0||||||||||||
20170121_183113|72985|38|11,111111|0||0||0|0|0|0||||||||||||
20170121_183113|73097|39|10,752688|0||0||0|0|0|0||||||||||||
20170121_183113|73219|40|7,092199|0||0||0|0|0|0||||||||||||
20170121_183113|73311|41|10,752688|0||0||0|0|0|0||||||||||||
20170121_183113|73408|42|10,638298|0||0||0|0|0|0||||||||||||
20170121_183113|73501|43|10,526316|0||0||0|0|0|0||||||||||||
20170121_183114|73601|44|10,869565|0||0||0|0|0|0||||||||||||
20170121_183114|73691|45|10,309278|0||0||0|0|0|0||||||||||||
20170121_183114|73788|46|10,989011|0||0||0|0|0|0||||||||||||
20170121_183114|73876|47|10,309278|0||0||0|0|0|0||||||||||||
20170121_183114|73969|48|10,989011|0||0||0|0|0|0||||||||||||
20170121_183114|74065|49|10,638298|0||0||0|0|0|0||||||||||||
20170121_183114|74166|50|10,638298|0||0||0|0|0|0||||||||||||
20170121_183114|74261|51|10,000000|0||0||0|0|0|0||||||||||||
20170121_183114|74344|52|11,627907|0||0||0|0|0|0||||||||||||
20170121_183114|74448|53|10,416667|0||0||0|0|0|0||||||||||||
20170121_183114|74576|54|7,246377|0||0||0|0|0|0||||||||||||
20170121_183115|74675|55|10,309278|0||0||0|0|0|0||||||||||||
20170121_183115|74766|56|10,989011|0||0||0|0|0|0||||||||||||
20170121_183115|74860|57|10,638298|0||0||0|0|0|0||||||||||||
20170121_183115|74953|58|10,638298|0||0||0|0|0|0||||||||||||
20170121_183115|75052|59|10,752688|0||0||0|0|0|0||||||||||||
20170121_183115|75155|60|10,752688|0||0||0|0|0|0||||||||||||
20170121_183115|75281|61|7,042254|0||0||0|0|0|0||||||||||||
20170121_183115|75379|62|10,638298|0||0||0|0|0|0||||||||||||
20170121_183115|75470|63|10,526316|0||0||0|0|0|0||||||||||||
20170121_183115|75565|64|10,752688|0||0||0|0|0|0||||||||||||
20170121_183116|75664|65|10,869565|0||0||0|0|0|0||||||||||||
20170121_183116|75766|66|10,526316|0||0||0|0|0|0||||||||||||
20170121_183116|75898|67|7,092199|0||0||0|0|0|0||||||||||||
20170121_183116|75985|68|10,752688|0||0||0|0|0|0||||||||||||
20170121_183116|76081|69|10,204082|0||0||0|0|0|0||||||||||||
20170121_183116|76173|70|10,989011|0||0||0|0|0|0||||||||||||
20170121_183116|76267|71|10,638298|0||0||0|0|0|0||||||||||||
20170121_183116|76364|72|10,869565|0||0||0|0|0|0||||||||||||
20170121_183116|76451|73|10,752688|0||0||0|0|0|0||||||||||||
20170121_183116|76558|74|10,309278|0||0||0|0|0|0||||||||||||
20170121_183117|76647|75|11,111111|0||0||0|0|0|0||||||||||||
20170121_183117|76753|76|10,416667|0||0||0|0|0|0||||||||||||
20170121_183117|76876|77|7,142857|0||0||0|0|0|0||||||||||||
20170121_183117|76968|78|10,752688|0||0||0|0|0|0||||||||||||
20170121_183117|77063|79|10,526316|0||0||0|0|0|0||||||||||||
20170121_183117|77170|80|10,526316|0||0||0|0|0|0||||||||||||
20170121_183117|77298|81|7,194245|0||0||0|0|0|0||||||||||||
20170121_183117|77570|82|3,703704|0||0||0|0|0|0||||||||||||
