TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170128_174314|18507|27|0,000000|1|CarroTeste|1|circulo_r68_xc160_yc120|220|151|228|155|8,944272|14,899335|120,000000|105,100665|412,552230|2,137526|2,227204|0,089678|2,511582|23,271382|17,983841|
20170128_174314|18513|27|0,000000|1|CarroTeste2|0|circulo_r68_xc160_yc120|220|151|0|0|8,944272|14,899335|120,000000|105,100665|412,552230|2,137526|2,227204|0,089678|2,511582|23,271382|17,983841|
20170128_174314|18539|29|0,000000|1|CarroTeste|1|circulo_r68_xc160_yc120|220|151|228|155|8,944272|0,000000|120,000000|120,000000|474,540030|2,077895|2,227204|0,149309|4,184623|28,131868|19,322135|
20170128_174314|18545|29|0,000000|1|CarroTeste2|0|circulo_r68_xc160_yc120|220|151|0|0|8,944272|0,000000|120,000000|120,000000|474,540030|2,077895|2,227204|0,149309|4,184623|28,131868|19,322135|
20170128_174314|18589|31|0,000000|1|CarroTeste|1|circulo_r68_xc160_yc120|220|151|228|155|8,944272|0,000000|120,000000|120,000000|478,540030|2,077895|2,227204|0,149309|4,189600|28,337107|19,516896|
20170128_174314|18595|31|0,000000|1|CarroTeste2|0|circulo_r68_xc160_yc120|220|151|0|0|8,944272|0,000000|120,000000|120,000000|478,540030|2,077895|2,227204|0,149309|4,189600|28,337107|19,516896|
20170128_174314|18636|33|0,000000|1|CarroTeste|1|circulo_r68_xc160_yc120|220|151|228|156|9,433981|21,276596|120,000000|98,723404|399,022889|2,111216|2,236998|0,125782|3,535673|23,672906|16,229383|
20170128_174314|18642|33|0,000000|1|CarroTeste2|0|circulo_r68_xc160_yc120|220|151|0|0|9,433981|21,276596|120,000000|98,723404|399,022889|2,111216|2,236998|0,125782|3,535673|23,672906|16,229383|
20170128_174314|18684|35|0,000000|1|CarroTeste|1|circulo_r68_xc160_yc120|220|151|228|156|9,433981|0,000000|120,000000|120,000000|485,830810|2,111216|2,236998|0,125782|3,539866|28,017715|20,565366|
20170128_174314|18690|35|0,000000|1|CarroTeste2|0|circulo_r68_xc160_yc120|220|151|0|0|9,433981|0,000000|120,000000|120,000000|485,830810|2,111216|2,236998|0,125782|3,539866|28,017715|20,565366|
