TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170120_162919|16455|1|0,000001|0||0||0|0|0|0||||||||||||
20170120_162919|16666|2|6,250000|0||0||0|0|0|0||||||||||||
20170120_162920|16801|3|6,944444|0||0||0|0|0|0||||||||||||
20170120_162920|16945|4|7,194245|0||0||0|0|0|0||||||||||||
20170120_162920|17070|5|7,194245|0||0||0|0|0|0||||||||||||
20170120_162920|17217|6|7,142857|0||0||0|0|0|0||||||||||||
20170120_162920|17332|7|8,695652|0||0||0|0|0|0||||||||||||
20170120_162920|17441|8|8,620690|0||0||0|0|0|0||||||||||||
20170120_162920|17580|9|6,944444|0||0||0|0|0|0||||||||||||
20170120_162920|17708|10|9,900990|0||0||0|0|0|0||||||||||||
20170120_162921|17858|11|5,555556|0||0||0|0|0|0||||||||||||
20170120_162921|17976|12|10,416667|0||0||0|0|0|0||||||||||||
20170120_162921|18083|13|7,246377|0||0||0|0|0|0||||||||||||
20170120_162921|18175|14|10,638298|0||0||0|0|0|0||||||||||||
20170120_162921|18295|15|10,752688|0||0||0|0|0|0||||||||||||
20170120_162921|18411|16|7,092199|0||0||0|0|0|0||||||||||||
20170120_162921|18509|17|10,638298|0||0||0|0|0|0||||||||||||
20170120_162921|18643|18|7,142857|0||0||0|0|0|0||||||||||||
20170120_162921|18739|19|10,638298|0||0||0|0|0|0||||||||||||
20170120_162922|18833|20|10,752688|0||0||0|0|0|0||||||||||||
20170120_162922|18925|21|10,752688|0||0||0|0|0|0||||||||||||
20170120_162922|19045|22|10,416667|0||0||0|0|0|0||||||||||||
20170120_162922|19172|23|7,042254|0||0||0|0|0|0||||||||||||
20170120_162922|19312|24|7,246377|0||0||0|0|0|0||||||||||||
20170120_162922|19448|25|7,142857|0||0||0|0|0|0||||||||||||
20170120_162922|19557|26|10,526316|0||0||0|0|0|0||||||||||||
20170120_162922|19667|27|8,474576|0||0||0|0|0|0||||||||||||
20170120_162923|19797|28|8,620690|0||0||0|0|0|0||||||||||||
20170120_162923|20014|29|4,273504|0||0||0|0|0|0||||||||||||
20170120_162923|20125|30|10,416667|0||0||0|0|0|0||||||||||||
20170120_162923|20266|31|8,264463|0||0||0|0|0|0||||||||||||
20170120_162923|20351|32|7,692308|0||0||0|0|0|0||||||||||||
20170120_162923|20460|33|10,752688|0||0||0|0|0|0||||||||||||
20170120_162923|20678|34|4,566210|0||0||0|0|0|0||||||||||||
20170120_162924|20786|35|8,547009|0||0||0|0|0|0||||||||||||
20170120_162924|20893|36|10,638298|0||0||0|0|0|0||||||||||||
20170120_162924|20964|37|13,698630|0||0||0|0|0|0||||||||||||
20170120_162924|21095|38|7,812500|0||0||0|0|0|0||||||||||||
20170120_162924|21202|39|8,695652|0||0||0|0|0|0||||||||||||
20170120_162924|21344|40|9,433962|0||0||0|0|0|0||||||||||||
20170120_162924|21472|41|6,172840|0||0||0|0|0|0||||||||||||
20170120_162924|21609|42|7,194245|0||0||0|0|0|0||||||||||||
20170120_162924|21765|43|7,092199|0||0||0|0|0|0||||||||||||
20170120_162925|21911|44|6,896552|0||0||0|0|0|0||||||||||||
20170120_162925|22026|45|8,403361|0||0||0|0|0|0||||||||||||
20170120_162925|22162|46|7,142857|0||0||0|0|0|0||||||||||||
20170120_162925|22264|47|8,771930|0||0||0|0|0|0||||||||||||
20170120_162925|22356|48|10,638298|0||0||0|0|0|0||||||||||||
20170120_162925|22469|49|10,416667|0||0||0|0|0|0||||||||||||
20170120_162925|22557|50|9,433962|0||0||0|0|0|0||||||||||||
20170120_162925|22703|51|10,204082|0||0||0|0|0|0||||||||||||
20170120_162926|22787|52|7,092199|0||0||0|0|0|0||||||||||||
20170120_162926|22896|53|10,638298|0||0||0|0|0|0||||||||||||
20170120_162926|23010|54|8,474576|0||0||0|0|0|0||||||||||||
20170120_162926|23113|55|10,526316|0||0||0|0|0|0||||||||||||
20170120_162926|23225|56|10,416667|0||0||0|0|0|0||||||||||||
20170120_162926|23344|57|7,246377|0||0||0|0|0|0||||||||||||
20170120_162926|23494|58|7,042254|0||0||0|0|0|0||||||||||||
20170120_162926|23628|59|7,142857|0||0||0|0|0|0||||||||||||
20170120_162926|23719|60|10,752688|0||0||0|0|0|0||||||||||||
20170120_162927|23838|61|10,309278|0||0||0|0|0|0||||||||||||
20170120_162927|23951|62|7,246377|0||0||0|0|0|0||||||||||||
20170120_162927|24118|63|7,092199|0||0||0|0|0|0||||||||||||
20170120_162927|24219|64|7,042254|0||0||0|0|0|0||||||||||||
20170120_162927|24317|65|10,869565|0||0||0|0|0|0||||||||||||
20170120_162927|24415|66|10,526316|0||0||0|0|0|0||||||||||||
20170120_162927|24523|67|10,752688|0||0||0|0|0|0||||||||||||
20170120_162927|24657|68|7,142857|0||0||0|0|0|0||||||||||||
20170120_162928|24789|69|7,194245|0||0||0|0|0|0||||||||||||
20170120_162928|24922|70|7,142857|0||0||0|0|0|0||||||||||||
20170120_162928|25023|71|10,416667|0||0||0|0|0|0||||||||||||
20170120_162928|25125|72|10,638298|0||0||0|0|0|0||||||||||||
20170120_162928|25212|73|10,526316|0||0||0|0|0|0||||||||||||
20170120_162928|25373|74|7,246377|0||0||0|0|0|0||||||||||||
20170120_162928|25504|75|6,896552|0||0||0|0|0|0||||||||||||
20170120_162928|25600|76|9,803922|0||0||0|0|0|0||||||||||||
20170120_162928|25711|77|9,174312|0||0||0|0|0|0||||||||||||
20170120_162929|25820|78|8,849558|0||0||0|0|0|0||||||||||||
20170120_162929|25955|79|7,092199|0||0||0|0|0|0||||||||||||
20170120_162929|26062|80|10,526316|0||0||0|0|0|0||||||||||||
20170120_162929|26197|81|7,142857|0||0||0|0|0|0||||||||||||
20170120_162929|26350|82|7,142857|0||0||0|0|0|0||||||||||||
20170120_162929|26471|83|6,993007|0||0||0|0|0|0||||||||||||
20170120_162929|26588|84|10,869565|0||0||0|0|0|0||||||||||||
20170120_162929|26703|85|7,194245|0||0||0|0|0|0||||||||||||
20170120_162930|26807|86|10,526316|0||0||0|0|0|0||||||||||||
20170120_162930|26937|87|7,142857|0||0||0|0|0|0||||||||||||
20170120_162930|27045|88|10,638298|0||0||0|0|0|0||||||||||||
20170120_162930|27171|89|7,092199|0||0||0|0|0|0||||||||||||
20170120_162930|27297|90|10,526316|0||0||0|0|0|0||||||||||||
20170120_162930|27411|91|7,142857|0||0||0|0|0|0||||||||||||
20170120_162930|27506|92|10,752688|0||0||0|0|0|0||||||||||||
20170120_162930|27591|93|10,752688|0||0||0|0|0|0||||||||||||
20170120_162930|27693|94|10,204082|0||0||0|0|0|0||||||||||||
20170120_162931|27791|95|10,989011|0||0||0|0|0|0||||||||||||
20170120_162931|27883|96|10,638298|0||0||0|0|0|0||||||||||||
20170120_162931|27979|97|10,638298|0||0||0|0|0|0||||||||||||
20170120_162931|28060|98|10,638298|0||0||0|0|0|0||||||||||||
20170120_162931|28199|99|10,638298|0||0||0|0|0|0||||||||||||
20170120_162931|28321|100|6,369427|0||0||0|0|0|0||||||||||||
20170120_162931|28415|101|10,204082|0||0||0|0|0|0||||||||||||
20170120_162931|28507|102|11,494253|0||0||0|0|0|0||||||||||||
20170120_162931|28590|103|10,752688|0||0||0|0|0|0||||||||||||
20170120_162931|28676|104|12,195122|0||0||0|0|0|0||||||||||||
20170120_162932|28785|105|10,526316|0||0||0|0|0|0||||||||||||
20170120_162932|28898|106|10,416667|0||0||0|0|0|0||||||||||||
20170120_162932|29032|107|7,352941|0||0||0|0|0|0||||||||||||
20170120_162932|29140|108|7,194245|0||0||0|0|0|0||||||||||||
20170120_162932|29232|109|10,752688|0||0||0|0|0|0||||||||||||
20170120_162932|29356|110|10,638298|0||0||0|0|0|0||||||||||||
20170120_162932|29494|111|7,042254|0||0||0|0|0|0||||||||||||
20170120_162932|29637|112|7,142857|0||0||0|0|0|0||||||||||||
20170120_162932|29758|113|7,142857|0||0||0|0|0|0||||||||||||
20170120_162933|29861|114|10,752688|0||0||0|0|0|0||||||||||||
20170120_162933|29943|115|10,204082|0||0||0|0|0|0||||||||||||
20170120_162933|30035|116|10,869565|0||0||0|0|0|0||||||||||||
20170120_162933|30133|117|10,752688|0||0||0|0|0|0||||||||||||
20170120_162933|30280|118|7,142857|0||0||0|0|0|0||||||||||||
20170120_162933|30401|119|7,092199|0||0||0|0|0|0||||||||||||
20170120_162933|30500|120|10,638298|0||0||0|0|0|0||||||||||||
20170120_162933|30594|121|10,752688|0||0||0|0|0|0||||||||||||
20170120_162933|30699|122|10,526316|0||0||0|0|0|0||||||||||||
20170120_162934|30818|123|7,575758|0||0||0|0|0|0||||||||||||
20170120_162934|30924|124|9,803922|0||0||0|0|0|0||||||||||||
20170120_162934|31019|125|10,416667|0||0||0|0|0|0||||||||||||
20170120_162934|31118|126|11,111111|0||0||0|0|0|0||||||||||||
20170120_162934|31210|127|10,638298|0||0||0|0|0|0||||||||||||
20170120_162934|31356|128|7,142857|0||0||0|0|0|0||||||||||||
20170120_162934|31435|129|10,526316|0||0||0|0|0|0||||||||||||
20170120_162934|31543|130|10,752688|0||0||0|0|0|0||||||||||||
20170120_162934|31670|131|7,194245|0||0||0|0|0|0||||||||||||
20170120_162934|31764|132|10,416667|0||0||0|0|0|0||||||||||||
20170120_162935|31872|133|10,638298|0||0||0|0|0|0||||||||||||
20170120_162935|31953|134|10,526316|0||0||0|0|0|0||||||||||||
20170120_162935|32054|135|10,526316|0||0||0|0|0|0||||||||||||
20170120_162935|32185|136|7,246377|0||0||0|0|0|0||||||||||||
20170120_162935|32295|137|10,752688|0||0||0|0|0|0||||||||||||
20170120_162935|32419|138|7,092199|0||0||0|0|0|0||||||||||||
20170120_162935|32534|139|10,101010|0||0||0|0|0|0||||||||||||
20170120_162935|32651|140|7,407407|0||0||0|0|0|0||||||||||||
20170120_162935|32750|141|10,526316|0||0||0|0|0|0||||||||||||
20170120_162936|32844|142|10,638298|0||0||0|0|0|0||||||||||||
