TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170128_163605|12269|1|0,000001|0||0||0|0|0|0||||||||||||
20170128_163605|12406|2|7,142857|0||0||0|0|0|0||||||||||||
20170128_163605|12465|3|17,857143|0||0||0|0|0|0||||||||||||
20170128_163606|12526|4|16,129032|0||0||0|0|0|0||||||||||||
20170128_163606|12597|5|14,084507|0||0||0|0|0|0||||||||||||
20170128_163606|12689|6|10,638298|0||0||0|0|0|0||||||||||||
20170128_163606|12783|7|10,869565|0||0||0|0|0|0||||||||||||
20170128_163606|12876|8|10,638298|0||0||0|0|0|0||||||||||||
20170128_163606|12972|9|10,416667|0||0||0|0|0|0||||||||||||
20170128_163606|13065|10|10,869565|0||0||0|0|0|0||||||||||||
20170128_163606|13160|11|10,416667|0||0||0|0|0|0||||||||||||
20170128_163606|13252|12|10,989011|0||0||0|0|0|0||||||||||||
20170128_163606|13346|13|10,526316|0||0||0|0|0|0||||||||||||
20170128_163606|13395|14|21,739130|0||0||0|0|0|0||||||||||||
20170128_163606|13453|15|16,393443|0||0||0|0|0|0||||||||||||
20170128_163607|13507|16|18,867925|0||0||0|0|0|0||||||||||||
20170128_163607|13583|17|13,333333|0||0||0|0|0|0||||||||||||
20170128_163607|13675|18|10,869565|0||0||0|0|0|0||||||||||||
20170128_163607|13767|19|10,638298|0||0||0|0|0|0||||||||||||
20170128_163607|13815|20|21,276596|0||0||0|0|0|0||||||||||||
20170128_163607|13909|21|10,638298|0||0||0|0|0|0||||||||||||
20170128_163607|14002|22|10,638298|0||0||0|0|0|0||||||||||||
20170128_163607|14095|23|10,752688|0||0||0|0|0|0||||||||||||
20170128_163607|14141|24|21,739130|0||0||0|0|0|0||||||||||||
20170128_163607|14238|25|10,416667|0||0||0|0|0|0||||||||||||
20170128_163607|14332|26|10,752688|0||0||0|0|0|0||||||||||||
20170128_163607|14426|27|10,526316|0||0||0|0|0|0||||||||||||
20170128_163608|14521|28|10,752688|0||0||0|0|0|0||||||||||||
20170128_163608|14615|29|10,752688|0||0||0|0|0|0||||||||||||
20170128_163608|14707|30|10,526316|0||0||0|0|0|0||||||||||||
20170128_163608|14800|31|10,638298|0||0||0|0|0|0||||||||||||
20170128_163608|14894|32|10,989011|0||0||0|0|0|0||||||||||||
20170128_163608|14988|33|10,416667|0||0||0|0|0|0||||||||||||
20170128_163608|15080|34|10,752688|0||0||0|0|0|0||||||||||||
20170128_163608|15176|35|10,638298|0||0||0|0|0|0||||||||||||
20170128_163608|15270|36|10,638298|0||0||0|0|0|0||||||||||||
20170128_163608|15362|37|10,638298|0||0||0|0|0|0||||||||||||
20170128_163608|15456|38|10,752688|0||0||0|0|0|0||||||||||||
20170128_163609|15549|39|10,638298|0||0||0|0|0|0||||||||||||
20170128_163609|15645|40|10,638298|0||0||0|0|0|0||||||||||||
20170128_163609|15741|41|10,526316|0||0||0|0|0|0||||||||||||
20170128_163609|15833|42|10,752688|0||0||0|0|0|0||||||||||||
20170128_163609|15926|43|10,752688|0||0||0|0|0|0||||||||||||
20170128_163609|16018|44|10,638298|0||0||0|0|0|0||||||||||||
20170128_163609|16113|45|10,638298|0||0||0|0|0|0||||||||||||
20170128_163609|16205|46|10,752688|0||0||0|0|0|0||||||||||||
20170128_163609|16298|47|10,752688|0||0||0|0|0|0||||||||||||
20170128_163609|16392|48|10,638298|0||0||0|0|0|0||||||||||||
20170128_163610|16487|49|10,638298|0||0||0|0|0|0||||||||||||
20170128_163610|16580|50|10,752688|0||0||0|0|0|0||||||||||||
20170128_163610|16676|51|10,416667|0||0||0|0|0|0||||||||||||
20170128_163610|16768|52|10,869565|0||0||0|0|0|0||||||||||||
20170128_163610|16861|53|10,752688|0||0||0|0|0|0||||||||||||
20170128_163610|16957|54|10,416667|0||0||0|0|0|0||||||||||||
20170128_163610|17021|55|15,384615|0||0||0|0|0|0||||||||||||
20170128_163610|17096|56|13,513514|0||0||0|0|0|0||||||||||||
20170128_163610|17162|57|15,384615|0||0||0|0|0|0||||||||||||
20170128_163610|17237|58|12,987013|0||0||0|0|0|0||||||||||||
20170128_163610|17302|59|15,873016|0||0||0|0|0|0||||||||||||
20170128_163610|17379|60|12,820513|0||0||0|0|0|0||||||||||||
20170128_163610|17454|61|15,151515|0||0||0|0|0|0||||||||||||
20170128_163611|17520|62|13,333333|0||0||0|0|0|0||||||||||||
20170128_163611|17599|63|12,658228|0||0||0|0|0|0||||||||||||
20170128_163611|17659|64|16,666667|0||0||0|0|0|0||||||||||||
20170128_163611|17718|65|16,949153|0||0||0|0|0|0||||||||||||
20170128_163611|17798|66|12,345679|0||0||0|0|0|0||||||||||||
20170128_163611|17892|67|10,752688|0||0||0|0|0|0||||||||||||
20170128_163611|17987|68|10,526316|0||0||0|0|0|0||||||||||||
20170128_163611|18049|69|16,129032|0||0||0|0|0|0||||||||||||
20170128_163611|18129|70|12,658228|0||0||0|0|0|0||||||||||||
20170128_163611|18221|71|10,752688|0||0||0|0|0|0||||||||||||
20170128_163611|18315|72|10,638298|0||0||0|0|0|0||||||||||||
20170128_163611|18408|73|10,638298|0||0||0|0|0|0||||||||||||
20170128_163612|18502|74|10,638298|0||0||0|0|0|0||||||||||||
20170128_163612|18596|75|10,638298|0||0||0|0|0|0||||||||||||
20170128_163612|18690|76|10,752688|0||0||0|0|0|0||||||||||||
20170128_163612|18784|77|10,638298|0||0||0|0|0|0||||||||||||
20170128_163612|18878|78|10,526316|0||0||0|0|0|0||||||||||||
