TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170121_182246|28865|149|0,000000|1|CarroTeste|1|circulo_r120_xc320_yc240|210|189|103|137|118,966382|7,990309|50,000000|42,009691|164,900874|-0,554307|0,050313|0,604620|20,699627|30,034125|-13,544038|
20170121_182246|28910|151|0,000000|1|CarroTeste|1|circulo_r120_xc320_yc240|210|189|103|137|118,966382|0,000000|50,000000|50,000000|197,665603|-0,554307|0,050313|0,604620|20,699829|31,672574|-11,906013|
20170121_182246|28958|153|0,000000|1|CarroTeste|1|circulo_r120_xc320_yc240|210|189|103|138|118,532696|20,833333|50,000000|29,166667|117,555070|-0,620249|0,045976|0,666225|22,808946|29,887171|-18,131664|
20170121_182246|29009|155|0,000000|1|CarroTeste|1|circulo_r120_xc320_yc240|210|189|103|137|118,966382|19,607843|50,000000|30,392157|123,337714|-0,554307|0,050313|0,604620|20,699871|27,956224|-15,622453|
20170121_182246|29051|157|0,000000|1|CarroTeste|1|circulo_r120_xc320_yc240|210|189|103|137|118,966382|0,000000|50,000000|50,000000|201,317564|-0,610726|0,050313|0,661039|22,631382|33,888386|-13,756630|
20170121_182246|29114|159|0,000000|1|CarroTeste|1|circulo_r120_xc320_yc240|210|189|103|137|118,966382|0,000000|50,000000|50,000000|202,984231|-0,554307|0,050313|0,604620|20,699870|31,938549|-11,640126|
20170121_182246|29190|161|0,000000|1|CarroTeste|1|circulo_r120_xc320_yc240|210|189|103|137|118,966382|0,000000|50,000000|50,000000|204,650898|-0,610726|0,050313|0,661039|22,631382|34,055053|-13,589963|
20170121_182246|29253|163|0,000000|1|CarroTeste|1|circulo_r120_xc320_yc240|210|189|103|138|118,532696|15,873016|50,000000|34,126984|144,011125|-0,620249|0,045976|0,666225|22,808967|31,209996|-16,808883|
20170121_182246|29334|165|0,000000|1|CarroTeste|1|circulo_r120_xc320_yc240|210|189|103|138|118,532696|0,000000|50,000000|50,000000|207,455130|-0,620249|0,045976|0,666225|22,808971|34,382200|-13,636687|
20170121_182246|29379|167|0,000000|1|CarroTeste|1|circulo_r120_xc320_yc240|210|189|103|137|118,966382|21,739130|50,000000|28,260870|123,789065|-0,610726|0,050313|0,661039|22,631403|30,011983|-17,633076|
20170121_182246|29442|169|0,000000|1|CarroTeste|1|circulo_r120_xc320_yc240|210|189|103|137|118,966382|0,000000|50,000000|50,000000|210,063826|-0,610726|0,050313|0,661039|22,631401|34,325719|-13,319337|
