TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170121_112932|26850|1|0,000001|0||0||0|0|0|0||||||||||||
20170121_112932|27002|2|6,756757|0||0||0|0|0|0||||||||||||
20170121_112932|27096|3|10,526316|0||0||0|0|0|0||||||||||||
20170121_112932|27193|4|10,309278|0||0||0|0|0|0||||||||||||
20170121_112932|27286|5|10,989011|0||0||0|0|0|0||||||||||||
20170121_112932|27389|6|10,638298|0||0||0|0|0|0||||||||||||
20170121_112932|27468|7|10,752688|0||0||0|0|0|0||||||||||||
20170121_112933|27570|8|10,638298|0||0||0|0|0|0||||||||||||
20170121_112933|27667|9|10,526316|0||0||0|0|0|0||||||||||||
20170121_112933|27752|10|10,752688|0||0||0|0|0|0||||||||||||
20170121_112933|27851|11|10,526316|0||0||0|0|0|0||||||||||||
20170121_112933|27940|12|10,752688|0||0||0|0|0|0||||||||||||
20170121_112933|28032|13|10,752688|0||0||0|0|0|0||||||||||||
20170121_112933|28133|14|10,638298|0||0||0|0|0|0||||||||||||
20170121_112933|28224|15|10,752688|0||0||0|0|0|0||||||||||||
20170121_112933|28310|16|10,752688|0||0||0|0|0|0||||||||||||
20170121_112933|28416|17|10,526316|0||0||0|0|0|0||||||||||||
20170121_112933|28501|18|10,638298|0||0||0|0|0|0||||||||||||
20170121_112934|28594|19|10,752688|0||0||0|0|0|0||||||||||||
20170121_112934|28688|20|10,638298|0||0||0|0|0|0||||||||||||
20170121_112934|28791|21|10,000000|0||0||0|0|0|0||||||||||||
20170121_112934|28879|22|11,111111|0||0||0|0|0|0||||||||||||
20170121_112934|28945|23|14,925373|0||0||0|0|0|0||||||||||||
20170121_112934|29032|24|11,494253|0||0||0|0|0|0||||||||||||
20170121_112934|29111|25|12,820513|0||0||0|0|0|0||||||||||||
20170121_112934|29189|26|12,500000|0||0||0|0|0|0||||||||||||
20170121_112934|29250|27|16,393443|0||0||0|0|0|0||||||||||||
20170121_112934|29311|28|16,393443|0||0||0|0|0|0||||||||||||
20170121_112934|29390|29|12,500000|0||0||0|0|0|0||||||||||||
20170121_112934|29484|30|10,752688|0||0||0|0|0|0||||||||||||
20170121_112935|29578|31|10,752688|0||0||0|0|0|0||||||||||||
20170121_112935|29670|32|10,752688|0||0||0|0|0|0||||||||||||
20170121_112935|29765|33|10,416667|0||0||0|0|0|0||||||||||||
20170121_112935|29857|34|10,869565|0||0||0|0|0|0||||||||||||
20170121_112935|29950|35|10,752688|0||0||0|0|0|0||||||||||||
20170121_112935|30052|36|10,526316|0||0||0|0|0|0||||||||||||
20170121_112935|30141|37|10,752688|0||0||0|0|0|0||||||||||||
20170121_112935|30237|38|10,416667|0||0||0|0|0|0||||||||||||
20170121_112935|30332|39|10,526316|0||0||0|0|0|0||||||||||||
20170121_112935|30423|40|10,869565|0||0||0|0|0|0||||||||||||
20170121_112935|30517|41|10,752688|0||0||0|0|0|0||||||||||||
20170121_112936|30610|42|10,638298|0||0||0|0|0|0||||||||||||
20170121_112936|30704|43|10,752688|0||0||0|0|0|0||||||||||||
20170121_112936|30798|44|10,526316|0||0||0|0|0|0||||||||||||
20170121_112936|30891|45|10,752688|0||0||0|0|0|0||||||||||||
20170121_112936|30987|46|10,638298|0||0||0|0|0|0||||||||||||
20170121_112936|31079|47|10,638298|0||0||0|0|0|0||||||||||||
20170121_112936|31172|48|10,752688|0||0||0|0|0|0||||||||||||
20170121_112936|31266|49|10,752688|0||0||0|0|0|0||||||||||||
20170121_112936|31330|50|15,625000|0||0||0|0|0|0||||||||||||
20170121_112936|31408|51|12,820513|0||0||0|0|0|0||||||||||||
20170121_112936|31501|52|10,638298|0||0||0|0|0|0||||||||||||
20170121_112937|31596|53|10,638298|0||0||0|0|0|0||||||||||||
20170121_112937|31690|54|10,752688|0||0||0|0|0|0||||||||||||
20170121_112937|31783|55|10,638298|0||0||0|0|0|0||||||||||||
20170121_112937|31878|56|10,638298|0||0||0|0|0|0||||||||||||
20170121_112937|31969|57|10,752688|0||0||0|0|0|0||||||||||||
20170121_112937|32065|58|10,638298|0||0||0|0|0|0||||||||||||
20170121_112937|32162|59|10,526316|0||0||0|0|0|0||||||||||||
20170121_112937|32252|60|10,752688|0||0||0|0|0|0||||||||||||
20170121_112937|32345|61|10,752688|0||0||0|0|0|0||||||||||||
20170121_112937|32441|62|10,638298|0||0||0|0|0|0||||||||||||
20170121_112937|32534|63|10,752688|0||0||0|0|0|0||||||||||||
20170121_112938|32625|64|10,638298|0||0||0|0|0|0||||||||||||
20170121_112938|32721|65|10,526316|0||0||0|0|0|0||||||||||||
20170121_112938|32812|66|10,869565|0||0||0|0|0|0||||||||||||
20170121_112938|32908|67|10,526316|0||0||0|0|0|0||||||||||||
20170121_112938|32999|68|10,752688|0||0||0|0|0|0||||||||||||
20170121_112938|33096|69|10,526316|0||0||0|0|0|0||||||||||||
20170121_112938|33188|70|10,752688|0||0||0|0|0|0||||||||||||
20170121_112938|33284|71|10,526316|0||0||0|0|0|0||||||||||||
20170121_112938|33378|72|10,752688|0||0||0|0|0|0||||||||||||
20170121_112938|33471|73|10,638298|0||0||0|0|0|0||||||||||||
20170121_112939|33565|74|10,638298|0||0||0|0|0|0||||||||||||
20170121_112939|33657|75|10,752688|0||0||0|0|0|0||||||||||||
20170121_112939|33752|76|10,752688|0||0||0|0|0|0||||||||||||
20170121_112939|33846|77|10,638298|0||0||0|0|0|0||||||||||||
20170121_112939|33938|78|10,526316|0||0||0|0|0|0||||||||||||
20170121_112939|34033|79|10,752688|0||0||0|0|0|0||||||||||||
20170121_112939|34125|80|10,752688|0||0||0|0|0|0||||||||||||
20170121_112939|34219|81|10,638298|0||0||0|0|0|0||||||||||||
20170121_112939|34314|82|10,638298|0||0||0|0|0|0||||||||||||
20170121_112939|34407|83|10,752688|0||0||0|0|0|0||||||||||||
20170121_112939|34501|84|10,638298|0||0||0|0|0|0||||||||||||
20170121_112940|34597|85|10,416667|0||0||0|0|0|0||||||||||||
20170121_112940|34690|86|10,752688|0||0||0|0|0|0||||||||||||
20170121_112940|34783|87|10,752688|0||0||0|0|0|0||||||||||||
20170121_112940|34876|88|10,752688|0||0||0|0|0|0||||||||||||
20170121_112940|34969|89|10,638298|0||0||0|0|0|0||||||||||||
20170121_112940|35063|90|10,638298|0||0||0|0|0|0||||||||||||
20170121_112940|35157|91|10,752688|0||0||0|0|0|0||||||||||||
20170121_112940|35250|92|10,752688|0||0||0|0|0|0||||||||||||
20170121_112940|35346|93|10,416667|0||0||0|0|0|0||||||||||||
20170121_112940|35439|94|10,752688|0||0||0|0|0|0||||||||||||
20170121_112940|35531|95|10,752688|0||0||0|0|0|0||||||||||||
20170121_112941|35626|96|10,638298|0||0||0|0|0|0||||||||||||
20170121_112941|35718|97|10,752688|0||0||0|0|0|0||||||||||||
20170121_112941|35816|98|10,416667|0||0||0|0|0|0||||||||||||
20170121_112941|35907|99|10,752688|0||0||0|0|0|0||||||||||||
20170121_112941|36002|100|10,638298|0||0||0|0|0|0||||||||||||
20170121_112941|36095|101|10,752688|0||0||0|0|0|0||||||||||||
20170121_112941|36189|102|10,752688|0||0||0|0|0|0||||||||||||
20170121_112941|36283|103|10,526316|0||0||0|0|0|0||||||||||||
20170121_112941|36376|104|10,752688|0||0||0|0|0|0||||||||||||
20170121_112941|36470|105|10,526316|0||0||0|0|0|0||||||||||||
20170121_112942|36564|106|10,752688|0||0||0|0|0|0||||||||||||
20170121_112942|36658|107|10,638298|0||0||0|0|0|0||||||||||||
20170121_112942|36750|108|10,869565|0||0||0|0|0|0||||||||||||
20170121_112942|36844|109|10,526316|0||0||0|0|0|0||||||||||||
20170121_112942|36938|110|10,638298|0||0||0|0|0|0||||||||||||
20170121_112942|37032|111|10,752688|0||0||0|0|0|0||||||||||||
20170121_112942|37127|112|10,638298|0||0||0|0|0|0||||||||||||
