TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velAtualDerivSuja|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170204_150947|20549|27|22,000000|1|CarroTeste|1|circulo_r68_xc160_yc120|221|148|219|147|2,236068|0,000000|0,000000|80,000000|80,000000|296,090168|2,214297|1,953332|-0,260966|-6,593044|7,864461|21,744555|
20170204_150947|20554|27|22,000000|1|CarroTeste2|0|circulo_r68_xc160_yc120|221|148|0|0|2,236068|0,000000|0,000000|80,000000|80,000000|296,090168|2,214297|1,953332|-0,260966|-6,593044|7,864461|21,744555|
20170204_150947|20601|29|19,607843|1|CarroTeste|1|circulo_r68_xc160_yc120|221|148|219|147|2,236068|0,000000|0,000000|80,000000|80,000000|294,499990|2,231839|1,953332|-0,278508|-7,043054|7,311258|22,138741|
20170204_150947|20605|29|19,607843|1|CarroTeste2|0|circulo_r68_xc160_yc120|221|148|0|0|2,236068|0,000000|0,000000|80,000000|80,000000|294,499990|2,231839|1,953332|-0,278508|-7,043054|7,311258|22,138741|
20170204_150947|20647|31|22,222222|1|CarroTeste|1|circulo_r68_xc160_yc120|221|148|219|147|2,236068|0,000000|0,000000|80,000000|80,000000|304,296493|2,214297|1,953332|-0,260966|-6,619564|8,246862|22,182787|
20170204_150947|20651|31|22,222222|1|CarroTeste2|0|circulo_r68_xc160_yc120|221|148|0|0|2,236068|0,000000|0,000000|80,000000|80,000000|304,296493|2,214297|1,953332|-0,260966|-6,619564|8,246862|22,182787|
20170204_150947|20693|33|21,739130|1|CarroTeste|1|circulo_r68_xc160_yc120|221|148|219|147|2,236068|0,000000|0,000000|80,000000|80,000000|306,832217|2,245537|1,953332|-0,292206|-7,419505|7,531606|23,151616|
20170204_150947|20697|33|21,739130|1|CarroTeste2|0|circulo_r68_xc160_yc120|221|148|0|0|2,236068|0,000000|0,000000|80,000000|80,000000|306,832217|2,245537|1,953332|-0,292206|-7,419505|7,531606|23,151616|
20170204_150947|20740|35|21,739130|1|CarroTeste|1|circulo_r68_xc160_yc120|221|148|219|147|2,236068|0,000000|0,000000|80,000000|80,000000|310,512217|2,245537|1,953332|-0,292206|-7,432946|7,701457|23,349765|
20170204_150947|20744|35|21,739130|1|CarroTeste2|0|circulo_r68_xc160_yc120|221|148|0|0|2,236068|0,000000|0,000000|80,000000|80,000000|310,512217|2,245537|1,953332|-0,292206|-7,432946|7,701457|23,349765|
20170204_150947|20789|37|21,276596|1|CarroTeste|1|circulo_r68_xc160_yc120|221|148|219|147|2,236068|0,000000|0,000000|80,000000|80,000000|313,176320|2,245537|1,953332|-0,292206|-7,445345|7,821610|23,496022|
20170204_150947|20794|37|21,276596|1|CarroTeste2|0|circulo_r68_xc160_yc120|221|148|0|0|2,236068|0,000000|0,000000|80,000000|80,000000|313,176320|2,245537|1,953332|-0,292206|-7,445345|7,821610|23,496022|
20170204_150947|20834|39|22,727273|1|CarroTeste|1|circulo_r68_xc160_yc120|221|148|219|148|2,000000|0,000000|9,352787|80,000000|70,647213|285,328837|2,231839|1,958053|-0,273787|-6,996941|6,901240|21,631643|
20170204_150947|20838|39|22,727273|1|CarroTeste2|0|circulo_r68_xc160_yc120|221|148|0|0|2,000000|0,000000|9,352787|80,000000|70,647213|285,328837|2,231839|1,958053|-0,273787|-6,996941|6,901240|21,631643|
