TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170121_141251|855695|1|0,000001|0||0||0|0|0|0||||||||||||
20170121_141251|855872|2|5,494505|0||0||0|0|0|0||||||||||||
20170121_141251|855949|3|13,333333|0||0||0|0|0|0||||||||||||
20170121_141251|856041|4|10,638298|0||0||0|0|0|0||||||||||||
20170121_141251|856135|5|10,752688|0||0||0|0|0|0||||||||||||
20170121_141251|856227|6|10,752688|0||0||0|0|0|0||||||||||||
20170121_141251|856322|7|10,526316|0||0||0|0|0|0||||||||||||
20170121_141251|856414|8|10,869565|0||0||0|0|0|0||||||||||||
20170121_141251|856510|9|10,416667|0||0||0|0|0|0||||||||||||
20170121_141251|856602|10|10,869565|0||0||0|0|0|0||||||||||||
20170121_141252|856696|11|10,752688|0||0||0|0|0|0||||||||||||
20170121_141252|856790|12|10,638298|0||0||0|0|0|0||||||||||||
20170121_141252|856884|13|10,638298|0||0||0|0|0|0||||||||||||
20170121_141252|856976|14|10,752688|0||0||0|0|0|0||||||||||||
20170121_141252|857071|15|10,526316|0||0||0|0|0|0||||||||||||
20170121_141252|857169|16|10,416667|0||0||0|0|0|0||||||||||||
20170121_141252|857262|17|10,869565|0||0||0|0|0|0||||||||||||
20170121_141252|857353|18|10,752688|0||0||0|0|0|0||||||||||||
20170121_141252|857449|19|10,526316|0||0||0|0|0|0||||||||||||
20170121_141252|857539|20|10,869565|0||0||0|0|0|0||||||||||||
20170121_141253|857637|21|10,638298|0||0||0|0|0|0||||||||||||
20170121_141253|857728|22|10,752688|0||0||0|0|0|0||||||||||||
20170121_141253|857821|23|10,526316|0||0||0|0|0|0||||||||||||
20170121_141253|857917|24|10,638298|0||0||0|0|0|0||||||||||||
20170121_141253|858010|25|10,752688|0||0||0|0|0|0||||||||||||
20170121_141253|858103|26|10,638298|0||0||0|0|0|0||||||||||||
20170121_141253|858201|27|10,526316|0||0||0|0|0|0||||||||||||
20170121_141253|858290|28|10,752688|0||0||0|0|0|0||||||||||||
20170121_141253|858384|29|10,638298|0||0||0|0|0|0||||||||||||
20170121_141253|858479|30|10,752688|0||0||0|0|0|0||||||||||||
20170121_141253|858573|31|10,638298|0||0||0|0|0|0||||||||||||
20170121_141254|858666|32|10,638298|0||0||0|0|0|0||||||||||||
20170121_141254|858758|33|10,752688|0||0||0|0|0|0||||||||||||
20170121_141254|858852|34|10,752688|0||0||0|0|0|0||||||||||||
20170121_141254|858947|35|10,638298|0||0||0|0|0|0||||||||||||
20170121_141254|859040|36|10,638298|0||0||0|0|0|0||||||||||||
20170121_141254|859132|37|10,752688|0||0||0|0|0|0||||||||||||
20170121_141254|859228|38|10,638298|0||0||0|0|0|0||||||||||||
20170121_141254|859322|39|10,416667|0||0||0|0|0|0||||||||||||
20170121_141254|859416|40|10,638298|0||0||0|0|0|0||||||||||||
20170121_141254|859509|41|10,752688|0||0||0|0|0|0||||||||||||
20170121_141254|859604|42|10,638298|0||0||0|0|0|0||||||||||||
20170121_141255|859697|43|10,752688|0||0||0|0|0|0||||||||||||
20170121_141255|859791|44|10,752688|0||0||0|0|0|0||||||||||||
20170121_141255|859884|45|10,752688|0||0||0|0|0|0||||||||||||
20170121_141255|859977|46|10,638298|0||0||0|0|0|0||||||||||||
20170121_141255|860075|47|10,526316|0||0||0|0|0|0||||||||||||
20170121_141255|860167|48|10,638298|0||0||0|0|0|0||||||||||||
20170121_141255|860261|49|10,638298|0||0||0|0|0|0||||||||||||
20170121_141255|860356|50|10,869565|0||0||0|0|0|0||||||||||||
20170121_141255|860447|51|10,526316|0||0||0|0|0|0||||||||||||
20170121_141255|860540|52|10,638298|0||0||0|0|0|0||||||||||||
20170121_141256|860632|53|10,869565|0||0||0|0|0|0||||||||||||
20170121_141256|860731|54|10,638298|0||0||0|0|0|0||||||||||||
20170121_141256|860823|55|10,416667|0||0||0|0|0|0||||||||||||
20170121_141256|860917|56|10,526316|0||0||0|0|0|0||||||||||||
20170121_141256|861011|57|10,869565|0||0||0|0|0|0||||||||||||
20170121_141256|861104|58|10,752688|0||0||0|0|0|0||||||||||||
20170121_141256|861199|59|10,416667|0||0||0|0|0|0||||||||||||
20170121_141256|861291|60|10,869565|0||0||0|0|0|0||||||||||||
20170121_141256|861383|61|10,752688|0||0||0|0|0|0||||||||||||
20170121_141256|861480|62|10,638298|0||0||0|0|0|0||||||||||||
20170121_141256|861572|63|10,638298|0||0||0|0|0|0||||||||||||
20170121_141257|861665|64|10,638298|0||0||0|0|0|0||||||||||||
20170121_141257|861760|65|10,638298|0||0||0|0|0|0||||||||||||
20170121_141257|861854|66|10,752688|0||0||0|0|0|0||||||||||||
20170121_141257|861948|67|10,752688|0||0||0|0|0|0||||||||||||
20170121_141257|862048|68|10,416667|0||0||0|0|0|0||||||||||||
20170121_141257|862556|69|1,953125|0||0||0|0|0|0||||||||||||
20170121_141258|862649|70|10,416667|0||0||0|0|0|0||||||||||||
20170121_141258|862744|71|10,638298|0||0||0|0|0|0||||||||||||
20170121_141258|862837|72|10,752688|0||0||0|0|0|0||||||||||||
20170121_141258|862931|73|10,526316|0||0||0|0|0|0||||||||||||
20170121_141258|863032|74|10,638298|0||0||0|0|0|0||||||||||||
20170121_141258|863131|75|10,526316|0||0||0|0|0|0||||||||||||
20170121_141258|863307|76|5,376344|0||0||0|0|0|0||||||||||||
20170121_141258|863408|77|10,638298|0||0||0|0|0|0||||||||||||
20170121_141258|863499|78|10,869565|0||0||0|0|0|0||||||||||||
20170121_141258|863589|79|10,526316|0||0||0|0|0|0||||||||||||
20170121_141259|863683|80|10,752688|0||0||0|0|0|0||||||||||||
20170121_141259|863774|81|10,638298|0||0||0|0|0|0||||||||||||
20170121_141259|863871|82|10,638298|0||0||0|0|0|0||||||||||||
20170121_141259|863962|83|10,638298|0||0||0|0|0|0||||||||||||
20170121_141259|864058|84|10,638298|0||0||0|0|0|0||||||||||||
20170121_141259|864151|85|10,638298|0||0||0|0|0|0||||||||||||
20170121_141259|864249|86|10,869565|0||0||0|0|0|0||||||||||||
20170121_141259|864340|87|10,526316|0||0||0|0|0|0||||||||||||
20170121_141259|864432|88|10,752688|0||0||0|0|0|0||||||||||||
20170121_141259|864525|89|10,638298|0||0||0|0|0|0||||||||||||
20170121_141300|864622|90|10,526316|0||0||0|0|0|0||||||||||||
20170121_141300|864720|91|10,752688|0||0||0|0|0|0||||||||||||
20170121_141300|864808|92|10,638298|0||0||0|0|0|0||||||||||||
20170121_141300|864898|93|10,869565|0||0||0|0|0|0||||||||||||
20170121_141300|864996|94|10,526316|0||0||0|0|0|0||||||||||||
20170121_141300|865096|95|10,416667|0||0||0|0|0|0||||||||||||
20170121_141300|865181|96|10,869565|0||0||0|0|0|0||||||||||||
20170121_141300|865273|97|10,869565|0||0||0|0|0|0||||||||||||
20170121_141300|865372|98|10,526316|0||0||0|0|0|0||||||||||||
20170121_141300|865477|99|9,174312|0||0||0|0|0|0||||||||||||
20170121_141300|865564|100|12,820513|0||0||0|0|0|0||||||||||||
20170121_141301|865654|101|10,526316|0||0||0|0|0|0||||||||||||
20170121_141301|865745|102|10,752688|0||0||0|0|0|0||||||||||||
20170121_141301|865851|103|10,309278|0||0||0|0|0|0||||||||||||
20170121_141301|865931|104|11,111111|0||0||0|0|0|0||||||||||||
20170121_141301|866024|105|10,638298|0||0||0|0|0|0||||||||||||
20170121_141301|866125|106|10,752688|0||0||0|0|0|0||||||||||||
20170121_141301|866219|107|10,309278|0||0||0|0|0|0||||||||||||
20170121_141301|866308|108|10,989011|0||0||0|0|0|0||||||||||||
20170121_141301|866403|109|10,526316|0||0||0|0|0|0||||||||||||
20170121_141301|866495|110|10,752688|0||0||0|0|0|0||||||||||||
20170121_141301|866600|111|10,526316|0||0||0|0|0|0||||||||||||
20170121_141302|866729|112|7,194245|0||0||0|0|0|0||||||||||||
20170121_141302|866830|113|10,638298|0||0||0|0|0|0||||||||||||
20170121_141302|866918|114|10,416667|0||0||0|0|0|0||||||||||||
20170121_141302|867016|115|10,989011|0||0||0|0|0|0||||||||||||
20170121_141302|867103|116|10,638298|0||0||0|0|0|0||||||||||||
20170121_141302|867196|117|10,638298|0||0||0|0|0|0||||||||||||
20170121_141302|867298|118|10,638298|0||0||0|0|0|0||||||||||||
20170121_141302|867384|119|10,752688|0||0||0|0|0|0||||||||||||
20170121_141302|867481|120|10,638298|0||0||0|0|0|0||||||||||||
20170121_141302|867575|121|10,638298|0||0||0|0|0|0||||||||||||
20170121_141303|867668|122|10,638298|0||0||0|0|0|0||||||||||||
20170121_141303|867760|123|10,752688|0||0||0|0|0|0||||||||||||
20170121_141303|867902|124|7,092199|0||0||0|0|0|0||||||||||||
20170121_141303|867997|125|10,638298|0||0||0|0|0|0||||||||||||
20170121_141303|868089|126|10,526316|0||0||0|0|0|0||||||||||||
20170121_141303|868184|127|10,526316|0||0||0|0|0|0||||||||||||
20170121_141303|868278|128|10,752688|0||0||0|0|0|0||||||||||||
20170121_141303|868377|129|10,309278|0||0||0|0|0|0||||||||||||
20170121_141303|868467|130|11,111111|0||0||0|0|0|0||||||||||||
20170121_141303|868558|131|10,989011|0||0||0|0|0|0||||||||||||
20170121_141304|868659|132|10,526316|0||0||0|0|0|0||||||||||||
20170121_141304|868745|133|10,526316|0||0||0|0|0|0||||||||||||
20170121_141304|868839|134|10,869565|0||0||0|0|0|0||||||||||||
20170121_141304|868933|135|10,752688|0||0||0|0|0|0||||||||||||
20170121_141304|869023|136|10,752688|0||0||0|0|0|0||||||||||||
20170121_141304|869118|137|10,309278|0||0||0|0|0|0||||||||||||
20170121_141304|869214|138|10,752688|0||0||0|0|0|0||||||||||||
20170121_141304|869305|139|10,752688|0||0||0|0|0|0||||||||||||
20170121_141304|869399|140|10,752688|0||0||0|0|0|0||||||||||||
