TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170121_185926|25342|98|0,000000|1|CarroTeste|1|circulo_r120_xc320_yc240|200|234|19|234|181,000000|19,300403|0,000000|-19,300403|-75,759979|-1,784857|-0,045379|1,739478|59,552334|58,898670|-66,474667|
20170121_185926|25356|98|0,000000|1|CarroTeste2|1|circulo_r120_xc320_yc240|203|266|214|264|11,180340|27,938272|0,000000|-27,938272|-109,666254|-1,487655|-1,685188|-0,197532|-6,762672|-12,601914|1,635289|
20170121_185926|25520|100|0,000000|1|CarroTeste|1|circulo_r120_xc320_yc240|200|234|19|234|181,000000|0,000000|0,000000|0,000000|-0,643347|-1,784857|-0,045379|1,739478|59,552914|62,655112|-62,719446|
20170121_185926|25526|100|0,000000|1|CarroTeste2|1|circulo_r120_xc320_yc240|203|266|214|263|11,401754|0,162311|0,000000|-0,162311|-1,568397|-1,487655|-1,911009|-0,423353|-14,493887|-15,335143|15,178304|
20170121_185926|25653|102|0,000000|1|CarroTeste|1|circulo_r120_xc320_yc240|200|234|18|234|182,000000|7,518797|0,000000|-7,518797|-30,156923|-1,815775|-0,045379|1,770396|60,611472|62,293704|-65,309396|
20170121_185926|25660|102|0,000000|1|CarroTeste2|1|circulo_r120_xc320_yc240|203|266|214|264|11,180340|7,518797|0,000000|-7,518797|-30,450262|-1,487655|-1,908794|-0,421139|-14,418165|-16,699529|13,654502|
20170121_185926|25800|104|0,000000|1|CarroTeste|1|circulo_r120_xc320_yc240|200|234|19|234|181,000000|6,896552|0,000000|-6,896552|-27,965047|-1,784857|-0,045379|1,739478|59,552988|61,289105|-64,085609|
20170121_185926|25807|104|0,000000|1|CarroTeste2|1|circulo_r120_xc320_yc240|203|266|215|264|12,165525|6,896552|0,000000|-6,896552|-28,258386|-1,530818|-1,918646|-0,387829|-13,277755|-15,389504|12,563665|
20170121_185926|25924|106|0,000000|1|CarroTeste|1|circulo_r120_xc320_yc240|200|234|18|234|182,000000|7,936508|0,000000|-7,936508|-32,277077|-1,768192|-0,045379|1,722813|58,982436|60,472922|-63,700630|
20170121_185926|25932|106|0,000000|1|CarroTeste2|1|circulo_r120_xc320_yc240|203|266|215|265|12,041595|7,936508|0,000000|-7,936508|-32,570417|-1,570796|-1,917407|-0,346611|-11,866615|-14,119695|10,862654|
