TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velAtualDerivSuja|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170211_195311|11472|26|22.000000|1|CarroTeste|1|circulo_r60_xc130_yc120|122|179|122|176|3.000000|0.000000|0.000000|50.000000|50.000000|356.912109|3.232253|-3.082212|-0.031279|-0.946636|16.849147|18.842064|
20170211_195311|11474|26|22.000000|1|CarroTeste2|1|circulo_r60_xc190_yc120|131|106|129|106|2.000000|0.000000|0.000000|35.000000|35.000000|249.838479|-1.304544|-1.310885|-0.006341|-0.191891|12.289934|12.693914|
20170211_195311|11550|28|12.987013|1|CarroTeste|1|circulo_r60_xc130_yc120|122|179|122|176|3.000000|0.000000|0.000000|50.000000|50.000000|338.464257|3.306741|-3.082212|-0.105768|-3.196300|13.558686|20.287739|
20170211_195311|11551|28|12.987013|1|CarroTeste2|1|circulo_r60_xc190_yc120|131|106|129|106|2.000000|0.000000|0.000000|35.000000|35.000000|236.924978|-1.304544|-1.310885|-0.006341|-0.191813|11.644340|12.048158|
20170211_195312|11627|30|12.987013|1|CarroTeste|1|circulo_r60_xc130_yc120|122|179|122|176|3.000000|0.000000|0.000000|50.000000|50.000000|342.314257|3.232253|-3.082212|-0.031279|-0.954399|16.111083|18.120343|
20170211_195312|11629|30|12.987013|1|CarroTeste2|1|circulo_r60_xc190_yc120|131|106|129|106|2.000000|0.000000|0.000000|35.000000|35.000000|239.619978|-1.304544|-1.310885|-0.006341|-0.192302|11.778576|12.183422|
20170211_195312|11707|32|12.987013|1|CarroTeste|1|circulo_r60_xc130_yc120|122|179|122|176|3.000000|0.000000|0.000000|50.000000|50.000000|346.164257|3.338988|-3.082212|-0.138015|-4.180905|12.907260|21.709166|
20170211_195312|11708|32|12.987013|1|CarroTeste2|1|circulo_r60_xc190_yc120|131|106|129|106|2.000000|0.000000|0.000000|35.000000|35.000000|242.314978|-1.249046|-1.310885|-0.061839|-1.869198|10.148172|14.083326|
20170211_195312|11783|34|12.987013|1|CarroTeste|1|circulo_r60_xc130_yc120|121|179|121|176|3.000000|0.000000|1.336112|50.000000|48.663888|341.030461|3.407845|-3.063363|-0.188022|-5.702058|11.049357|23.053690|
20170211_195312|11784|34|12.987013|1|CarroTeste2|1|circulo_r60_xc190_yc120|131|106|129|106|2.000000|0.000000|0.000000|35.000000|35.000000|245.009978|-1.249046|-1.310885|-0.061839|-1.873960|10.277910|14.223088|
20170211_195312|11861|36|12.987013|1|CarroTeste|1|circulo_r60_xc130_yc120|121|179|121|176|3.000000|0.000000|1.336112|50.000000|48.663888|344.777580|3.306741|-3.063363|-0.086919|-2.662572|14.436172|20.041587|
20170211_195312|11862|36|12.987013|1|CarroTeste2|1|circulo_r60_xc190_yc120|131|105|129|105|2.000000|0.000000|1.336112|35.000000|33.663888|238.721186|-1.304544|-1.292035|0.012509|0.367062|12.322440|11.549679|
20170211_195312|11939|38|12.987013|1|CarroTeste|1|circulo_r60_xc130_yc120|118|178|120|176|2.828427|0.000000|2.672225|50.000000|47.327775|339.540906|3.306741|-3.009666|-0.033222|-1.047285|15.874640|18.079450|
20170211_195312|11940|38|12.987013|1|CarroTeste2|1|circulo_r60_xc190_yc120|131|105|129|105|2.000000|0.000000|1.336112|35.000000|33.663888|241.313305|-1.304544|-1.292035|0.012509|0.368025|12.453060|11.678271|
20170211_195312|12016|40|12.987013|1|CarroTeste|1|circulo_r60_xc130_yc120|118|178|120|176|2.828427|0.000000|2.672225|50.000000|47.327775|343.185144|3.141593|-3.009666|0.131927|3.938700|21.305257|13.013257|
20170211_195312|12017|40|12.987013|1|CarroTeste2|1|circulo_r60_xc190_yc120|131|105|129|105|2.000000|0.000000|1.336112|35.000000|33.663888|243.905424|-1.304544|-1.292035|0.012509|0.368988|12.583680|11.806863|
20170211_195312|12094|42|12.987013|1|CarroTeste|1|circulo_r60_xc130_yc120|118|178|120|176|2.828427|0.000000|1.336112|50.000000|48.663888|355.813177|3.141593|-3.009666|0.131927|3.948859|21.947352|13.633966|
20170211_195312|12095|42|12.987013|1|CarroTeste2|1|circulo_r60_xc190_yc120|131|105|129|105|2.000000|0.000000|1.336112|35.000000|33.663888|246.497544|-1.304544|-1.292035|0.012509|0.369951|12.714300|11.935455|
20170211_195312|12172|44|12.987013|1|CarroTeste|1|circulo_r60_xc130_yc120|118|178|119|176|2.236068|0.000000|2.672225|50.000000|47.327775|350.576502|3.050933|-2.997818|0.234434|7.055384|24.955546|10.102105|
20170211_195312|12173|44|12.987013|1|CarroTeste2|1|circulo_r60_xc190_yc120|131|105|129|105|2.000000|0.000000|0.000000|35.000000|35.000000|258.073455|-1.304544|-1.292035|0.012509|0.370914|13.294109|12.513237|
20170211_195312|12250|46|12.987013|1|CarroTeste|1|circulo_r60_xc130_yc120|118|178|119|176|2.236068|0.000000|1.336112|50.000000|48.663888|363.204535|3.141593|-2.997818|0.143774|4.334938|22.723320|13.597134|
20170211_195312|12252|46|12.987013|1|CarroTeste2|1|circulo_r60_xc190_yc120|131|106|129|106|2.000000|0.000000|1.336112|35.000000|33.663888|251.784663|-1.249046|-1.310885|-0.061839|-1.873905|10.616701|14.561765|
20170211_195312|12328|48|12.987013|1|CarroTeste|1|circulo_r60_xc130_yc120|118|178|118|176|2.000000|0.000000|2.672225|50.000000|47.327775|357.967860|3.141593|-2.993097|0.148495|4.488618|22.623254|13.173532|
20170211_195312|12330|48|12.987013|1|CarroTeste2|1|circulo_r60_xc190_yc120|131|105|129|105|2.000000|0.000000|2.672225|35.000000|32.327775|245.392988|-1.304544|-1.292035|0.012509|0.367116|12.656087|11.883212|
20170211_195312|12406|50|12.987013|1|CarroTeste|1|circulo_r60_xc130_yc120|118|178|118|176|2.000000|0.000000|2.672225|50.000000|47.327775|361.612099|3.141593|-2.993097|0.148495|4.500052|22.817502|13.343708|
20170211_195312|12407|50|12.987013|1|CarroTeste2|1|circulo_r60_xc190_yc120|131|106|129|106|2.000000|0.000000|4.008337|35.000000|30.991663|238.898433|-1.249046|-1.310885|-0.061839|-1.877704|9.968391|13.921452|
20170211_195312|12485|52|12.987013|1|CarroTeste|1|circulo_r60_xc130_yc120|118|178|118|175|3.000000|0.000000|2.672225|50.000000|47.327775|365.256338|3.232253|-3.013097|0.037836|1.168862|19.493198|17.032436|
20170211_195312|12486|52|12.987013|1|CarroTeste2|1|circulo_r60_xc190_yc120|131|106|129|106|2.000000|0.000000|4.008337|35.000000|30.991663|241.284791|-1.249046|-1.310885|-0.061839|-1.882465|10.082697|14.045782|
20170211_195312|12561|54|12.987013|1|CarroTeste|1|circulo_r60_xc130_yc120|117|178|117|175|3.000000|0.000000|4.008337|50.000000|45.991663|359.916784|3.306741|-2.994247|-0.017803|-0.508885|17.460171|18.531507|
20170211_195312|12563|54|12.987013|1|CarroTeste2|1|circulo_r60_xc190_yc120|131|105|129|105|2.000000|0.000000|4.008337|35.000000|30.991663|243.671149|-1.304544|-1.292035|0.012509|0.358556|12.560985|11.806130|
20170211_195313|12639|56|12.987013|1|CarroTeste|1|circulo_r60_xc130_yc120|117|178|117|175|3.000000|0.000000|2.672225|50.000000|47.327775|372.441935|3.463343|-2.994247|-0.174405|-5.240630|13.105644|24.138550|
20170211_195313|12640|56|12.987013|1|CarroTeste2|1|circulo_r60_xc190_yc120|131|106|129|106|2.000000|0.000000|4.008337|35.000000|30.991663|246.057507|-1.249046|-1.310885|-0.061839|-1.886264|10.317335|14.288416|
