TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velAtualDerivSuja|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170128_212617|32268|19|0,070862|1|CarroTeste|1|circulo_r68_xc160_yc120|218|155|262|178|49,648766|0,000000|9,236687|80,000000|70,763313|1494,105489|3,141593|3,110409|-0,031184|-1,219885|73,421185|75,989363|
20170128_212617|32275|19|0,070862|1|CarroTeste2|0|circulo_r68_xc160_yc120|218|155|0|0|49,648766|0,000000|9,236687|80,000000|70,763313|1494,105489|3,141593|3,110409|-0,031184|-1,219885|73,421185|75,989363|
20170128_212621|36172|21|0,054876|1|CarroTeste|1|circulo_r68_xc160_yc120|218|155|263|179|51,000000|0,000000|0,031937|80,000000|79,968063|3015,777980|2,819842|3,137434|0,317591|13,288930|164,777247|136,800551|
20170128_212621|36177|21|0,054876|1|CarroTeste2|0|circulo_r68_xc160_yc120|218|155|0|0|51,000000|0,000000|0,031937|80,000000|79,968063|3015,777980|2,819842|3,137434|0,317591|13,288930|164,777247|136,800551|
20170128_212621|36231|23|0,257202|1|CarroTeste|1|circulo_r68_xc160_yc120|218|155|261|178|48,764741|0,000000|0,236675|80,000000|79,763325|3324,948382|3,050933|3,092728|0,041796|6,555868|173,148333|159,346505|
20170128_212621|36236|23|0,257202|1|CarroTeste2|0|circulo_r68_xc160_yc120|218|155|0|0|48,764741|0,000000|0,236675|80,000000|79,763325|3324,948382|3,050933|3,092728|0,041796|6,555868|173,148333|159,346505|
20170128_212621|36296|25|15,625000|1|CarroTeste|1|circulo_r68_xc160_yc120|148|187|141|221|34,713110|0,000000|819,647412|80,000000|-739,647412|-2803,971721|1,837048|-2,283968|2,162169|63,065139|-73,814228|-206,582944|
20170128_212621|36302|25|15,625000|1|CarroTeste2|0|circulo_r68_xc160_yc120|148|187|0|0|34,713110|0,000000|819,647412|80,000000|-739,647412|-2803,971721|1,837048|-2,283968|2,162169|63,065139|-73,814228|-206,582944|
20170128_212621|36376|27|12,658228|1|CarroTeste|1|circulo_r68_xc160_yc120|148|187|140|222|35,902646|0,000000|7,366847|80,000000|72,633153|3260,300220|1,997424|-2,260177|2,025584|59,002246|225,122639|100,907383|
20170128_212621|36383|27|12,658228|1|CarroTeste2|0|circulo_r68_xc160_yc120|148|187|0|0|35,902646|0,000000|7,366847|80,000000|72,633153|3260,300220|1,997424|-2,260177|2,025584|59,002246|225,122639|100,907383|
20170128_212621|36441|29|15,625000|1|CarroTeste|1|circulo_r68_xc160_yc120|148|187|141|221|34,713110|0,000000|9,093451|80,000000|70,906549|3258,356512|2,077895|-2,283968|1,921323|56,952396|222,867716|102,967935|
20170128_212621|36446|29|15,625000|1|CarroTeste2|0|circulo_r68_xc160_yc120|148|187|0|0|34,713110|0,000000|9,093451|80,000000|70,906549|3258,356512|2,077895|-2,283968|1,921323|56,952396|222,867716|102,967935|
20170128_212621|36513|31|14,084507|1|CarroTeste|1|circulo_r68_xc160_yc120|148|187|142|218|31,575307|0,000000|18,328857|80,000000|61,671143|3190,953542|2,245537|-2,346724|1,690925|50,696000|212,911888|106,183466|
20170128_212621|36519|31|14,084507|1|CarroTeste2|0|circulo_r68_xc160_yc120|148|187|0|0|31,575307|0,000000|18,328857|80,000000|61,671143|3190,953542|2,245537|-2,346724|1,690925|50,696000|212,911888|106,183466|
20170128_212621|36570|33|18,181818|1|CarroTeste|1|circulo_r68_xc160_yc120|148|187|142|218|31,575307|0,000000|0,000000|80,000000|80,000000|3341,106591|2,466852|-2,346724|1,469610|45,529914|214,981556|119,129103|
