TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170121_182500|34297|1|0,000001|0||0||0|0|0|0||||||||||||
20170121_182503|37581|2|0,151103|0||0||0|0|0|0||||||||||||
20170121_182503|37696|3|8,695652|0||0||0|0|0|0||||||||||||
20170121_182504|37791|4|10,869565|0||0||0|0|0|0||||||||||||
20170121_182504|37883|5|10,638298|0||0||0|0|0|0||||||||||||
20170121_182504|37977|6|10,752688|0||0||0|0|0|0||||||||||||
20170121_182504|38067|7|10,752688|0||0||0|0|0|0||||||||||||
20170121_182504|38167|8|10,416667|0||0||0|0|0|0||||||||||||
20170121_182504|38256|9|10,989011|0||0||0|0|0|0||||||||||||
20170121_182504|38348|10|10,638298|0||0||0|0|0|0||||||||||||
20170121_182504|38443|11|10,638298|0||0||0|0|0|0||||||||||||
20170121_182504|38539|12|10,752688|0||0||0|0|0|0||||||||||||
20170121_182504|38631|13|10,526316|0||0||0|0|0|0||||||||||||
20170121_182505|38725|14|10,526316|0||0||0|0|0|0||||||||||||
20170121_182505|38824|15|10,989011|0||0||0|0|0|0||||||||||||
20170121_182505|38914|16|10,416667|0||0||0|0|0|0||||||||||||
20170121_182505|39014|17|10,526316|0||0||0|0|0|0||||||||||||
20170121_182505|39107|18|10,752688|0||0||0|0|0|0||||||||||||
20170121_182505|39198|19|10,638298|0||0||0|0|0|0||||||||||||
20170121_182505|39289|20|10,869565|0||0||0|0|0|0||||||||||||
20170121_182505|39390|21|10,416667|0||0||0|0|0|0||||||||||||
20170121_182505|39482|22|10,638298|0||0||0|0|0|0||||||||||||
20170121_182505|39573|23|10,989011|0||0||0|0|0|0||||||||||||
20170121_182505|39662|24|10,638298|0||0||0|0|0|0||||||||||||
20170121_182506|39759|25|10,752688|0||0||0|0|0|0||||||||||||
20170121_182506|39850|26|10,638298|0||0||0|0|0|0||||||||||||
20170121_182506|39947|27|10,638298|0||0||0|0|0|0||||||||||||
20170121_182506|40041|28|10,416667|0||0||0|0|0|0||||||||||||
20170121_182506|40139|29|10,869565|0||0||0|0|0|0||||||||||||
20170121_182506|40230|30|10,526316|0||0||0|0|0|0||||||||||||
20170121_182506|40321|31|10,989011|0||0||0|0|0|0||||||||||||
20170121_182506|40412|32|10,526316|0||0||0|0|0|0||||||||||||
20170121_182506|40510|33|10,526316|0||0||0|0|0|0||||||||||||
20170121_182506|40608|34|10,869565|0||0||0|0|0|0||||||||||||
20170121_182506|40694|35|10,752688|0||0||0|0|0|0||||||||||||
20170121_182507|40799|36|10,526316|0||0||0|0|0|0||||||||||||
20170121_182507|40890|37|10,526316|0||0||0|0|0|0||||||||||||
20170121_182507|40978|38|10,526316|0||0||0|0|0|0||||||||||||
20170121_182507|41075|39|10,989011|0||0||0|0|0|0||||||||||||
20170121_182507|41164|40|10,526316|0||0||0|0|0|0||||||||||||
20170121_182507|41263|41|10,638298|0||0||0|0|0|0||||||||||||
20170121_182507|41354|42|10,752688|0||0||0|0|0|0||||||||||||
20170121_182507|41445|43|10,638298|0||0||0|0|0|0||||||||||||
20170121_182507|41543|44|10,526316|0||0||0|0|0|0||||||||||||
20170121_182507|41637|45|10,989011|0||0||0|0|0|0||||||||||||
20170121_182508|41737|46|10,416667|0||0||0|0|0|0||||||||||||
20170121_182508|41826|47|10,752688|0||0||0|0|0|0||||||||||||
20170121_182508|41914|48|10,638298|0||0||0|0|0|0||||||||||||
20170121_182508|42012|49|10,752688|0||0||0|0|0|0||||||||||||
20170121_182508|42101|50|10,752688|0||0||0|0|0|0||||||||||||
20170121_182508|42195|51|10,416667|0||0||0|0|0|0||||||||||||
20170121_182508|42288|52|10,638298|0||0||0|0|0|0||||||||||||
20170121_182508|42389|53|10,869565|0||0||0|0|0|0||||||||||||
20170121_182508|42483|54|10,526316|0||0||0|0|0|0||||||||||||
20170121_182508|42569|55|10,869565|0||0||0|0|0|0||||||||||||
20170121_182508|42673|56|10,526316|0||0||0|0|0|0||||||||||||
20170121_182509|42763|57|10,526316|0||0||0|0|0|0||||||||||||
20170121_182509|42851|58|10,752688|0||0||0|0|0|0||||||||||||
20170121_182509|42943|59|10,869565|0||0||0|0|0|0||||||||||||
20170121_182509|43040|60|10,526316|0||0||0|0|0|0||||||||||||
20170121_182509|43132|61|10,638298|0||0||0|0|0|0||||||||||||
20170121_182509|43224|62|10,752688|0||0||0|0|0|0||||||||||||
20170121_182509|43319|63|10,638298|0||0||0|0|0|0||||||||||||
20170121_182509|43412|64|10,638298|0||0||0|0|0|0||||||||||||
20170121_182509|43507|65|10,752688|0||0||0|0|0|0||||||||||||
