TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170128_154549|20963|29|0,000000|1|CarroTeste|1|circulo_r60_xc130_yc120|134|60|134|58|2,000000|6,966635|70,000000|63,033365|247,425222|0,090660|0,109115|0,018455|0,516866|12,915330|11,827192|
20170128_154549|20970|29|0,000000|1|CarroTeste2|1|circulo_r60_xc190_yc120|163|66|164|67|1,414214|8,452200|85,000000|76,547800|300,473503|-0,380506|-0,493240|-0,112734|-3,157283|11,700220|18,347131|
20170128_154549|21031|31|0,000000|1|CarroTeste|1|circulo_r60_xc130_yc120|134|60|134|58|2,000000|0,000000|70,000000|70,000000|276,872502|0,090660|0,109115|0,018455|0,517481|14,388342|13,298908|
20170128_154549|21036|31|0,000000|1|CarroTeste2|1|circulo_r60_xc190_yc120|163|66|164|67|1,414214|0,000000|85,000000|85,000000|336,202569|-0,426627|-0,493240|-0,066613|-1,869346|14,842396|18,777861|
20170128_154549|21082|33|0,000000|1|CarroTeste|1|circulo_r60_xc130_yc120|133|60|133|58|2,000000|19,607843|70,000000|50,392157|202,239061|0,165149|0,090265|-0,074883|-2,095991|7,905646|12,318260|
20170128_154549|21088|33|0,000000|1|CarroTeste2|1|circulo_r60_xc190_yc120|163|66|164|67|1,414214|0,000000|85,000000|85,000000|339,035902|-0,426627|-0,493240|-0,066613|-1,871566|14,981725|18,921865|
20170128_154549|21126|35|0,000000|1|CarroTeste|1|circulo_r60_xc130_yc120|133|60|133|58|2,000000|0,000000|70,000000|70,000000|280,885574|0,165149|0,090265|-0,074883|-2,098487|11,835345|16,253213|
20170128_154549|21132|35|0,000000|1|CarroTeste2|1|circulo_r60_xc190_yc120|163|66|164|67|1,414214|0,000000|85,000000|85,000000|341,869236|-0,426627|-0,493240|-0,066613|-1,873787|15,121055|19,065869|
20170128_154549|21174|37|0,000000|1|CarroTeste|1|circulo_r60_xc130_yc120|133|60|133|58|2,000000|0,000000|70,000000|70,000000|283,218908|0,165149|0,090265|-0,074883|-2,100984|11,949384|16,372507|
20170128_154549|21180|37|0,000000|1|CarroTeste2|1|circulo_r60_xc190_yc120|163|66|164|67|1,414214|0,000000|85,000000|85,000000|344,702569|-0,426627|-0,493240|-0,066613|-1,876007|15,260384|19,209873|
20170128_154549|21220|39|0,000000|1|CarroTeste|1|circulo_r60_xc130_yc120|133|60|133|58|2,000000|0,000000|70,000000|70,000000|285,552241|0,165149|0,090265|-0,074883|-2,103480|12,063423|16,491801|
20170128_154549|21226|39|0,000000|1|CarroTeste2|1|circulo_r60_xc190_yc120|163|66|164|67|1,414214|0,000000|85,000000|85,000000|347,535902|-0,426627|-0,493240|-0,066613|-1,878227|15,399714|19,353877|
20170128_154549|21266|41|0,000000|1|CarroTeste|1|circulo_r60_xc130_yc120|133|60|133|58|2,000000|0,000000|70,000000|70,000000|287,885574|0,165149|0,090265|-0,074883|-2,105976|12,177462|16,611095|
20170128_154549|21273|41|0,000000|1|CarroTeste2|1|circulo_r60_xc190_yc120|163|66|164|67|1,414214|0,000000|85,000000|85,000000|350,369236|-0,426627|-0,493240|-0,066613|-1,880448|15,539043|19,497881|
20170128_154549|21313|43|0,000000|1|CarroTeste|1|circulo_r60_xc130_yc120|134|60|134|58|2,000000|21,739130|70,000000|48,260870|204,886177|0,090660|0,109115|0,018455|0,505615|10,776536|9,712082|
20170128_154549|21319|43|0,000000|1|CarroTeste2|1|circulo_r60_xc190_yc120|163|66|164|67|1,414214|0,000000|85,000000|85,000000|353,202569|-0,426627|-0,493240|-0,066613|-1,882668|15,678372|19,641885|
20170128_154549|21358|45|0,000000|1|CarroTeste|0|circulo_r60_xc130_yc120|0|0|134|58|1,414214|0,000000|85,000000|85,000000|353,202569|-0,426627|-0,493240|-0,066613|-1,882668|15,678372|19,641885|
20170128_154549|21364|45|0,000000|1|CarroTeste2|1|circulo_r60_xc190_yc120|163|66|164|67|1,414214|0,000000|85,000000|85,000000|356,035902|-0,380506|-0,493240|-0,112734|-3,176583|14,458023|21,145567|
20170128_154549|21406|47|0,000000|1|CarroTeste|1|circulo_r60_xc130_yc120|133|60|133|58|2,000000|10,638298|70,000000|59,361702|250,069033|0,165149|0,090265|-0,074883|-2,107857|10,284655|14,722248|
20170128_154549|21412|47|0,000000|1|CarroTeste2|1|circulo_r60_xc190_yc120|163|66|164|67|1,414214|0,000000|85,000000|85,000000|358,869236|-0,426627|-0,493240|-0,066613|-1,888647|15,955413|19,931511|
