TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velAtualDerivSuja|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170211_144723|91117|28|22.000000|1|CarroTeste|1|circulo_r60_xc160_yc120|210|153|260|179|56.356011|0.000000|0.000000|80.000000|80.000000|536.090168|3.648691|3.282253|-0.366438|-11.089895|15.130935|38.478082|
20170211_144723|91134|28|22.000000|1|CarroTeste2|0|circulo_r60_xc160_yc120|0|0|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|
20170211_144723|91184|30|15.151515|1|CarroTeste|1|circulo_r60_xc160_yc120|210|153|260|179|56.356011|0.000000|0.000000|80.000000|80.000000|539.726531|3.682012|3.282253|-0.399759|-12.114978|14.233718|39.738935|
20170211_144723|91200|30|15.151515|1|CarroTeste2|0|circulo_r60_xc160_yc120|0|0|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|
20170211_144724|91278|32|12.658228|1|CarroTeste|1|circulo_r60_xc160_yc120|210|153|260|179|56.356011|0.000000|0.000000|80.000000|80.000000|543.362895|3.682012|3.282253|-0.399759|-12.133149|14.396409|39.939881|
20170211_144724|91300|32|12.658228|1|CarroTeste2|0|circulo_r60_xc160_yc120|0|0|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|
20170211_144724|91386|34|12.658228|1|CarroTeste|1|circulo_r60_xc160_yc120|210|153|259|178|55.009090|0.000000|7.778175|80.000000|72.221825|494.876724|3.522099|3.255314|-0.266785|-8.126972|16.189128|33.298544|
20170211_144724|91419|34|12.658228|1|CarroTeste2|0|circulo_r60_xc160_yc120|0|0|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|
20170211_144724|91525|36|9.090909|1|CarroTeste|1|circulo_r60_xc160_yc120|210|153|258|178|54.120237|0.000000|5.500000|80.000000|74.500000|513.425871|3.338988|3.237537|-0.101451|-3.135434|22.370837|28.971750|
20170211_144724|91535|36|9.090909|1|CarroTeste2|0|circulo_r60_xc160_yc120|0|0|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|
20170211_144724|91601|38|12.345679|1|CarroTeste|1|circulo_r60_xc160_yc120|210|153|256|177|51.884487|0.000000|12.298374|80.000000|67.701626|471.255467|3.232253|3.192822|-0.039430|-1.263056|22.233241|24.892306|
20170211_144724|91619|38|12.345679|1|CarroTeste2|0|circulo_r60_xc160_yc120|0|0|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|
20170211_144724|91718|40|11.494253|1|CarroTeste|1|circulo_r60_xc160_yc120|210|153|254|177|50.119856|0.000000|11.000000|80.000000|69.000000|483.033381|3.141593|3.157530|0.015937|0.410787|24.584077|23.719261|
20170211_144724|91741|40|11.494253|1|CarroTeste2|0|circulo_r60_xc160_yc120|0|0|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|
20170211_144724|91851|42|8.620690|1|CarroTeste|1|circulo_r60_xc160_yc120|210|153|253|178|49.739320|0.000000|7.778175|80.000000|72.221825|507.759608|3.050933|3.149919|0.098986|2.924918|28.466841|22.309120|
20170211_144724|91867|42|8.620690|1|CarroTeste2|0|circulo_r60_xc160_yc120|0|0|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|
20170211_144724|91938|44|14.925373|1|CarroTeste|1|circulo_r60_xc160_yc120|210|153|251|177|47.507894|0.000000|12.298374|80.000000|67.701626|480.751987|3.050933|3.105290|0.054358|1.578776|25.699469|22.375730|
20170211_144724|91978|44|14.925373|1|CarroTeste2|0|circulo_r60_xc160_yc120|0|0|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|
20170211_144724|92030|46|13.333333|1|CarroTeste|1|circulo_r60_xc160_yc120|210|153|250|177|46.647615|0.000000|5.500000|80.000000|74.500000|529.386102|3.141593|3.088085|-0.053508|-1.683192|24.697524|28.241086|
20170211_144724|92048|46|13.333333|1|CarroTeste2|0|circulo_r60_xc160_yc120|0|0|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|
20170211_144724|92112|48|12.500000|1|CarroTeste|1|circulo_r60_xc160_yc120|210|153|248|177|44.944410|0.000000|11.000000|80.000000|69.000000|495.916265|3.141593|3.054021|-0.087572|-2.716539|21.936298|27.655328|
20170211_144724|92126|48|12.500000|1|CarroTeste2|0|circulo_r60_xc160_yc120|0|0|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|
20170211_144724|92201|50|23.809524|1|CarroTeste|1|circulo_r60_xc160_yc120|210|153|247|177|44.102154|0.000000|5.500000|80.000000|74.500000|535.908830|3.232253|3.037176|-0.195077|-5.974056|20.506962|33.083921|
20170211_144724|92212|50|23.809524|1|CarroTeste2|0|circulo_r60_xc160_yc120|0|0|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|
20170211_144725|92311|52|14.925373|1|CarroTeste|1|circulo_r60_xc160_yc120|210|153|246|177|43.266615|0.000000|5.500000|80.000000|74.500000|539.295193|3.141593|3.020465|-0.121128|-3.744925|23.022733|30.906786|
20170211_144725|92326|52|14.925373|1|CarroTeste2|0|circulo_r60_xc160_yc120|0|0|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|
20170211_144725|92509|54|10.869565|1|CarroTeste|1|circulo_r60_xc160_yc120|210|153|245|177|42.438190|0.000000|5.500000|80.000000|74.500000|542.681557|3.064821|3.003896|-0.060924|-1.928433|25.104149|29.164007|
20170211_144725|92519|54|10.869565|1|CarroTeste2|0|circulo_r60_xc160_yc120|0|0|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|
20170211_144725|92617|56|12.195122|1|CarroTeste|1|circulo_r60_xc160_yc120|210|153|242|177|40.000000|0.000000|16.500000|80.000000|63.500000|472.355522|2.976444|2.955132|-0.021311|-0.732360|22.846871|24.388681|
20170211_144725|92628|56|12.195122|1|CarroTeste2|0|circulo_r60_xc160_yc120|0|0|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|
20170211_144725|92745|58|16.393443|1|CarroTeste|1|circulo_r60_xc160_yc120|207|157|239|178|38.275318|0.000000|17.392527|80.000000|62.607473|469.260944|3.050933|3.002320|-0.048612|-1.559566|21.821399|25.104696|
20170211_144725|92764|58|16.393443|1|CarroTeste2|0|circulo_r60_xc160_yc120|0|0|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|
20170211_144725|92832|60|15.151515|1|CarroTeste|1|circulo_r60_xc160_yc120|207|157|237|178|36.619667|0.000000|11.000000|80.000000|69.000000|514.943877|3.050933|2.969207|-0.081725|-2.563908|23.048343|28.446044|
