TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velAtualDerivSuja|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170502_105541|15883|45|22.000000|1|CarroTeste|0|circulo_r60_xc160_yc120|0|0|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|
20170502_105541|15886|45|22.000000|1|CarroTeste2|1|circulo_r60_xc160_yc120|219|116|220|116|1.000000|0.000000|0.000000|55.000000|55.000000|1882.045664|-2.137526|1.527964|-2.617695|-45.074127|46.655833|141.548734|
20170502_105541|15889|45|22.000000|1|Caçula|1|circulo_r60_xc130_yc120|190|120|64536|116|64346.000124|0.000000|0.000000|55.000000|55.000000|1882.045664|-0.785398|3.054326|-2.443461|-42.073983|49.813879|138.390687|
20170502_105542|15956|47|12.987013|1|CarroTeste|0|circulo_r60_xc160_yc120|0|0|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|
20170502_105542|15959|47|12.987013|1|CarroTeste2|1|circulo_r60_xc160_yc120|219|116|220|116|1.000000|0.000000|0.000000|55.000000|55.000000|1877.157736|-2.111216|1.527964|-2.644005|-45.292178|46.181909|141.533865|
20170502_105542|15962|47|12.987013|1|Caçula|1|circulo_r60_xc130_yc120|190|120|64536|116|64346.000124|0.000000|0.000000|55.000000|55.000000|1877.157736|-0.785398|3.054326|-2.443461|-41.856830|49.798066|137.917708|
20170502_105542|16033|49|12.987013|1|CarroTeste|0|circulo_r60_xc160_yc120|0|0|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|
20170502_105542|16035|49|12.987013|1|CarroTeste2|1|circulo_r60_xc160_yc120|219|116|220|116|1.000000|0.000000|0.000000|55.000000|55.000000|1877.157912|-2.137526|1.527964|-2.617695|-44.841498|46.656318|141.059473|
20170502_105542|16037|49|12.987013|1|Caçula|1|circulo_r60_xc130_yc120|190|120|64536|116|64346.000124|0.000000|0.000000|55.000000|55.000000|1877.157912|-0.785398|3.054326|-2.443461|-41.856837|49.798066|137.917725|
20170502_105542|16112|51|12.987013|1|CarroTeste|0|circulo_r60_xc160_yc120|0|0|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|
