TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170121_151203|45489|1|0,000001|0||0||0|0|0|0||||||||||||
20170121_151203|45750|2|3,891051|0||0||0|0|0|0||||||||||||
20170121_151203|45890|3|7,092199|0||0||0|0|0|0||||||||||||
20170121_151203|46032|4|7,142857|0||0||0|0|0|0||||||||||||
20170121_151204|46169|5|7,142857|0||0||0|0|0|0||||||||||||
20170121_151204|46263|6|10,638298|0||0||0|0|0|0||||||||||||
20170121_151204|46359|7|10,416667|0||0||0|0|0|0||||||||||||
20170121_151204|46449|8|10,869565|0||0||0|0|0|0||||||||||||
20170121_151204|46556|9|10,638298|0||0||0|0|0|0||||||||||||
20170121_151204|46639|10|10,638298|0||0||0|0|0|0||||||||||||
20170121_151204|46732|11|10,638298|0||0||0|0|0|0||||||||||||
20170121_151204|46793|12|16,129032|0||0||0|0|0|0||||||||||||
20170121_151204|46871|13|12,820513|0||0||0|0|0|0||||||||||||
20170121_151204|46968|14|10,526316|0||0||0|0|0|0||||||||||||
20170121_151204|47058|15|10,752688|0||0||0|0|0|0||||||||||||
20170121_151205|47153|16|10,752688|0||0||0|0|0|0||||||||||||
20170121_151205|47249|17|10,416667|0||0||0|0|0|0||||||||||||
20170121_151205|47341|18|10,638298|0||0||0|0|0|0||||||||||||
20170121_151205|47438|19|10,752688|0||0||0|0|0|0||||||||||||
20170121_151205|47531|20|10,526316|0||0||0|0|0|0||||||||||||
20170121_151205|47620|21|11,111111|0||0||0|0|0|0||||||||||||
20170121_151205|47715|22|10,416667|0||0||0|0|0|0||||||||||||
20170121_151205|47808|23|10,752688|0||0||0|0|0|0||||||||||||
20170121_151205|47903|24|10,638298|0||0||0|0|0|0||||||||||||
20170121_151205|47998|25|10,752688|0||0||0|0|0|0||||||||||||
20170121_151205|48090|26|10,638298|0||0||0|0|0|0||||||||||||
20170121_151206|48182|27|10,752688|0||0||0|0|0|0||||||||||||
20170121_151206|48278|28|10,526316|0||0||0|0|0|0||||||||||||
20170121_151206|48372|29|10,752688|0||0||0|0|0|0||||||||||||
20170121_151206|48469|30|10,416667|0||0||0|0|0|0||||||||||||
20170121_151206|48560|31|10,869565|0||0||0|0|0|0||||||||||||
20170121_151206|48651|32|10,869565|0||0||0|0|0|0||||||||||||
20170121_151206|48744|33|10,638298|0||0||0|0|0|0||||||||||||
20170121_151206|48847|34|10,526316|0||0||0|0|0|0||||||||||||
20170121_151206|48942|35|10,638298|0||0||0|0|0|0||||||||||||
20170121_151206|49034|36|10,526316|0||0||0|0|0|0||||||||||||
20170121_151206|49128|37|10,752688|0||0||0|0|0|0||||||||||||
20170121_151207|49219|38|10,638298|0||0||0|0|0|0||||||||||||
20170121_151207|49312|39|10,752688|0||0||0|0|0|0||||||||||||
20170121_151207|49406|40|10,752688|0||0||0|0|0|0||||||||||||
20170121_151207|49500|41|10,526316|0||0||0|0|0|0||||||||||||
20170121_151207|49594|42|10,869565|0||0||0|0|0|0||||||||||||
20170121_151207|49688|43|10,526316|0||0||0|0|0|0||||||||||||
20170121_151207|49783|44|10,638298|0||0||0|0|0|0||||||||||||
20170121_151207|49887|45|10,416667|0||0||0|0|0|0||||||||||||
20170121_151207|49968|46|10,989011|0||0||0|0|0|0||||||||||||
20170121_151207|50068|47|10,416667|0||0||0|0|0|0||||||||||||
20170121_151208|50157|48|10,869565|0||0||0|0|0|0||||||||||||
20170121_151208|50251|49|10,752688|0||0||0|0|0|0||||||||||||
20170121_151208|50342|50|10,638298|0||0||0|0|0|0||||||||||||
20170121_151208|50439|51|10,526316|0||0||0|0|0|0||||||||||||
