TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170121_164959|29076|1|0,000001|0||0||0|0|0|0||||||||||||
20170121_164959|29303|2|4,424779|0||0||0|0|0|0||||||||||||
20170121_164959|29394|3|11,363636|0||0||0|0|0|0||||||||||||
20170121_164959|29490|4|10,752688|0||0||0|0|0|0||||||||||||
20170121_164959|29575|5|10,869565|0||0||0|0|0|0||||||||||||
20170121_164959|29665|6|10,869565|0||0||0|0|0|0||||||||||||
20170121_164959|29735|7|14,285714|0||0||0|0|0|0||||||||||||
20170121_164959|29811|8|13,513514|0||0||0|0|0|0||||||||||||
20170121_165000|29876|9|15,625000|0||0||0|0|0|0||||||||||||
20170121_165000|29948|10|13,513514|0||0||0|0|0|0||||||||||||
20170121_165000|30043|11|10,638298|0||0||0|0|0|0||||||||||||
20170121_165000|30134|12|10,752688|0||0||0|0|0|0||||||||||||
20170121_165000|30230|13|10,638298|0||0||0|0|0|0||||||||||||
20170121_165000|30322|14|10,752688|0||0||0|0|0|0||||||||||||
20170121_165000|30417|15|10,526316|0||0||0|0|0|0||||||||||||
20170121_165000|30481|16|15,873016|0||0||0|0|0|0||||||||||||
20170121_165000|30555|17|13,333333|0||0||0|0|0|0||||||||||||
20170121_165000|30648|18|10,638298|0||0||0|0|0|0||||||||||||
20170121_165000|30745|19|10,309278|0||0||0|0|0|0||||||||||||
20170121_165001|30840|20|10,752688|0||0||0|0|0|0||||||||||||
20170121_165001|30933|21|10,752688|0||0||0|0|0|0||||||||||||
20170121_165001|31128|22|5,102041|0||0||0|0|0|0||||||||||||
20170121_165001|31178|23|20,000000|0||0||0|0|0|0||||||||||||
20170121_165001|31247|24|14,705882|0||0||0|0|0|0||||||||||||
20170121_165001|31312|25|15,384615|0||0||0|0|0|0||||||||||||
20170121_165001|31395|26|12,195122|0||0||0|0|0|0||||||||||||
20170121_165001|31495|27|9,803922|0||0||0|0|0|0||||||||||||
20170121_165001|31589|28|10,638298|0||0||0|0|0|0||||||||||||
20170121_165001|31682|29|10,869565|0||0||0|0|0|0||||||||||||
20170121_165001|31776|30|10,526316|0||0||0|0|0|0||||||||||||
20170121_165002|31839|31|16,129032|0||0||0|0|0|0||||||||||||
20170121_165002|31917|32|12,820513|0||0||0|0|0|0||||||||||||
20170121_165002|32008|33|10,752688|0||0||0|0|0|0||||||||||||
20170121_165002|32104|34|10,526316|0||0||0|0|0|0||||||||||||
20170121_165002|32173|35|14,492754|0||0||0|0|0|0||||||||||||
20170121_165002|32247|36|13,333333|0||0||0|0|0|0||||||||||||
20170121_165002|32314|37|15,384615|0||0||0|0|0|0||||||||||||
