TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velAtualDerivSuja|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170211_110813|24004|2|22,000000|1|CarroTeste|1|circulo_r60_xc160_yc120|193|170|198|177|8,602325|0,000000|0,000000|16,000000|16,000000|107,218034|3,232253|2,729303|-0,502950|-15,221274|-10,661493|21,383296|
20170211_110813|24013|2|22,000000|1|CarroTeste2|0|circulo_r60_xc160_yc120|193|170|0|0|8,602325|0,000000|0,000000|16,000000|16,000000|107,218034|3,232253|2,729303|-0,502950|-15,221274|-10,661493|21,383296|
20170211_110813|24058|4|18,867925|1|CarroTeste|1|circulo_r60_xc160_yc120|193|170|198|177|8,602325|0,000000|0,000000|16,000000|16,000000|106,580901|3,232253|2,729303|-0,502950|-15,232369|-10,705028|21,363118|
20170211_110813|24063|4|18,867925|1|CarroTeste2|0|circulo_r60_xc160_yc120|193|170|0|0|8,602325|0,000000|0,000000|16,000000|16,000000|106,580901|3,232253|2,729303|-0,502950|-15,232369|-10,705028|21,363118|
20170211_110813|24105|6|22,222222|1|CarroTeste|1|circulo_r60_xc160_yc120|193|170|198|177|8,602325|0,000000|0,000000|16,000000|16,000000|108,891299|3,232253|2,729303|-0,502950|-15,271666|-10,630874|21,520004|
20170211_110813|24109|6|22,222222|1|CarroTeste2|0|circulo_r60_xc160_yc120|193|170|0|0|8,602325|0,000000|0,000000|16,000000|16,000000|108,891299|3,232253|2,729303|-0,502950|-15,271666|-10,630874|21,520004|
20170211_110813|24154|8|21,739130|1|CarroTeste|1|circulo_r60_xc160_yc120|193|170|197|177|8,062258|0,000000|8,946144|16,000000|7,053856|49,513418|3,141593|2,718502|-0,423091|-12,875725|-11,077725|16,029066|
20170211_110813|24160|8|21,739130|1|CarroTeste2|0|circulo_r60_xc160_yc120|193|170|0|0|8,062258|0,000000|8,946144|16,000000|7,053856|49,513418|3,141593|2,718502|-0,423091|-12,875725|-11,077725|16,029066|
20170211_110813|24198|10|22,222222|1|CarroTeste|1|circulo_r60_xc160_yc120|193|170|197|178|8,944272|0,000000|9,144947|16,000000|6,855053|48,598313|3,050933|2,736142|-0,314791|-9,618994|-7,695341|12,555172|
20170211_110813|24202|10|22,222222|1|CarroTeste2|0|circulo_r60_xc160_yc120|193|170|0|0|8,944272|0,000000|9,144947|16,000000|6,855053|48,598313|3,050933|2,736142|-0,314791|-9,618994|-7,695341|12,555172|
