TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velAtualDerivSuja|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170128_210220|14005|46|0,071423|1|CarroTeste|1|circulo_r68_xc160_yc120|211|164|215|169|6,403124|20,056494|8,037941|60,000000|51,962059|1091,366534|2,231839|2,408859|0,177019|6,905193|61,836951|47,299702|
20170128_210220|14010|46|0,071423|1|CarroTeste2|1|circulo_r68_xc160_yc120|213|162|279|214|84,023806|25,788085|10,334962|50,000000|39,665038|833,090444|3,232253|3,720344|0,488091|19,039534|61,696138|21,612907|
20170128_210220|14060|48|18,518519|1|CarroTeste|1|circulo_r68_xc160_yc120|211|164|215|169|6,403124|0,000000|0,000000|60,000000|60,000000|1183,909956|2,231839|2,408859|0,177019|7,239490|66,816014|51,574981|
20170128_210220|14065|48|18,518519|1|CarroTeste2|1|circulo_r68_xc160_yc120|213|162|279|214|84,023806|0,000000|0,000000|50,000000|50,000000|935,674501|3,232253|3,720344|0,488091|19,961284|67,795604|25,771847|
20170128_210220|14108|50|21,276596|1|CarroTeste|1|circulo_r68_xc160_yc120|211|164|215|169|6,403124|0,000000|0,000000|60,000000|60,000000|1191,635755|2,231839|2,408859|0,177019|7,296056|67,261847|51,901729|
20170128_210220|14118|50|21,276596|1|CarroTeste2|1|circulo_r68_xc160_yc120|213|162|279|214|84,023806|0,000000|0,000000|50,000000|50,000000|942,112667|3,232253|3,720344|0,488091|20,117251|68,281687|25,929579|
20170128_210220|14164|52|17,857143|1|CarroTeste|1|circulo_r68_xc160_yc120|210|165|215|170|7,071068|17,857143|7,348618|60,000000|52,651382|1133,144731|2,245537|2,441067|0,195530|7,742825|64,807578|48,506895|
20170128_210220|14168|52|17,857143|1|CarroTeste2|1|circulo_r68_xc160_yc120|213|162|279|215|84,646323|17,543860|7,348618|50,000000|42,651382|884,075541|3,141593|3,720344|0,578751|22,412229|67,795598|20,611956|
20170128_210220|14228|54|15,625000|1|CarroTeste|1|circulo_r68_xc160_yc120|208|168|213|172|6,403124|43,514263|18,186903|60,000000|41,813097|1051,405425|2,231839|2,484257|0,252417|9,226429|62,282302|42,858240|
20170128_210220|14233|54|15,625000|1|CarroTeste2|1|circulo_r68_xc160_yc120|213|162|279|215|84,646323|0,000000|0,000000|50,000000|50,000000|939,316819|3,141593|3,720344|0,578751|22,321372|70,462022|23,469660|
20170128_210220|14292|56|15,625000|1|CarroTeste|1|circulo_r68_xc160_yc120|208|168|212|174|7,211103|34,938562|14,378009|60,000000|45,621991|1082,764577|2,356194|2,500417|0,144222|6,362507|60,835604|47,440853|
20170128_210220|14296|56|15,625000|1|CarroTeste2|1|circulo_r68_xc160_yc120|213|162|279|215|84,646323|0,000000|0,000000|50,000000|50,000000|942,516819|3,141593|3,720344|0,578751|22,358412|70,661012|23,590670|
20170128_210220|14356|58|15,873016|1|CarroTeste|1|circulo_r68_xc160_yc120|205|170|210|176|7,810250|44,895669|18,475584|60,000000|41,524416|1055,091879|2,356194|2,556382|0,200187|7,866204|61,034809|44,474379|
20170128_210220|14361|58|15,873016|1|CarroTeste2|1|circulo_r68_xc160_yc120|213|162|279|215|84,646323|0,000000|0,000000|50,000000|50,000000|946,035351|3,141593|3,720344|0,578751|22,409092|70,890286|23,713249|
20170128_210220|14420|60|15,625000|1|CarroTeste|1|circulo_r68_xc160_yc120|203|172|207|177|6,403124|48,650426|20,333575|60,000000|39,666425|1043,451655|2,498092|2,572222|0,074130|4,518554|56,928955|47,416210|
20170128_210220|14424|60|15,625000|1|CarroTeste2|1|circulo_r68_xc160_yc120|213|162|279|215|84,646323|0,000000|0,000000|50,000000|50,000000|948,866819|3,141593|3,720344|0,578751|22,431913|71,055881|23,830800|
20170128_210220|14500|62|12,658228|1|CarroTeste|1|circulo_r68_xc160_yc120|202|173|206|179|7,211103|27,950850|11,648007|60,000000|48,351993|1107,855607|2,601173|2,613514|0,012341|2,875074|58,419174|52,366387|
20170128_210220|14505|62|12,658228|1|CarroTeste2|1|circulo_r68_xc160_yc120|213|162|279|215|84,646323|0,000000|0,000000|50,000000|50,000000|948,404179|3,141593|3,720344|0,578751|22,307380|70,901662|23,938756|
20170128_210220|14563|64|16,129032|1|CarroTeste|1|circulo_r68_xc160_yc120|199|175|204|181|7,810250|44,895669|18,773577|60,000000|41,226423|1062,092815|2,601173|2,669479|0,068306|4,372516|57,707290|48,501992|
20170128_210220|14568|64|16,129032|1|CarroTeste2|1|circulo_r68_xc160_yc120|213|162|279|214|84,023806|15,873016|6,637462|50,000000|43,362538|906,595750|3,232253|3,720344|0,488091|20,124773|66,513760|24,145815|
20170128_210221|14628|66|15,873016|1|CarroTeste|1|circulo_r68_xc160_yc120|198|176|202|182|7,211103|34,401046|14,606231|60,000000|45,393769|1095,785464|2,601173|2,682629|0,081456|4,725433|59,763413|49,815133|
20170128_210221|14633|66|15,873016|1|CarroTeste2|1|circulo_r68_xc160_yc120|213|162|279|214|84,023806|0,000000|0,000000|50,000000|50,000000|959,023828|3,232253|3,720344|0,488091|20,143146|69,154504|26,747879|
20170128_210221|14692|68|15,873016|1|CarroTeste|1|circulo_r68_xc160_yc120|195|178|199|183|6,403124|50,194883|20,656331|60,000000|39,343669|1053,046076|2,714965|2,723018|0,008053|2,774906|55,573258|49,731350|
20170128_210221|14697|68|15,873016|1|CarroTeste2|1|circulo_r68_xc160_yc120|213|162|279|215|84,646323|15,625000|6,532105|50,000000|43,467895|912,941784|3,141593|3,720344|0,578751|22,589327|69,425328|21,868850|
20170128_210221|14756|70|15,873016|1|CarroTeste|1|circulo_r68_xc160_yc120|195|178|197|184|6,324555|34,938562|14,606231|60,000000|45,393769|1101,123923|2,761086|2,721447|-0,039640|1,504758|56,640152|53,472240|
20170128_210221|14761|70|15,873016|1|CarroTeste2|1|circulo_r68_xc160_yc120|213|162|279|215|84,646323|0,000000|0,000000|50,000000|50,000000|964,912306|3,141593|3,720344|0,578751|22,625788|72,062234|24,428996|
20170128_210221|14820|72|15,625000|1|CarroTeste|1|circulo_r68_xc160_yc120|191|180|195|187|8,062258|55,470020|23,183843|60,000000|36,816157|1039,100298|2,677945|2,819032|0,141087|6,314003|58,601334|45,308696|
