4.44835,4.34725,0,0,0,0
-20.2257,-19.5442,18.8087,0.724136,0.0557585,-0.50384
-20.2257,-18.7624,18.7559,1.44541,0.171391,-0.523245
-18.437,-16.1506,14.757,2.09102,0.37422,-0.478046
-9.95775,-7.34908,4.75527,2.20292,0.559265,-0.338238
-4.77518,-2.07227,0.938468,2.14791,0.746133,-0.236376
-0.997613,1.63112,-0.218661,2.04497,0.924046,-0.0692672
4.04964,6.35113,1.50204,2.01836,1.12185,0.124952
5.19932,7.15952,3.97949,2.1076,1.31364,0.292346
7.12646,8.65959,7.01215,2.33811,1.53342,0.42552
7.34456,8.49595,8.13744,2.58748,1.75594,0.50326
7.71373,8.4529,8.36782,2.85627,2.02158,0.52035
8.05084,8.19668,6.79087,3.12185,2.44303,0.43624
8.43988,8.19507,4.77519,3.19708,2.73396,0.30783
8.71366,8.07505,2.16502,3.14909,3.02682,0.14341
9.38315,8.34666,-0.660099,2.97577,3.29762,-0.0381114
9.63332,7.99505,-4.6831,2.43965,3.63917,-0.303059
9.93999,7.93229,-6.58853,2.0379,3.82054,-0.431078
10,7.59669,-7.54598,1.56349,3.97533,-0.516128
9.96103,7.16094,-6.90357,1.11897,4.09282,-0.500687
9.87128,6.74238,-5.48935,0.811686,4.16831,-0.422123
9.87128,6.42886,-3.53297,0.60966,4.22501,-0.283518
9.87128,6.13313,-1.47293,0.513861,4.27228,-0.121475
9.87128,5.85101,0.696838,0.522278,4.32033,0.0666795
9.80936,5.51989,2.51833,0.615094,4.37754,0.243258
9.78503,5.24277,3.80826,0.76198,4.44764,0.384781
9.61529,4.71791,4.61686,1.03182,4.59209,0.516976
8.11377,3.07326,3.01212,1.11994,4.69177,0.517874
7.12646,2.00252,1.74132,1.1448,4.78335,0.460086
6.09666,0.927968,0.605765,1.12,4.88639,0.346684
4.0129,-1.1032,-0.38151,1.05169,4.9821,0.186054
3.2339,-1.78997,0.0157452,1.00092,5.08019,0.00047443
3.12277,-1.8184,0.620259,0.984365,5.16583,-0.173435
4.0129,-0.886035,0.567349,0.965391,5.25368,-0.330019
4.44835,-0.429864,0.36862,0.937939,5.33997,-0.44366
6.09666,1.15691,-1.14485,0.832758,5.42408,-0.512717
6.70296,1.6874,-1.66246,0.725464,5.48646,-0.510372
8.24221,3.06693,-2.59772,0.560967,5.542,-0.437952
