-11.4902,11.4902,-10.9157,0,0,0.436627,104,131,15.1935,0,90,-14,
-13.009,13.009,-12.3586,0,0.127663,0.436627,104,131,15.2304,460,97.3145,-6.68546,
-21.1468,21.1468,-20.0895,0,-0.0656093,0.436627,104,131,15.2526,460,89.02,-14.98,
-28.9864,28.9864,-27.5371,0,-0.2518,0.436627,104,131,15.2772,460,79.9443,-24.0557,
-35.1271,35.1271,-33.3707,0,-0.397641,0.436627,104,131,15.3024,460,71.6426,-32.3574,
-37.8419,37.8419,-35.9498,0,-0.539974,0.358771,104,131,15.3861,460,60.2914,-43.7086,
33.0366,-33.0366,31.3848,0,0.609948,-0.174672,104,131,15.4092,460,62.7282,-41.2718,
60.4161,-60.4161,57.3953,0,1.07611,-0.358771,104,131,15.4344,460,67.9767,-36.0233,
94.9501,-94.9501,90.2026,0,1.63481,-0.620249,105,132,15.4593,460,75.3167,-29.6833,
123.572,-123.572,117.394,0,2.31459,-0.620249,105,132,15.4854,460,84.5268,-20.4732,
139.995,-139.995,132.995,0,3.03883,-0.286051,104,132,15.5157,460,95.8804,-8.11956,
148.039,-148.039,140.637,0,3.76091,0.244979,104,132,15.5406,460,104.65,0.650413,
108.814,-108.814,103.373,0,4.35251,1.76819,103,131,15.57,460,113.115,10.1154,
91.9767,-91.9767,87.3779,0,4.88941,2.70497,103,130,15.6009,460,118.635,15.6347,
21.0318,-21.0318,19.9802,0,5.33625,4.83674,105,130,15.6261,460,119.997,14.9971,
9.78614,-9.78614,9.29683,0,5.73021,5.49779,105,131,15.6552,460,117.865,12.8655,
-6.31024,6.31024,-5.99473,0,6.13332,6.28319,105,132,15.6807,460,112.946,7.94629,
-16.8204,16.8204,-15.9794,0,6.48925,6.88873,104,131,15.7044,460,106.265,2.26533,
-4.29257,4.29257,-4.07794,0,6.78678,6.88873,104,131,15.7275,460,98.3697,-5.63027,
7.43111,-7.43111,7.05955,0,7.06522,6.88873,104,131,15.7518,460,89.3215,-14.6785,
18.0243,-18.0243,17.1231,0,7.31681,6.88873,104,131,15.7806,460,78.7463,-25.2537,
31.1493,-31.1493,29.5919,0,7.62853,6.88873,104,131,15.81,460,69.4636,-34.5364,
45.3302,-45.3302,43.0636,0,7.96532,6.88873,104,131,15.8376,460,63.2527,-40.7473,
51.0467,-51.0467,48.4944,0,8.28094,7.06858,104,131,15.8655,460,60.2135,-43.7865,
57.3329,-57.3329,54.4663,0,8.59539,7.23373,104,131,15.8931,460,60.7727,-43.2273,
62.6523,-62.6523,59.5196,0,8.90535,7.41735,104,130,15.9207,460,64.8125,-39.1875,
46.9993,-46.9993,44.6493,0,9.21519,8.09896,104,130,15.945,460,70.8773,-33.1227,
42.7562,-42.7562,40.6184,0,9.48969,8.47423,104,130,15.9684,460,78.3977,-25.6023,
40.1737,-40.1737,38.165,0,9.77336,8.81923,104,130,15.993,460,87.3645,-16.6355,
32.2959,-32.2959,30.6811,0,10.0675,9.30042,104,129,16.0185,460,96.9117,-7.08832,
23.2527,-23.2527,22.0901,0,10.3819,9.82967,105,130,16.047,460,106.706,1.70627,
27.1375,-27.1375,25.7806,0,10.6895,10.045,106,130,16.077,460,114.706,8.70598,
24.4586,-24.4586,23.2357,0,10.9562,10.3753,106,130,16.1034,460,118.902,12.9016,
26.3772,-26.3772,25.0583,0,11.1854,10.5589,106,130,16.1313,460,119.906,13.906,
27.622,-27.622,26.2409,0,11.3655,10.7095,106,130,16.1601,460,117.129,11.1287,
21.1083,-21.1083,20.0529,0,11.4969,10.9956,106,130,16.1904,460,110.426,4.42623,
19.2352,-19.2352,18.2735,0,11.6271,11.1702,106,130,16.2162,460,102.363,-3.63739,
18.7898,-18.7898,17.8503,0,11.6868,11.2406,106,131,16.2438,460,92.335,-13.665,
12.0956,-12.0956,11.4908,0,11.7465,11.4592,106,131,16.2723,460,81.7027,-24.2973,
8.70113,-8.70113,8.26608,0,11.8225,11.6158,106,131,16.3008,460,72.1233,-33.8767,
6.89958,-6.89958,6.5546,0,11.9448,11.781,106,131,16.3239,460,65.9755,-40.0245,
7.69627,-7.69627,7.31146,0,12.0544,11.8716,105,131,16.347,460,61.838,-43.162,
13.7858,-13.7858,13.0965,0,12.199,11.8716,105,131,16.3725,460,60.0148,-44.9852,
22.3732,-22.3732,21.2545,0,12.403,11.8716,105,131,16.3983,460,61.2768,-43.7232,
33.1178,-33.1178,31.4619,0,12.6582,11.8716,105,131,16.4226,460,65.2088,-39.7912,
44.6418,-44.6418,42.4097,0,12.9319,11.8716,105,131,16.4478,460,71.7023,-33.2977,
53.3265,-53.3265,50.6602,0,13.2126,11.9461,105,131,16.4697,460,78.8512,-26.1488,
63.9911,-63.9911,60.7915,0,13.5457,12.026,105,131,16.4979,460,89.2084,-15.7916,
59.1626,-59.1626,56.2045,0,13.9127,12.5076,104,131,16.527,460,99.9846,-4.01541,
60.2671,-60.2671,57.2537,0,14.2427,12.8113,104,131,16.5534,460,108.654,4.65412,
56.1429,-56.1429,53.3358,0,14.52,13.1866,104,131,16.5849,460,116.271,12.271,
29.2384,-29.2384,27.7765,0,14.7072,14.0128,103,130,16.611,460,119.537,16.5369,
13.4075,-13.4075,12.7371,0,14.7773,14.4589,104,129,16.6404,460,119.44,15.44,
-18.507,18.507,-17.5816,0,14.728,15.1675,104,129,16.6662,460,116.068,12.0683,
-33.6377,33.6377,-31.9558,0,14.5503,15.3492,104,129,16.6956,460,108.948,4.94789,
-50.2224,50.2224,-47.7112,0,14.2702,15.463,104,129,16.7235,460,99.8066,-4.19336,
