30.25,-30.25,28.7375,0,-0.415732,-1.13417,109,118,2.427,180,66.1803,-42.8197,
40.906,-40.906,38.8607,0,-0.162653,-1.13417,109,118,2.4738,180,80.3003,-28.6997,
49.1322,-49.1322,46.6756,0,0.0327214,-1.13417,109,118,2.4966,180,88.7186,-20.2814,
46.7214,-46.7214,44.3853,0,0.241094,-0.868539,110,118,2.5248,180,99.1988,-10.8012,
36.7597,-36.7597,34.9217,0,0.436416,-0.436627,109,119,2.5551,180,109.152,0.151752,
35.8705,-35.8705,34.077,0,0.606945,-0.244979,109,119,2.595,180,117.893,8.89329,
15.9798,-15.9798,15.1808,0,0.665572,0.286051,108,119,2.6247,180,120,11.9998,
-4.84037,4.84037,-4.59835,0,0.670439,0.785398,107,119,2.6499,180,118.543,11.5433,
-17.5756,17.5756,-16.6969,0,0.612956,1.03038,107,119,2.6814,180,112.775,5.77541,
-25.0984,25.0984,-23.8434,0,0.538083,1.13417,107,118,2.7102,180,104.386,-2.61351,
-32.0801,32.0801,-30.4761,0,0.450123,1.21203,107,118,2.7366,180,95.0278,-11.9722,
-37.4886,37.4886,-35.6142,0,0.243815,1.13417,107,118,2.7798,180,79.0264,-27.9736,
-36.3094,36.3094,-34.4939,0,0.189303,1.05165,107,118,2.8056,180,70.7035,-36.2965,
-21.4982,21.4982,-20.4233,0,0.109666,0.620249,108,119,2.8341,180,63.8759,-44.1241,
-16.214,16.214,-15.4033,0,0.0785654,0.463648,108,119,2.8626,180,60.3635,-47.6365,
4.34735,-4.34735,4.12998,0,0.103249,0,109,119,2.8914,180,60.6348,-48.3652,
13.2921,-13.2921,12.6275,0,0.191333,-0.124355,108,119,2.9187,180,64.411,-43.589,
24.8063,-24.8063,23.566,0,0.344171,-0.244979,109,119,2.9478,180,71.7023,-37.2977,
32.747,-32.747,31.1096,0,0.532763,-0.244979,109,119,2.9751,180,80.7654,-28.2346,
42.3306,-42.3306,40.2141,0,0.760374,-0.244979,109,119,3.0054,180,92.0342,-16.9658,
42.9049,-42.9049,40.7596,0,0.960235,-0.0587558,108,119,3.0318,180,101.672,-6.32821,
40.5887,-40.5887,38.5593,0,1.13865,0.174672,108,119,3.0597,180,110.454,2.45382,
38.8798,-38.8798,36.9358,0,1.28217,0.358771,108,119,3.0897,180,117.096,9.09646,
20.8128,-20.8128,19.7722,0,1.36284,0.868539,107,119,3.1161,180,119.813,12.8126,
11.1386,-11.1386,10.5816,0,1.39871,1.13417,107,118,3.1446,180,119.095,12.0946,
-7.73939,7.73939,-7.35242,0,1.38699,1.5708,107,118,3.1734,180,114.62,7.62012,
-14.8091,14.8091,-14.0687,0,1.34343,1.69515,107,117,3.2016,180,107.142,0.142039,
-25.6199,25.6199,-24.3389,0,1.28407,1.89255,107,117,3.2292,180,97.7524,-9.24757,
-28.8258,28.8258,-27.3845,0,1.20793,1.89255,107,117,3.2565,180,87.5523,-19.4477,
-33.1116,33.1116,-31.4561,0,1.10615,1.89255,107,117,3.2865,180,76.7173,-30.2827,
-21.8551,21.8551,-20.7624,0,1.05174,1.5708,107,118,3.3123,180,68.8402,-38.1598,
-23.9467,23.9467,-22.7494,0,1.00206,1.5708,107,118,3.3405,180,62.7755,-44.2245,
-13.8742,13.8742,-13.1805,0,0.996305,1.32582,107,118,3.369,180,60.0852,-46.9148,
-0.545039,0.545039,-0.517787,0,1.03871,1.05165,107,118,3.3972,180,61.1598,-45.8402,
13.5249,-13.5249,12.8487,0,1.18976,0.868539,107,119,3.4386,180,69.082,-37.918,
