-8.28214,-8.09391,6.42649,0.146056,0.00663893,-0.415726
-8.28214,-7.47877,2.41806,0.318729,0.0550857,-0.169236
-8.28214,-7.17962,0.306661,0.318246,0.0805454,-0.0222838
-6.08116,-4.75211,-1.45712,0.237467,0.102155,0.160651
-2.80366,-1.40162,-0.894781,0.18142,0.120115,0.334381
-1.46887,-0.0624151,-0.0580321,0.165617,0.141977,0.486972
1.84588,3.09297,3.09295,0.309056,0.172264,0.523767
4.44835,5.45623,5.19129,0.51411,0.21545,0.49839
5.54277,6.22639,4.72695,0.722646,0.286991,0.397793
5.97025,6.35112,3.04568,0.828344,0.362371,0.251454
6.27677,6.36803,1.06725,0.838736,0.435341,0.0881877
5.97025,5.62508,-2.05758,0.630201,0.52609,-0.190999
5.63214,5.06228,-3.25613,0.465032,0.565617,-0.336221
3.64283,2.93007,-2.55151,0.324762,0.59582,-0.455355
2.82861,2.01958,-1.99511,0.219208,0.615768,-0.516639
0.130396,-0.647075,0.633383,0.238467,0.637946,-0.511881
-0.666414,-1.37819,1.17555,0.281105,0.663526,-0.44595
-1.46887,-2.07924,1.26818,0.327003,0.693938,-0.318661
-1.46887,-1.98463,0.610913,0.339921,0.72487,-0.16045
-1.46887,-1.8854,-0.127842,0.316533,0.756524,0.0362598
-0.24223,-0.630441,-0.245279,0.292375,0.781668,0.204493
1.19738,0.772355,0.526587,0.303032,0.809244,0.357796
2.2559,1.74665,1.5776,0.361662,0.842517,0.473765
4.83323,4.12724,4.10145,0.531823,0.890913,0.521218
5.97025,5.02474,4.8731,0.729351,0.957284,0.508754
7.5326,6.28079,5.15446,0.935118,1.04425,0.430746
7.90781,6.32985,3.61689,1.06652,1.14877,0.300334
8.43988,6.54285,1.69077,1.09555,1.25066,0.136556
8.43988,6.26478,-0.511147,1.02727,1.33797,-0.0413828
8.43988,5.9578,-2.63787,0.847676,1.42105,-0.230407
7.5326,4.8384,-3.41265,0.668742,1.47722,-0.367831
