9.82496,9.60166,-5.08356,-0.115535,-0.00525161,-0.279843
7.23704,6.74372,-5.05854,-0.305841,-0.0288014,-0.407158
7.17586,6.23815,-6.09634,-0.690909,-0.120692,-0.572043
6.31933,5.16097,-5.14269,-0.873432,-0.192314,-0.617901
7.33743,5.90101,-5.30416,-1.07281,-0.288867,-0.615073
8.12446,6.38039,-4.52859,-1.23178,-0.402191,-0.572729
8.66929,6.58589,-2.63834,-1.3007,-0.52966,-0.474586
9.00451,6.6062,-0.431376,-1.26115,-0.644424,-0.356402
9.31388,6.61128,1.81255,-1.1259,-0.743504,-0.228202
9.29327,6.29079,3.67842,-0.907308,-0.826069,-0.10687
9.27215,5.975,4.94603,-0.632201,-0.885496,-0.00932
9.23867,5.51373,5.50711,-0.190171,-0.91288,0.0665299
9.21755,5.25368,5.03388,0.0370755,-0.909655,0.0468655
9.19568,4.98854,4.00986,0.22181,-0.889026,-0.0236365
9.17597,4.77753,2.79357,0.320823,-0.864323,-0.125997
9.15775,4.57607,1.53385,0.367524,-0.836024,-0.242508
9.13738,4.3712,0.126322,0.357756,-0.807046,-0.388391
9.11355,4.15174,-1.35715,0.280585,-0.781793,-0.562055
9.09044,3.93871,-2.47615,0.153775,-0.767646,-0.712993
8.68347,3.36751,-2.87459,0.0129561,-0.766441,-0.830177
8.25286,2.80181,-2.75152,-0.11421,-0.776948,-0.902675
7.49531,1.94919,-1.92162,-0.198254,-0.795386,-0.913886
7.19711,1.57588,-1.38,-0.252024,-0.81832,-0.867676
6.06804,0.425585,-0.269626,-0.25286,-0.842341,-0.752893
5.73339,0.0865707,-0.0281961,-0.242076,-0.865581,-0.603327
5.68555,0.0370211,3.67373e-016,-0.231425,-0.885946,-0.442973
5.63312,-0.0146664,-0.00519283,-0.220565,-0.90712,-0.268173
5.581,-0.0636786,-0.0419912,-0.212262,-0.926861,-0.118156
5.99147,0.331352,0.287098,-0.19004,-0.943774,-0.0182181
6.90963,1.20141,1.17012,-0.137674,-0.954375,0.0327767
7.42071,1.64656,1.64381,-0.069087,-0.959695,0.0428768
8.12782,2.26188,2.11435,0.0160669,-0.958442,0.0102268
8.74604,2.73897,2.02235,0.114375,-0.947233,-0.0870115
9.10122,2.95027,1.3427,0.171492,-0.931284,-0.227347
9.0782,2.78821,0.339025,0.17945,-0.914236,-0.393453
9.05368,2.63655,-0.646052,0.141477,-0.901221,-0.578911
8.63575,2.12323,-1.14892,0.0859894,-0.893826,-0.730243
8.2016,1.60632,-1.29835,0.0181567,-0.892046,-0.869236
7.10174,0.482899,-0.464229,-0.00427423,-0.892444,-0.949578
5.89458,-0.692389,0.690422,0.0262924,-0.89013,-0.967176
5.41105,-1.12242,1.02898,0.0719147,-0.883586,-0.921804
4.32577,-2.09952,1.49203,0.1415,-0.869719,-0.806956
4.26574,-2.05589,0.840136,0.175035,-0.852915,-0.640426
4.21473,-2.01946,0.217821,0.17681,-0.83824,-0.475596
4.15305,-1.97917,-0.525846,0.14238,-0.824287,-0.273028
4.09424,-1.94321,-1.14022,0.0827394,-0.816592,-0.101065
4.58798,-1.38352,-1.153,0.0265132,-0.814179,0.0292694
5.69231,-0.266767,-0.257964,0.0138539,-0.812946,0.0998476
6.97611,0.96974,0.96447,0.0580576,-0.807547,0.11698
7.95907,1.86385,1.68346,0.132013,-0.795534,0.0751556
8.78727,2.56688,1.7921,0.209208,-0.776078,-0.0224802
9.02205,2.67138,1.07631,0.249528,-0.752871,-0.165474
9.11112,2.62381,0.0988918,0.242072,-0.728906,-0.344719
8.97348,2.37801,-0.723469,0.200071,-0.7115,-0.515046
8.82487,2.11905,-1.31763,0.124944,-0.699131,-0.675141
8.05326,1.28816,-1.08849,0.0715529,-0.692834,-0.788858
7.21593,0.430087,-0.420651,0.0489115,-0.688334,-0.856278
5.63146,-1.10129,1.09153,0.096872,-0.679422,-0.858671
4.44863,-2.17676,1.92694,0.182885,-0.662231,-0.794621
3.25974,-3.20242,2.06907,0.274365,-0.635617,-0.656104
3.47171,-2.86037,1.05631,0.30838,-0.608788,-0.497755
3.38146,-2.74407,-0.419046,0.25746,-0.572744,-0.206413
3.99729,-2.02927,-0.986536,0.199614,-0.55418,-0.0225411
4.96418,-1.00874,-0.785263,0.149878,-0.539042,0.138081
5.96133,-0.0110966,-0.0103925,0.143067,-0.526881,0.226936
7.1094,1.08183,1.08171,0.188591,-0.508588,0.269245
8.48823,2.35486,2.2116,0.27558,-0.484888,0.249302
8.88051,2.61802,1.99396,0.356344,-0.451392,0.173092
9.29262,2.82105,0.925518,0.395617,-0.396797,-0.0266185
9.3997,2.79051,-0.0561027,0.374386,-0.361604,-0.191329
9.25164,2.51296,-0.980601,0.307992,-0.331421,-0.370028
8.87745,2.04681,-1.34584,0.236877,-0.31105,-0.499808
8.29707,1.39824,-1.23776,0.168306,-0.295397,-0.611205
7.03643,0.131133,-0.130099,0.154281,-0.280895,-0.659918
6.43214,-0.45139,0.441838,0.167509,-0.265484,-0.645261
5.38063,-1.42925,1.19606,0.217907,-0.244129,-0.560233
4.60674,-2.10731,1.26633,0.263514,-0.221204,-0.425244
4.55395,-2.05965,0.596957,0.279019,-0.195255,-0.249384
4.4987,-2.0155,-0.144244,0.259126,-0.170897,-0.0479761
4.81435,-1.61827,-0.674269,0.214323,-0.150322,0.143003
5.83807,-0.568382,-0.398356,0.187365,-0.133834,0.300052
6.51102,0.0997095,0.0895694,0.182817,-0.116832,0.411935
7.50745,1.04516,1.03989,0.222671,-0.0961235,0.472893
8.27677,1.73011,1.67467,0.290189,-0.069136,0.472252
9.2526,2.58147,2.07888,0.372468,-0.0348689,0.404224
9.51994,2.70637,1.47875,0.427782,0.00790937,0.290046
9.71093,2.76263,0.633102,0.43733,0.048581,0.144282
9.69215,2.62587,-0.283228,0.406346,0.0835268,-0.0147123
9.47357,2.29775,-0.993983,0.342631,0.114706,-0.16915
9.19219,1.92262,-1.38655,0.262224,0.139093,-0.308063
8.54597,1.21704,-1.12115,0.197897,0.157497,-0.403597
7.68934,0.343832,-0.343041,0.173014,0.173415,-0.435686
6.64583,-0.667495,0.639569,0.194475,0.191306,-0.40604
6.20623,-1.05561,0.838951,0.224443,0.21218,-0.310042
5.85342,-1.33941,0.694809,0.247491,0.236434,-0.153397
5.80731,-1.32109,0.245917,0.247418,0.259444,0.0322556
5.85251,-1.22103,-0.166726,0.22961,0.27919,0.21109
5.71894,-1.29229,-0.614009,0.190803,0.296744,0.397151
6.66721,-0.328024,-0.244686,0.170553,0.312605,0.546877
