0,0,0,0,0,0,55.0351
0,0,0,0,0,0,100.611
0,0,0,0,0,0,100.611
0,0,0,0,0,0,98.1699
0,0,0,0,0,0,97.7246
0,0,0,0,0,0,97.3277
0,0,0,0,0,0,96.6813
0,0,0,0,0,0,95.4987
0,0,0,0,0,0,93.0789
0,0,0,0,0,0,91.6216
0,0,0,0,0,0,89.2853
0,0,0,0,0,0,87.4707
0,0,0,0,0,0,82.0952
0,0,0,0,0,0,78.9568
0,0,0,0,0,0,75.8781
0,0,0,0,0,0,71.0068
0,0,0,0,0,0,68.0071
0,0,0,0,0,0,66.352
0,0,0,0,0,0,63.146
0,0,0,0,0,0,62.2884
0,0,0,0,0,0,59.6117
0,0,0,0,0,0,59
0,0,0,0,0,0,57.5399
0,0,0,0,0,0,56.2151
0,0,0,0,0,0,56.0345
0,0,0,0,0,0,54.0089
0,0,0,0,0,0,54.1427
0,0,0,0,0,0,53.2268
0,0,0,0,0,0,52.5894
0,0,0,0,0,0,50.9528
0,0,0,0,0,0,49.923
0,0,0,0,0,0,49.8652
0,0,0,0,0,0,48.5668
0,0,0,0,0,0,48.5371
0,0,0,0,0,0,48.774
0,0,0,0,0,0,48.8035
0,0,0,0,0,0,48.6063
0,0,0,0,0,0,49.0882
0,0,0,0,0,0,48.2096
0,0,0,0,0,0,48.3289
0,0,0,0,0,0,48
0,0,0,0,0,0,46.8262
0,0,0,0,0,0,46.8774
0,0,0,0,0,0,46.7647
0,0,0,0,0,0,45.927
0,0,0,0,0,0,45.7598
0,0,0,0,0,0,45.8017
0,0,0,0,0,0,46.2701
0,0,0,0,0,0,47.4975
0,0,0,0,0,0,47.163
0,0,0,0,0,0,47
0,0,0,0,0,0,47.0408
0,0,0,0,0,0,46.2597
0,0,0,0,0,0,44.6905
0,0,0,0,0,0,44.3249
0,0,0,0,0,0,44.1736
0,0,0,0,0,0,45.5395
0,0,0,0,0,0,44.5188
0,0,0,0,0,0,45.4131
0,0,0,0,0,0,46.0208
0,0,0,0,0,0,47.4065
0,0,0,0,0,0,46.4149
0,0,0,0,0,0,46.8365
0,0,0,0,0,0,46.0833
0,0,0,0,0,0,45.5079
0,0,0,0,0,0,44.0435
0,0,0,0,0,0,44.6476
0,0,0,0,0,0,44.9574
0,0,0,0,0,0,46.3322
0,0,0,0,0,0,46.4665
0,0,0,0,0,0,47.3356
0,0,0,0,0,0,48
0,0,0,0,0,0,47.0306
0,0,0,0,0,0,46.5077
0,0,0,0,0,0,46.2597
0,0,0,0,0,0,45.0106
0,0,0,0,0,0,44.0435
0,0,0,0,0,0,44.1736
0,0,0,0,0,0,43.5412
0,0,0,0,0,0,44.3249
0,0,0,0,0,0,45.1275
0,0,0,0,0,0,46.8467
0,0,0,0,0,0,47.1935
0,0,0,0,0,0,47.6488
0,0,0,0,0,0,46.8774
0,0,0,0,0,0,47.6488
0,0,0,0,0,0,45.8017
0,0,0,0,0,0,45.634
0,0,0,0,0,0,44.6905
0,0,0,0,0,0,43.9674
0,0,0,0,0,0,44.0977
0,0,0,0,0,0,44.4004
0,0,0,0,0,0,44.8722
0,0,0,0,0,0,45.8853
0,0,0,0,0,0,46.3011
0,0,0,0,0,0,47.2443
0,0,0,0,0,0,46.7032
0,0,0,0,0,0,45.5395
0,0,0,0,0,0,45.676
0,0,0,0,0,0,43.3982
0,0,0,0,0,0,43.0444
0,0,0,0,0,0,43.0111
0,0,0,0,0,0,43.1774
0,0,0,0,0,0,43.7056
0,0,0,0,0,0,45.2969
0,0,0,0,0,0,46.0833
0,0,0,0,0,0,46.4665
0,0,0,0,0,0,45.8539
0,0,0,0,0,0,46.3735
0,0,0,0,0,0,45.1699
0,0,0,0,0,0,44.6154
0,0,0,0,0,0,43.3431
0,0,0,0,0,0,42.5533
0,0,0,0,0,0,42.6878
0,0,0,0,0,0,43.2217
0,0,0,0,0,0,44.6476
0,0,0,0,0,0,46.3011
0,0,0,0,0,0,47.2443
0,0,0,0,0,0,47.6488
0,0,0,0,0,0,48
0,0,0,0,0,0,47.0306
0,0,0,0,0,0,45.676
0,0,0,0,0,0,44.3897
0,0,0,0,0,0,44.0977
0,0,0,0,0,0,43.0111
0,0,0,0,0,0,43.0999
0,0,0,0,0,0,43.3982
0,0,0,0,0,0,44.6905
0,0,0,0,0,0,46.5077
0,0,0,0,0,0,46.7032
0,0,0,0,0,0,47.7695
0,0,0,0,0,0,46.3011
0,0,0,0,0,0,45.5079
0,0,0,0,0,0,44.8722
0,0,0,0,0,0,43
0,0,0,0,0,0,41.9318
0,0,0,0,0,0,41.8406
0,0,0,0,0,0,41.9318
0,0,0,0,0,0,43
0,0,0,0,0,0,44.0435
0,0,0,0,0,0,45.1699
0,0,0,0,0,0,45.5079
0,0,0,0,0,0,46.3011
0,0,0,0,0,0,46.8467
0,0,0,0,0,0,45.7598
0,0,0,0,0,0,44.5725
0,0,0,0,0,0,43.1221
0,0,0,0,0,0,42.5533
0,0,0,0,0,0,41.1045
0,0,0,0,0,0,42.0114
0,0,0,0,0,0,43.1774
0,0,0,0,0,0,44.5296
0,0,0,0,0,0,45.8539
0,0,0,0,0,0,46.5077
0,0,0,0,0,0,48
0,0,0,0,0,0,47.98
0,0,0,0,0,0,46.8467
0,0,0,0,0,0,45.8539
0,0,0,0,0,0,44.5296
0,0,0,0,0,0,44.6476
0,0,0,0,0,0,42.6542
0,0,0,0,0,0,42.2041
0,0,0,0,0,0,42.5982
0,0,0,0,0,0,44.0109
0,0,0,0,0,0,46.4149
0,0,0,0,0,0,47.6488
0,0,0,0,0,0,48.6063
0,0,0,0,0,0,48.5371
0,0,0,0,0,0,48.1597
0,0,0,0,0,0,46.4665
0,0,0,0,0,0,45.4342
0,0,0,0,0,0,44.0977
0,0,0,0,0,0,42.5533
0,0,0,0,0,0,43.2769
0,0,0,0,0,0,44.0977
0,0,0,0,0,0,46.0104
0,0,0,0,0,0,47.0408
0,0,0,0,0,0,47.366
0,0,0,0,0,0,48.2195
0,0,0,0,0,0,45.8017
0,0,0,0,0,0,44.8188
0,0,0,0,0,0,42.7772
0,0,0,0,0,0,42.7214
0,0,0,0,0,0,43.4863
0,0,0,0,0,0,43.8039
0,0,0,0,0,0,45.5079
0,0,0,0,0,0,46.1041
0,0,0,0,0,0,47.5177
0,0,0,0,0,0,47.8197
0,0,0,0,0,0,47.4065
0,0,0,0,0,0,46.0208
0,0,0,0,0,0,45.0106
0,0,0,0,0,0,43.1885
0,0,0,0,0,0,42.0114
0,0,0,0,0,0,41.6807
0,0,0,0,0,0,42.1475
0,0,0,0,0,0,43.3982
0,0,0,0,0,0,45.0956
0,0,0,0,0,0,47
0,0,0,0,0,0,49.1566
0,0,0,0,0,0,49.3517
0,0,0,0,0,0,48.636
0,0,0,0,0,0,47.7293
0,0,0,0,0,0,46.0833
0,0,0,0,0,0,44.8188
0,0,0,0,0,0,42.3847
0,0,0,0,0,0,41.8292
0,0,0,0,0,0,42.4185
0,0,0,0,0,0,43.8039
0,0,0,0,0,0,45.5079
0,0,0,0,0,0,48.9313
0,0,0,0,0,0,50.4023
0,0,0,0,0,0,49.4004
0,0,0,0,0,0,48.2195
0,0,0,0,0,0,46.0208
0,0,0,0,0,0,44.1411
0,0,0,0,0,0,41.8634
0,0,0,0,0,0,41.0813
0,0,0,0,0,0,41.6807
0,0,0,0,0,0,42.1475
0,0,0,0,0,0,43.7056
0,0,0,0,0,0,46.3735
0,0,0,0,0,0,47.163
0,0,0,0,0,0,48.01
0,0,0,0,0,0,48.04
0,0,0,0,0,0,45.3814
0,0,0,0,0,0,42.7214
0,0,0,0,0,0,41.9318
0,0,0,0,0,0,40.45
0,0,0,0,0,0,38.8534
0,0,0,0,0,0,40.0476
0,0,0,0,0,0,41.4166
0,0,0,0,0,0,44.3249
0,0,0,0,0,0,46.6004
0,0,0,0,0,0,47.5782
0,0,0,0,0,0,46.7955
0,0,0,0,0,0,46.1041
0,0,0,0,0,0,44.7547
0,0,0,0,0,0,41.6005
0,0,0,0,0,0,41.2666
0,0,0,0,0,0,40.9418
0,0,0,0,0,0,41.4626
0,0,0,0,0,0,43.8803
0,0,0,0,0,0,46.3839
0,0,0,0,0,0,48.6952
0,0,0,0,0,0,48.9902
0,0,0,0,0,0,48.4876
0,0,0,0,0,0,47.163
0,0,0,0,0,0,46.0104
0,0,0,0,0,0,44.0435
0,0,0,0,0,0,43.1774
0,0,0,0,0,0,41.566
0,0,0,0,0,0,42.3847
0,0,0,0,0,0,44.1736
0,0,0,0,0,0,46.1041
0,0,0,0,0,0,48.1597
0,0,0,0,0,0,49
0,0,0,0,0,0,48.2494
0,0,0,0,0,0,46.8262
0,0,0,0,0,0,45.0106
0,0,0,0,0,0,41.9318
0,0,0,0,0,0,39.7732
0,0,0,0,0,0,40.0119
0,0,0,0,0,0,41.0116
0,0,0,0,0,0,42.1022
0,0,0,0,0,0,43.2769
0,0,0,0,0,0,44.9574
0,0,0,0,0,0,45.4236
0,0,0,0,0,0,46.8467
0,0,0,0,0,0,46.7032
0,0,0,0,0,0,45.5395
0,0,0,0,0,0,43.7056
0,0,0,0,0,0,41.1856
0,0,0,0,0,0,41.0465
0,0,0,0,0,0,40.0119
0,0,0,0,0,0,40.4264
0,0,0,0,0,0,40.5793
0,0,0,0,0,0,42.1475
0,0,0,0,0,0,43.8803
0,0,0,0,0,0,44.4866
0,0,0,0,0,0,45.927
0,0,0,0,0,0,46.3011
0,0,0,0,0,0,45.5079
0,0,0,0,0,0,44.0435
0,0,0,0,0,0,43.8039
0,0,0,0,0,0,41.1856
0,0,0,0,0,0,41.8634
0,0,0,0,0,0,41.4166
0,0,0,0,0,0,43.2217
0,0,0,0,0,0,44.6476
0,0,0,0,0,0,46.3011
0,0,0,0,0,0,47.2443
0,0,0,0,0,0,47.3964
0,0,0,0,0,0,47.3356
0,0,0,0,0,0,46.5077
0,0,0,0,0,0,46.0521
0,0,0,0,0,0,45.676
0,0,0,0,0,0,44.1736
0,0,0,0,0,0,44.0435
0,0,0,0,0,0,44.0435
0,0,0,0,0,0,44.2709
0,0,0,0,0,0,45.8539
0,0,0,0,0,0,46.7647
0,0,0,0,0,0,47.6488
0,0,0,0,0,0,48.5668
0,0,0,0,0,0,48.1199
0,0,0,0,0,0,46.5489
0,0,0,0,0,0,46.2597
0,0,0,0,0,0,45.2017
0,0,0,0,0,0,44.8615
0,0,0,0,0,0,43.9674
0,0,0,0,0,0,44.7547
0,0,0,0,0,0,45.0106
0,0,0,0,0,0,46.0104
0,0,0,0,0,0,46.5489
0,0,0,0,0,0,47.7393
0,0,0,0,0,0,47.6588
0,0,0,0,0,0,47.3964
0,0,0,0,0,0,46.3839
0,0,0,0,0,0,45.5395
0,0,0,0,0,0,43.7056
0,0,0,0,0,0,43.1774
0,0,0,0,0,0,43
0,0,0,0,0,0,43.0999
0,0,0,0,0,0,44.5296
0,0,0,0,0,0,44.8722
0,0,0,0,0,0,46.2701
0,0,0,0,0,0,47.3356
0,0,0,0,0,0,46.1041
0,0,0,0,0,0,46.3322
0,0,0,0,0,0,44.0652
0,0,0,0,0,0,43.6508
0,0,0,0,0,0,42.6542
0,0,0,0,0,0,42.0454
0,0,0,0,0,0,42.5533
0,0,0,0,0,0,44.8615
0,0,0,0,0,0,46.4149
0,0,0,0,0,0,46.8262
0,0,0,0,0,0,48.774
0,0,0,0,0,0,48.6063
0,0,0,0,0,0,48.0899
0,0,0,0,0,0,47.2443
0,0,0,0,0,0,44.8188
0,0,0,0,0,0,43.5412
0,0,0,0,0,0,41.6807
0,0,0,0,0,0,40.9535
0,0,0,0,0,0,41.2897
