-10.2253,10.2253,0.708626,0.384825
8.00443,-8.00443,0.702257,0.95573
10.2221,-10.2221,0.702257,1.02596
12.9094,-12.9094,0.702257,1.11106
16.034,-16.034,0.708626,1.21637
20.1088,-20.1088,0.702257,1.33904
24.8634,-24.8634,0.702257,1.4896
26.058,-26.058,0.785398,1.61057
30.502,-30.502,0.785398,1.7513
32.2105,-32.2105,0.868539,1.88854
29.1412,-29.1412,1.10715,2.02995
31.6584,-31.6584,1.18019,2.18271
24.5043,-24.5043,1.51821,2.29418
24.3235,-24.3235,1.62955,2.3998
27.9155,-27.9155,1.68145,2.56544
13.7451,-13.7451,2.03444,2.4697
6.52715,-6.52715,2.19105,2.39774
-3.8742,3.8742,2.43934,2.31665
-8.67634,8.67634,2.52134,2.24659
-10.547,10.547,2.52134,2.18735
-11.9659,11.9659,2.52134,2.14242
-12.8173,12.8173,2.52134,2.11546
-13.3429,13.3429,2.52134,2.09882
-13.472,13.472,2.52134,2.09473
-13.1838,13.1838,2.52134,2.10386
-12.3669,12.3669,2.52134,2.12972
-11.1215,11.1215,2.52134,2.16916
-9.39871,9.39871,2.52134,2.22372
-7.11491,7.11491,2.52134,2.29604
-4.70047,4.70047,2.52134,2.37249
-2.36838,2.36838,2.52134,2.44634
0.577228,-0.577228,2.52134,2.53962
2.94131,-2.94131,2.52134,2.61448
5.62761,-5.62761,2.52134,2.69955
8.27841,-8.27841,2.52134,2.78349
10.693,-10.693,2.52134,2.85995
13.0894,-13.0894,2.52134,2.93584
15.3877,-15.3877,2.52134,3.00862
17.2999,-17.2999,2.52134,3.06917
18.7755,-18.7755,2.52134,3.1159
19.0282,-19.0282,2.53605,3.13861
16.3671,-16.3671,2.62245,3.14074
15.9635,-15.9635,2.62245,3.12796
9.98615,-9.98615,2.78282,3.09905
6.23216,-6.23216,2.85554,3.05289
3.22626,-3.22626,2.89661,2.99878
0.962298,-0.962298,2.89661,2.92709
-1.45903,1.45903,2.89661,2.85041
-4.12567,4.12567,2.89661,2.76597
-7.39769,7.39769,2.89661,2.66235
-9.91969,9.91969,2.89661,2.58249
-13.1415,13.1415,2.89661,2.48047
-15.5459,15.5459,2.89661,2.40433
-18.1525,18.1525,2.89661,2.32179
-20.6508,20.6508,2.89661,2.24267
-22.4095,22.4095,2.89661,2.18698
-22.3547,22.3547,2.85554,2.14764
-18.5775,18.5775,2.70497,2.11668
-19.092,19.092,2.70497,2.10039
-16.0034,16.0034,2.60117,2.0944
-13.1799,13.1799,2.52134,2.10398
-12.448,12.448,2.52134,2.12716
-5.9116,5.9116,2.35619,2.16899
-4.38589,4.38589,2.35619,2.21731
-2.43592,2.43592,2.35619,2.27906
-0.388621,0.388621,2.35619,2.34389
1.40695,-1.40695,2.35619,2.40075
3.46259,-3.46259,2.35619,2.46584
6.11985,-6.11985,2.35619,2.54999
8.15452,-8.15452,2.35619,2.61442
10.8062,-10.8062,2.35619,2.69839
13.402,-13.402,2.35619,2.78059
15.4531,-15.4531,2.35619,2.84554
14.8349,-14.8349,2.43934,2.90911
19.3109,-19.3109,2.35619,2.96771
20.48,-20.48,2.35619,3.00473
18.7095,-18.7095,2.43934,3.0318
16.6126,-16.6126,2.52134,3.04741
14.2784,-14.2784,2.60117,3.05332
10.7411,-10.7411,2.70497,3.0451
9.88114,-9.88114,2.70497,3.01787
6.18681,-6.18681,2.78282,2.97874
4.58325,-4.58325,2.78282,2.92796
2.40656,-2.40656,2.78282,2.85903
-0.196173,0.196173,2.78282,2.77661
-3.00736,3.00736,2.78282,2.68759
-5.48076,5.48076,2.78282,2.60926
-8.43905,8.43905,2.78282,2.51559
-11.3352,11.3352,2.78282,2.42387
-14.162,14.162,2.78282,2.33436
-16.9912,16.9912,2.78282,2.24477
-19.0177,19.0177,2.78282,2.18059
-20.8263,20.8263,2.78282,2.12332
-22.3294,22.3294,2.78282,2.07572
-22.31,22.31,2.75099,2.0445
-17.9325,17.9325,2.60117,2.03331
-12.7367,12.7367,2.43934,2.03601
-12.319,12.319,2.43934,2.04924
-6.27784,6.27784,2.27942,2.08062
-5.11145,5.11145,2.27942,2.11756
-3.16397,3.16397,2.27305,2.17286
-1.0873,1.0873,2.27305,2.23862
1.26266,-1.26266,2.27305,2.31304
3.29232,-3.29232,2.27305,2.37731
5.69707,-5.69707,2.27305,2.45346
8.29976,-8.29976,2.27305,2.53588
10.8829,-10.8829,2.27305,2.61768
13.5983,-13.5983,2.27305,2.70367
15.6348,-15.6348,2.27305,2.76816
17.623,-17.623,2.27305,2.83111
19.0641,-19.0641,2.27942,2.88312
20.404,-20.404,2.27942,2.92555
18.9252,-18.9252,2.35619,2.95549
19.2577,-19.2577,2.35619,2.96602
13.8395,-13.8395,2.52134,2.9596
10.7361,-10.7361,2.60117,2.94115
9.75478,-9.75478,2.60117,2.91007
2.73511,-2.73511,2.78282,2.86943
2.59871,-2.59871,2.7367,2.81899
-3.02335,3.02335,2.85554,2.7598
-4.42517,4.42517,2.81984,2.67971
-7.58782,7.58782,2.81984,2.57956
-11.4118,11.4118,2.85554,2.49417
-13.7089,13.7089,2.81984,2.38573
-17.6038,17.6038,2.85554,2.29809
-20.7964,20.7964,2.85554,2.19699
-17.5137,17.5137,2.67795,2.12334
-20.7464,20.7464,2.70497,2.048
-19.5043,19.5043,2.60117,1.98354
-19.047,19.047,2.53605,1.93289
-19.3515,19.3515,2.50884,1.89605
-15.2064,15.2064,2.35619,1.87466
-12.7866,12.7866,2.27305,1.86814
-10.0137,10.0137,2.19105,1.87394
-6.68422,6.68422,2.11122,1.89955
-2.49833,2.49833,2.00742,1.92831
-1.81494,1.81494,2.03444,1.97697
-0.191595,0.191595,2.03444,2.02838
1.72652,-1.72652,2.03444,2.08912
3.94746,-3.94746,2.03444,2.15945
6.3265,-6.3265,2.03444,2.23478
8.72673,-8.72673,2.03444,2.31079
11.5304,-11.5304,2.03444,2.39957
13.3603,-13.3603,2.03444,2.45752
15.5112,-15.5112,2.03444,2.52563
17.3496,-17.3496,2.03444,2.58385
13.8295,-13.8295,2.20355,2.64148
15.4055,-15.4055,2.19105,2.67889
13.1487,-13.1487,2.27942,2.6958
13.4396,-13.4396,2.27942,2.70501
8.34531,-8.34531,2.43297,2.69723
7.41366,-7.41366,2.43934,2.6741
3.56067,-3.56067,2.52134,2.6341
1.43664,-1.43664,2.53605,2.58154
-0.646508,0.646508,2.53605,2.51558
-3.15383,3.15383,2.53605,2.43618
-6.09748,6.09748,2.53605,2.34296
-8.47132,8.47132,2.52134,2.25308
-12.4771,12.4771,2.53605,2.14094
-15.1381,15.1381,2.53605,2.05668
-18.2762,18.2762,2.53605,1.9573
-20.605,20.605,2.52134,1.86885
-23.465,23.465,2.52134,1.77828
-20.4888,20.4888,2.35619,1.70738
-22.1874,22.1874,2.35619,1.65359
-18.6076,18.6076,2.19105,1.6018
-13.792,13.792,2.00742,1.57068
-11.8361,11.8361,1.92957,1.55476
-6.06246,6.06246,1.74547,1.55349
-5.78892,5.78892,1.74547,1.56215
-5.05979,5.05979,1.74547,1.58524
-3.73517,3.73517,1.74547,1.62719
-2.09718,2.09718,1.74547,1.67906
-0.454774,0.454774,1.74547,1.73107
1.80122,-1.80122,1.74547,1.80251
4.15925,-4.15925,1.74547,1.87718
6.38299,-6.38299,1.74547,1.9476
8.88744,-8.88744,1.74547,2.0269
10.8982,-10.8982,1.74547,2.09058
13.1989,-13.1989,1.74547,2.16343
15.1573,-15.1573,1.74547,2.22545
16.8858,-16.8858,1.74547,2.28018
18.2571,-18.2571,1.74547,2.32361
15.8109,-15.8109,1.85685,2.35753
16.2673,-16.2673,1.85685,2.37198
11.5884,-11.5884,2.00742,2.37439
10.3136,-10.3136,2.03444,2.36104
6.99935,-6.99935,2.11122,2.33286
5.65431,-5.65431,2.11122,2.29027
4.49752,-4.49752,2.08994,2.23236
2.18108,-2.18108,2.08994,2.15901
-0.937638,0.937638,2.11122,2.08152
-3.6669,3.6669,2.11122,1.9951
-5.88033,5.88033,2.08994,1.90373
-9.50778,9.50778,2.11122,1.81014
-11.7724,11.7724,2.08994,1.71715
-14.7489,14.7489,2.08994,1.6229
-17.9732,17.9732,2.11122,1.54206
-20.5682,20.5682,2.11122,1.45989
-22.6869,22.6869,2.11122,1.3928
-23.6575,23.6575,2.08994,1.34079
-19.5672,19.5672,1.92957,1.30994
-20.1575,20.1575,1.92957,1.29125
-12.5068,12.5068,1.68145,1.28541
-12.2071,12.2071,1.68145,1.2949
-11.4667,11.4667,1.68145,1.31834
-8.5572,8.5572,1.62955,1.35857
-6.93652,6.93652,1.62955,1.4099
-6.47781,6.47781,1.68145,1.47632
-4.43229,4.43229,1.68145,1.5411
-0.200667,0.200667,1.62955,1.6232
2.64651,-2.64651,1.62955,1.71336
3.71858,-3.71858,1.68145,1.79921
7.87671,-7.87671,1.62955,1.87898
10.5621,-10.5621,1.62955,1.96402
12.9139,-12.9139,1.62955,2.03849
16.7897,-16.7897,1.5708,2.10247
15.1106,-15.1106,1.68145,2.15996
18.4921,-18.4921,1.62338,2.20896
19.0187,-19.0187,1.62955,2.23181
17.855,-17.855,1.68145,2.24686
19.4268,-19.4268,1.62955,2.24473
16.7997,-16.7997,1.68145,2.21344
15.4451,-15.4451,1.68145,2.17055
13.7458,-13.7458,1.68145,2.11674
13.4837,-13.4837,1.62338,2.05036
9.40212,-9.40212,1.68145,1.97919
6.72927,-6.72927,1.68145,1.89455
3.91991,-3.91991,1.68145,1.80558
1.03217,-1.03217,1.68145,1.71414
-1.72112,1.72112,1.68145,1.62695
-4.56183,4.56183,1.68145,1.537
-5.70049,5.70049,1.62955,1.44904
-9.48112,9.48112,1.68145,1.38122
-11.7712,11.7712,1.68145,1.3087
-13.1148,13.1148,1.68145,1.26615
-14.1926,14.1926,1.68145,1.23202
-13.1941,13.1941,1.62955,1.21174
-13.3399,13.3399,1.62955,1.20712
-12.9769,12.9769,1.62955,1.21862
-11.9599,11.9599,1.62955,1.25082
-9.99919,9.99919,1.62955,1.31291
-7.85498,7.85498,1.62955,1.38081
-5.32037,5.32037,1.62955,1.46107
-3.00786,3.00786,1.62955,1.5343
-0.416341,0.416341,1.62955,1.61637
2.73361,-2.73361,1.62955,1.71612
5.36119,-5.36119,1.62955,1.79932
8.0798,-8.0798,1.62955,1.88541
12.906,-12.906,1.5708,1.97949
13.3623,-13.3623,1.62955,2.05269
15.2825,-15.2825,1.62955,2.1135
17.1114,-17.1114,1.62955,2.17141
18.164,-18.164,1.62955,2.20474
18.9022,-18.9022,1.62955,2.22812
19.1744,-19.1744,1.62955,2.23674
17.2613,-17.2613,1.68145,2.22806
16.411,-16.411,1.68145,2.20113
15.0652,-15.0652,1.68145,2.15852
13.6415,-13.6415,1.68145,2.11344
11.3014,-11.3014,1.68145,2.03933
9.1635,-9.1635,1.68145,1.97163
6.50385,-6.50385,1.68145,1.88741
4.98257,-4.98257,1.62338,1.78116
0.572034,-0.572034,1.68145,1.69957
-2.17876,2.17876,1.68145,1.61246
-4.89855,4.89855,1.68145,1.52633
-7.52527,7.52527,1.68145,1.44315
-8.17573,8.17573,1.62955,1.37065
-12.0018,12.0018,1.68145,1.3014
-13.6956,13.6956,1.68145,1.24776
-14.7217,14.7217,1.68145,1.21527
-13.7359,13.7359,1.62955,1.19458
-13.8552,13.8552,1.62955,1.1908
-13.5064,13.5064,1.62955,1.20185
-12.5246,12.5246,1.62955,1.23294
-11.2368,11.2368,1.62955,1.27372
-9.56764,9.56764,1.62955,1.32658
-7.34191,7.34191,1.62955,1.39706
-5.03579,5.03579,1.62955,1.47009
-2.43031,2.43031,1.62955,1.55259
0.50755,-0.50755,1.62955,1.64562
3.60783,-3.60783,1.62955,1.7438
6.45994,-6.45994,1.62955,1.83412
9.07998,-9.07998,1.62955,1.91709
12.7843,-12.7843,1.62955,2.03439
14.9025,-14.9025,1.62955,2.10146
16.6538,-16.6538,1.62955,2.15692
17.9544,-17.9544,1.62955,2.19811
18.7449,-18.7449,1.62955,2.22314
17.4123,-17.4123,1.68145,2.23284
17.1897,-17.1897,1.68145,2.22579
16.3814,-16.3814,1.68145,2.2002
15.218,-15.218,1.68145,2.16336
13.6808,-13.6808,1.68145,2.11468
11.3485,-11.3485,1.68145,2.04082
9.22465,-9.22465,1.68145,1.97357
6.48895,-6.48895,1.68145,1.88694
3.41149,-3.41149,1.68145,1.78948
0.675885,-0.675885,1.68145,1.70286
-0.415376,0.415376,1.62955,1.6164
-5.17199,5.17199,1.68145,1.51767
-6.04956,6.04956,1.62955,1.43798
-8.25,8.25,1.62955,1.3683
-12.1947,12.1947,1.68145,1.29529
-13.714,13.714,1.68145,1.24718
-13.5865,13.5865,1.62955,1.19931
-14.042,14.042,1.62955,1.18489
-12.1102,12.1102,1.5708,1.18731
-11.5089,11.5089,1.5708,1.20635
-12.3466,12.3466,1.62955,1.23858
-8.94667,8.94667,1.5708,1.28749
-6.72633,6.72633,1.5708,1.3578
-6.45602,6.45602,1.62955,1.42511
-4.038,4.038,1.62955,1.50168
0.716007,-0.716007,1.5708,1.59347
1.7243,-1.7243,1.62955,1.68415
4.70191,-4.70191,1.62955,1.77845
7.36754,-7.36754,1.62955,1.86286
11.9191,-11.9191,1.5708,1.94824
14.4981,-14.4981,1.5708,2.0299
14.825,-14.825,1.62955,2.09901
16.5451,-16.5451,1.62955,2.15348
