0.54042,0.00122823,0.998772,82.8286
0.380506,0.0035039,0.996496,82.8672
0.54042,0.00710123,0.992899,82.817
0.909753,0.0112083,0.988792,82.6496
1.40565,0.0176924,0.982308,82.2817
1.66146,0.0294453,0.970555,81.5625
2.63449,0.0474202,0.95258,80.2943
2.87534,0.0602872,0.939713,79.3745
2.97644,0.0738474,0.926153,78.3915
2.97644,0.0871993,0.912801,77.4231
2.87534,0.100164,0.899836,76.4845
2.87534,0.11293,0.88707,75.565
2.46685,0.129525,0.870475,74.3745
1.9513,0.142369,0.857631,73.5067
1.40565,0.150959,0.849041,72.9929
0.909753,0.156346,0.843654,72.7539
0.661043,0.163387,0.836613,72.5867
0,0.162635,0.837365,72.8019
0,0.161863,0.838137,73.0192
0.0767719,0.161284,0.838716,73.2909
0.165149,0.161303,0.838697,73.4379
0.266252,0.161786,0.838214,73.541
0.507099,0.163391,0.836609,73.5688
0.661043,0.166825,0.833175,73.4663
1.03038,0.17287,0.82713,73.1703
1.30454,0.180735,0.819265,72.6737
1.5708,0.190604,0.809396,72.0179
1.99742,0.198645,0.801355,71.44
2.03444,0.207365,0.792635,70.8135
2.35619,0.221977,0.778023,69.7383
2.46685,0.236456,0.763544,68.6103
2.60117,0.253009,0.746991,67.3228
2.71497,0.264211,0.735789,66.4395
2.71497,0.275607,0.724393,65.5483
2.71497,0.292561,0.707439,64.2009
2.71497,0.309154,0.690846,62.8696
2.71497,0.320462,0.679538,61.961
2.48055,0.330506,0.669494,61.1625
2.24554,0.339507,0.660493,60.461
2.23184,0.348211,0.651789,59.7784
1.73595,0.357787,0.642213,59.0685
1.24905,0.362065,0.637935,58.7928
1.30454,0.366353,0.633647,58.5075
1.03038,0.370968,0.629032,58.2462
0.785398,0.373869,0.626131,58.144
0.661043,0.375851,0.624149,58.1247
0.426627,0.376089,0.623911,58.213
0.426627,0.376329,0.623671,58.3046
0.426627,0.376553,0.623447,58.3907
0.54042,0.3777,0.6223,58.4545
0.426627,0.378035,0.621965,58.5813
0.54042,0.378766,0.621234,58.619
0.566729,0.379668,0.620332,58.6461
0.785398,0.381535,0.618465,58.5781
0.909753,0.383964,0.616036,58.4571
1.03038,0.388457,0.611543,58.1922
1.48014,0.393533,0.606467,57.8177
1.99742,0.401152,0.598848,57.1987
1.99742,0.408495,0.591505,56.601
2.48055,0.422792,0.577208,55.3885
2.71497,0.438608,0.561392,54.0147
2.81984,0.460753,0.539247,52.0741
2.81984,0.471959,0.528041,51.0875
2.81984,0.482994,0.517006,50.1125
2.81984,0.493627,0.506373,49.1716
2.81984,0.50991,0.49009,47.7178
2.48055,0.523606,0.476394,46.5127
2.23184,0.531379,0.468621,45.8343
1.99742,0.538196,0.461804,45.2485
1.64757,0.543354,0.456646,44.8274
1.48014,0.549912,0.450088,44.3016
1.19029,0.552921,0.447079,44.0845
0.909753,0.554545,0.445455,44.0017
0.909753,0.556215,0.443785,43.9171
0.785398,0.557819,0.442181,43.8758
0.785398,0.559401,0.440599,43.8343
0.785398,0.560429,0.439571,43.8083
0.785398,0.561486,0.438514,43.7822
0.785398,0.563065,0.436935,43.7408
0.785398,0.564076,0.435924,43.7151
0.661043,0.564537,0.435463,43.7567
0.785398,0.565995,0.434005,43.7142
0.785398,0.567037,0.432963,43.6892
0.927295,0.568694,0.431306,43.5959
1.03038,0.570864,0.429136,43.4518
1.30454,0.574202,0.425798,43.1884
1.40565,0.578027,0.421973,42.8769
1.83705,0.58684,0.41316,42.0896
2.13753,0.594128,0.405872,41.4198
2.24554,0.601642,0.398358,40.7229
2.48055,0.610379,0.389621,39.898
2.60117,0.619636,0.380364,39.0174
2.71497,0.629589,0.370411,38.0649
2.71497,0.653467,0.346533,35.7614
2.71497,0.663156,0.336844,34.8225
2.71497,0.672594,0.327406,33.9041
2.60117,0.681465,0.318535,33.0431
2.35619,0.693188,0.306812,31.9062
2.11122,0.699782,0.300218,31.2737
1.89255,0.705329,0.294671,30.7487
1.83705,0.710478,0.289522,30.2611
1.344,0.713487,0.286513,30.0005
1.30454,0.717477,0.282523,29.6542
0.909753,0.718371,0.281629,29.6102
0.909753,0.719261,0.280739,29.5674
0.785398,0.719724,0.280276,29.5927
0.661043,0.719442,0.280558,29.6732
0.661043,0.719171,0.280829,29.7532
0.661043,0.718775,0.281225,29.8672
0.661043,0.718507,0.281493,29.9451
0.661043,0.71824,0.28176,30.0245
0.661043,0.717839,0.282161,30.1421
0.661043,0.717575,0.282425,30.2198
0.661043,0.717315,0.282685,30.2978
0.785398,0.717639,0.282361,30.3158
1.03038,0.719781,0.280219,30.156
1.30454,0.722471,0.277529,29.9147
1.73595,0.727133,0.272867,29.4616
1.9513,0.733009,0.266991,28.8759
2.24554,0.739966,0.260034,28.1695
2.57486,0.748223,0.251777,27.3182
2.60117,0.756932,0.243068,26.4168
2.60117,0.765508,0.234492,25.5268
2.60117,0.773768,0.226232,24.6668
2.60117,0.786652,0.213348,23.3184
2.35619,0.793872,0.206128,22.5654
2.60117,0.802276,0.197724,21.6812
2.60117,0.81046,0.18954,20.8155
2.60117,0.819145,0.180855,19.8954
2.60117,0.827165,0.172835,19.0432
2.48055,0.838656,0.161344,17.8194
2.11122,0.8447,0.1553,17.1802
1.9513,0.849625,0.150375,16.6607
