3.61805,5.7651,-1.05892
4.73728,4.83651,-1.57525
3.75209,5.63106,-1.99375
4.82461,4.44954,-2.06476
3.76549,0.682857,-0.337209
4.90512,4.10188,-2.41519
3.77864,0.669712,-0.412463
4.97465,3.5423,-2.47789
3.79153,0.65682,-0.472541
5.02973,2.80606,-2.23866
3.80417,0.644176,-0.525398
5.08374,2.75204,-2.41744
3.81657,0.631776,-0.563815
5.13879,2.697,-2.53409
3.82921,0.61914,-0.588597
5.1907,2.64508,-2.59012
3.84113,0.607222,-0.598441
5.24162,2.59416,-2.59072
3.85281,0.595533,-0.595397
5.29156,2.54423,-2.53396
3.86428,0.584069,-0.579868
5.34053,2.49525,-2.42335
3.87552,0.572826,-0.552237
5.38857,2.44722,-2.27081
3.88655,0.561799,-0.514749
5.43568,2.40011,-2.07199
3.89736,0.550984,-0.466505
5.48188,2.3539,-1.83335
3.90797,0.540378,-0.411127
5.52719,2.30859,-1.56334
3.91837,0.529975,-0.346969
5.57163,2.26415,-1.27617
3.92857,0.519773,-0.279886
5.61522,2.22057,-0.961851
3.93858,0.509768,-0.206853
5.67517,2.16061,-0.522846
3.95234,0.496004,-0.105461
5.71676,2.11902,-0.210019
3.96189,0.486456,-0.0308499
5.75755,2.07823,0.107027
3.97126,0.477092,0.0487764
5.79756,2.03822,0.398265
3.98044,0.467908,0.133363
5.85025,2.26352,0.822667
3.99108,0.457263,0.179753
5.90159,2.61536,1.29723
3.99989,0.44846,0.2348
5.95597,2.77069,1.70779
4.00852,0.439828,0.282692
6.01806,3.12206,2.26781
4.0171,0.431251,0.323665
6.0849,3.40518,2.79697
4.12039,5.26276,4.4221
6.15496,3.56963,3.19269
4.2217,5.16145,4.68801
6.22712,3.6281,3.45403
4.32235,5.0608,4.87551
6.31171,3.63366,3.59931
4.43748,4.94567,4.91715
6.38107,3.53398,3.53388
4.53269,4.85046,4.84702
6.4491,3.46595,3.42463
4.62606,4.75709,4.6745
6.52102,3.39403,3.2312
4.72477,4.65838,4.38397
6.59649,3.2789,2.9045
4.82958,4.55357,3.90775
6.66981,3.1854,2.5243
4.93204,4.45111,3.25046
6.74112,3.06318,2.06014
5.0333,4.34985,2.82084
6.80009,3.00421,1.68237
5.11703,4.26612,2.28137
6.85832,2.96677,1.2733
5.19916,4.18399,1.66649
6.91503,2.88927,0.839146
5.2797,4.10345,1.06537
6.96912,2.75547,0.415654
5.35869,4.02446,0.486833
7.01926,2.55454,0.0112354
5.43616,3.94699,-0.109105
7.06669,2.4166,-0.343507
5.51214,3.87101,-0.687092
7.13411,1.87289,-0.747053
5.47517,-1.02683,0.441283
7.15297,0.960798,-0.50664
5.45541,-1.00706,0.562908
7.16028,0.372319,-0.240554
5.43602,-0.987674,0.661958
7.16129,0.0482565,-0.0365365
5.41577,-0.967427,0.753487
7.16587,0.198774,-0.171029
5.39401,-0.945659,0.828688
7.17421,0.35839,-0.335015
5.37249,-0.924146,0.87507
7.18254,0.350058,-0.344142
5.35101,-0.902659,0.892245
7.18605,0.178593,-0.178482
5.33363,-0.885283,0.885279
7.19555,0.48427,-0.481542
5.31659,-0.868241,0.85996
7.19881,0.165833,-0.160227
5.29988,-0.851528,0.815749
7.202,0.16264,-0.149667
5.28348,-0.835136,0.758313
7.20836,0.324236,-0.276881
5.26741,-0.81906,0.686266
7.21137,0.153268,-0.117602
5.25164,-0.803293,0.600552
7.21432,0.150317,-0.100184
5.23618,-0.787829,0.505985
7.21722,0.147424,-0.0810938
5.22101,-0.772664,0.404129
7.22005,0.144586,-0.0607385
5.20614,-0.75779,0.294825
7.22607,0.306529,-0.086628
5.19155,-0.743202,0.184375
7.22874,0.135902,-0.0183876
5.17724,-0.728896,0.0754312
7.23459,0.298012,0.00393206
5.16321,-0.714864,-0.0336747
7.24181,0.290785,0.0577146
5.14588,-0.697529,-0.161556
7.24857,0.284025,0.10356
5.12966,-0.681311,-0.269795
7.26365,0.694592,0.355453
5.11518,-0.666834,-0.360485
7.29499,1.22196,0.816129
5.09851,-0.650163,-0.453043
7.3318,1.67521,1.30343
5.08453,-0.636184,-0.508266
7.37128,2.01187,1.7317
5.16728,4.21587,3.71463
7.41523,2.23902,2.07499
5.24844,4.13471,3.88497
7.46259,2.41281,2.34364
5.32803,4.05512,3.97394
7.51038,2.43498,2.4257
5.40609,3.97706,3.97178
7.55667,2.35838,2.30998
5.48265,3.9005,3.79158
7.60207,2.31298,2.17127
5.55773,3.82542,3.54426
7.6466,2.26846,1.99401
5.63137,3.75178,3.22811
7.68991,2.20657,1.76456
5.70359,3.67956,2.86585
7.73274,2.18231,1.5373
5.77443,3.60872,2.44877
7.77475,2.1403,1.26564
5.84389,3.53926,1.98384
7.81878,2.0777,0.942093
5.91733,3.46582,1.45396
7.86542,2.04963,0.614972
5.99445,3.3887,0.894187
7.91118,1.94403,0.243652
6.07239,3.31076,0.303285
7.95425,1.85005,-0.0917937
6.14771,3.23544,-0.318646
7.99034,1.49973,-0.337264
6.22374,3.15941,-0.84899
8.02096,1.24509,-0.500224
6.18113,-1.73278,0.764274
8.03544,0.636141,-0.348253
6.14258,-1.69423,0.98548
8.03724,0.0765315,-0.0524244
6.10361,-1.65526,1.18506
8.02893,-0.349107,0.281399
6.06512,-1.61678,1.34515
8.0273,-0.0690563,0.0618224
6.02794,-1.57959,1.44087
8.02931,0.0844568,-0.0809233
5.99121,-1.54287,1.49245
8.03094,0.082831,-0.0820046
5.96151,-1.51317,1.50504
8.03253,0.0812365,-0.0812359
5.93238,-1.48404,1.48264
8.03412,0.0796524,-0.0787258
5.90345,-1.4551,1.42881
8.03235,-0.0741071,0.0700206
5.86961,-1.42127,1.32342
8.0316,-0.0315489,0.0276083
5.83657,-1.38822,1.19133
8.03318,0.0805856,-0.0637681
5.80985,-1.3615,1.04193
8.03474,0.0790343,-0.0548939
5.78364,-1.33529,0.892444
8.03628,0.0774932,-0.0450754
5.7576,-1.30925,0.724986
8.03777,0.0760014,-0.034674
5.7324,-1.28405,0.544531
8.03624,-0.0779912,0.0250308
5.70768,-1.25933,0.361208
8.03775,0.0760203,-0.0135874
5.68312,-1.23477,0.174749
8.0395,0.0742719,0.000233332
5.65472,-1.20637,-0.0537993
8.04119,0.0725822,0.0127485
5.62728,-1.17893,-0.255006
8.04884,0.314452,0.110041
5.59928,-1.15093,-0.443113
8.06316,0.608417,0.307073
5.57281,-1.12446,-0.605495
8.08549,0.948623,0.614267
5.54694,-1.0986,-0.748511
8.11254,1.16162,0.895042
5.52195,-1.0736,-0.854885
8.15044,1.59241,1.3852
5.61172,3.77143,3.34189
8.18326,1.67196,1.56066
5.68432,3.69883,3.4979
8.21804,1.77203,1.72862
5.75553,3.62762,3.56632
8.25279,1.74721,1.74281
5.82626,3.55689,3.55513
8.29318,1.69689,1.68733
5.90896,3.47419,3.43922
8.33263,1.65744,1.59133
5.98974,3.39341,3.21798
8.37258,1.60729,1.43439
6.07203,3.31112,2.89653
8.40792,1.55312,1.24609
6.1457,3.23745,2.51512
8.44325,1.51778,1.04731
6.21935,3.1638,2.09524
8.47247,1.48857,0.855933
6.28025,3.1029,1.68232
8.50024,1.41481,0.628014
6.33999,3.04316,1.25231
8.52818,1.38687,0.41944
6.40009,2.98306,0.788957
8.55984,1.31556,0.17308
6.47019,2.91296,0.274134
8.58753,1.21677,-0.0458604
6.535,2.84815,-0.219895
8.60663,0.776524,-0.171297
6.60336,2.77979,-0.725085
8.62196,0.644098,-0.252828
6.55325,-2.10491,0.891436
8.62106,-0.037847,0.0205797
6.50432,-2.05597,1.17584
8.61703,-0.177141,0.120039
6.45857,-2.01022,1.41428
8.61625,-0.0330381,0.02632
6.41234,-1.96399,1.60613
8.61561,-0.0324021,0.028345
6.37453,-1.92618,1.71404
8.61499,-0.0317784,0.0297969
6.33745,-1.8891,1.79369
8.61437,-0.0311587,0.0305113
6.30061,-1.85226,1.82488
8.61377,-0.0305589,0.0305056
6.26496,-1.81661,1.81595
8.61318,-0.0299706,0.0298692
6.22999,-1.78164,1.77
8.6126,-0.0293937,0.0285859
6.19569,-1.74734,1.68366
8.61204,-0.0288279,0.0267901
6.16205,-1.71371,1.57018
8.61148,-0.0282729,0.0243808
6.12906,-1.68072,1.42302
8.61092,-0.0277146,0.021651
6.09587,-1.64752,1.24942
8.61039,-0.027181,0.0184818
6.06416,-1.61581,1.06015
8.60987,-0.0266578,0.0151084
6.03305,-1.5847,0.848286
8.60935,-0.026138,0.0113218
6.00215,-1.5538,0.630501
8.60884,-0.0256348,0.00759923
5.97224,-1.52389,0.402114
8.60835,-0.0251414,0.00394858
5.9429,-1.49456,0.170536
8.60786,-0.0246511,0.000309767
5.91376,-1.46541,-0.0533914
8.61405,0.254495,0.042652
5.87896,-1.43061,-0.3112
8.61984,0.248705,0.0842458
5.84641,-1.39806,-0.535015
8.62875,0.378258,0.186998
5.81425,-1.36591,-0.71953
8.64629,0.736863,0.472542
5.89723,3.48592,2.32003
8.66414,0.90965,0.679306
5.96434,3.41881,2.64107
8.68491,1.05794,0.882409
6.03015,3.353,2.87094
8.70802,1.1472,1.03924
6.09637,3.28678,3.03262
8.73469,1.12052,1.08549
6.17279,3.21036,3.14035
8.75929,1.04501,1.04158
6.24663,3.13652,3.13407
8.78307,1.02124,1.01652
6.31798,3.06517,3.03776
8.80519,0.919396,0.883851
6.39001,2.99314,2.84431
8.82749,0.897101,0.804627
6.4626,2.92055,2.56896
8.84547,0.808782,0.652822
6.52612,2.85703,2.24423
8.86464,0.805529,0.557298
6.59254,2.79061,1.86119
8.8783,0.695495,0.405614
6.64626,2.73689,1.51982
8.88994,0.593342,0.270699
6.69895,2.6842,1.1383
8.90211,0.581178,0.179247
6.75397,2.62918,0.730343
8.91329,0.46986,0.0656193
6.8151,2.56805,0.272178
8.92105,0.345005,-0.0101868
6.76303,-2.31469,0.164205
8.92069,-0.0148113,0.00303998
6.70864,-2.26029,0.5511
8.91951,-0.0509608,0.0189979
6.65722,-2.20887,0.91909
8.9222,0.111915,-0.0595511
6.60531,-2.15696,1.22246
8.93047,0.343681,-0.231302
6.55462,-2.10627,1.47242
8.94077,0.442379,-0.350737
6.61897,2.76418,-2.25047
8.95379,0.529493,-0.471479
6.68531,2.69784,-2.44252
8.96557,0.517712,-0.493859
6.74534,2.63781,-2.54563
8.97518,0.407974,-0.404461
6.80601,2.57714,-2.56631
8.97264,-0.104097,0.103969
6.75001,-2.30166,2.29251
8.95677,-0.681978,0.665083
6.69765,-2.2493,2.17217
8.91188,-1.8452,1.69113
6.64423,-2.19588,1.97979
8.86922,-1.85313,1.55459
6.59482,-2.14647,1.76001
8.83355,-1.81745,1.36329
6.5535,-2.10515,1.53096
8.79582,-1.92232,1.23462
6.51298,-2.06463,1.25927
8.75833,-1.88484,0.982804
6.47272,-2.02437,0.993032
8.71404,-1.84054,0.671093
6.42514,-1.9768,0.650884
8.67541,-1.65932,0.326273
6.38017,-1.93182,0.322567
8.64719,-1.43765,0.0677225
6.34298,-1.89464,0.0321402
8.61952,-1.40997,-0.13269
6.30651,-1.85817,-0.237522
8.59202,-1.38248,-0.337916
6.27028,-1.82193,-0.495097
8.56266,-1.49598,-0.574223
6.23521,-1.78686,-0.735318
8.54283,-1.01023,-0.520249
6.20081,-1.75246,-0.944587
8.53211,-0.532059,-0.337858
6.1662,-1.71785,-1.13523
8.53182,-0.0148728,-0.0110631
6.13313,-1.68478,-1.2866
8.5383,0.330243,0.274645
6.1007,-1.65235,-1.4045
8.54989,0.590235,0.533586
6.06889,-1.62054,-1.48523
8.57285,1.17,1.12084
6.13269,3.25046,3.14058
8.59869,1.31636,1.30167
6.19526,3.18789,3.1652
8.62586,1.36593,1.36587
6.25742,3.12573,3.12262
8.65741,1.34033,1.31814
6.32932,3.05383,2.98401
8.6831,1.30869,1.23998
6.3881,2.99505,2.80764
8.7084,1.28933,1.14696
6.44576,2.93739,2.57138
8.73296,1.23469,0.9998
6.50304,2.88011,2.28348
8.75673,1.21093,0.869069
6.55848,2.82467,1.95934
8.77991,1.18113,0.716274
6.61285,2.7703,1.60856
8.80234,1.14302,0.550654
6.66618,2.71697,1.23196
8.82949,1.11587,0.356804
6.73071,2.65244,0.762384
8.85154,1.00367,0.155763
6.78774,2.59541,0.320437
8.87325,0.911784,-0.021195
6.84808,2.53507,-0.159178
8.88774,0.602332,-0.121033
6.90765,2.4755,-0.579405
8.89901,0.484137,-0.178505
6.96397,2.41918,-0.967742
8.89384,-0.222261,0.115654
6.90674,-2.45839,1.34196
8.87882,-0.765052,0.489512
6.85942,-2.41107,1.60806
8.8611,-0.902855,0.669685
6.813,-2.36466,1.80963
8.84304,-0.884797,0.73799
6.76571,-2.31736,1.97283
8.82601,-0.867765,0.786103
6.7211,-2.27275,2.08866
8.80931,-0.851061,0.815912
6.67735,-2.229,2.15509
8.79292,-0.834678,0.827214
6.63444,-2.1861,2.17478
8.77686,-0.81861,0.818597
6.59236,-2.14401,2.14249
8.7611,-0.802852,0.793512
6.55109,-2.10274,2.064
8.74464,-0.786393,0.749117
6.50798,-2.05963,1.93831
8.72675,-0.768503,0.678724
6.46113,-2.01278,1.7427
8.70946,-0.751212,0.596168
6.41584,-1.96749,1.48641
8.68853,-0.879331,0.588935
6.37009,-1.92175,1.23794
8.67137,-0.713119,0.376797
6.32493,-1.87659,0.924645
8.65514,-0.696896,0.259392
6.28224,-1.83389,0.6147
8.63894,-0.680693,0.136779
6.2396,-1.79126,0.296876
8.62006,-0.810867,0.0203772
6.19885,-1.7505,-0.0186975
8.60484,-0.646594,-0.0931166
6.15859,-1.71024,-0.306735
8.60019,-0.236901,-0.0689467
6.12567,-1.67732,-0.536329
8.60157,0.0700123,0.0299689
6.09338,-1.64503,-0.754187
8.60677,0.261775,0.145503
6.0613,-1.61295,-0.94643
8.61638,0.390627,0.272547
6.02259,-1.57424,-1.13394
8.63481,0.938984,0.746619
6.08728,3.29587,2.67612
8.65695,1.12808,0.988545
6.15073,3.23242,2.87826
8.68081,1.21567,1.14119
6.21295,3.1702,3.00757
8.70831,1.23705,1.21615
6.2819,3.10125,3.06635
8.73769,1.20767,1.20764
6.35556,3.02759,3.02664
8.76377,1.13271,1.11669
6.42368,2.95947,2.90022
8.78478,1.07044,1.01949
6.48065,2.9025,2.72905
8.80538,1.04983,0.941322
6.53652,2.84663,2.50309
8.82612,1.0291,0.843811
6.59274,2.79041,2.22934
8.8503,1.00491,0.704303
6.65832,2.72483,1.83131
8.87316,0.982052,0.560133
6.72031,2.66284,1.44373
8.89207,0.963148,0.429152
6.77157,2.61158,1.0747
8.9114,0.985074,0.303227
6.82184,2.56131,0.714583
8.92957,0.925644,0.151118
6.87114,2.51201,0.316404
8.94925,0.835785,-0.00630161
6.92892,2.45423,-0.0878774
8.95953,0.523757,-0.0825837
6.97616,2.40699,-0.459934
8.96768,0.415469,-0.124906
7.0225,2.36065,-0.777273
8.96847,0.0385371,-0.017106
6.97102,-2.52267,1.18743
8.96275,-0.291175,0.164722
6.92245,-2.47411,1.46804
8.95121,-0.587922,0.400842
6.87483,-2.42648,1.70388
8.93819,-0.663402,0.517739
6.82812,-2.37977,1.90127
8.92542,-0.650632,0.563122
6.78231,-2.33396,2.05438
8.9129,-0.638107,0.593149
6.73738,-2.28903,2.15077
8.90061,-0.625823,0.60844
6.69332,-2.24497,2.19832
8.88857,-0.613776,0.611537
6.6501,-2.20175,2.19839
8.87675,-0.601961,0.600956
6.60772,-2.15937,2.15102
8.86516,-0.590373,0.576637
6.56615,-2.1178,2.05486
8.85337,-0.490079,0.453711
6.51638,-2.06803,1.89012
8.84223,-0.567442,0.488783
6.47657,-2.02822,1.71317
8.83131,-0.556518,0.432789
6.43753,-1.98918,1.50607
8.8223,-0.459008,0.310196
6.39923,-1.95089,1.27444
8.81176,-0.536969,0.300984
6.36168,-1.91333,1.01504
8.80313,-0.439836,0.190517
6.32485,-1.8765,0.751736
8.79296,-0.518166,0.150805
6.28873,-1.84038,0.478931
8.7813,-0.506507,0.0653762
6.24732,-1.79897,0.164796
8.77155,-0.496757,-0.00780272
6.21269,-1.76434,-0.0875409
8.76369,-0.400397,-0.0663603
6.17872,-1.73038,-0.344508
8.75869,-0.241743,-0.0754245
6.14368,-1.69534,-0.583286
8.75669,-0.0851099,-0.0403914
6.10469,-1.65634,-0.840459
8.75918,0.10937,0.0677375
6.06784,-1.61949,-1.04557
8.77656,0.706728,0.531298
6.1474,3.23574,2.51123
8.79608,0.858169,0.72973
6.2194,3.16375,2.75108
8.81762,1.09743,1.00772
6.2803,3.10285,2.8871
8.83875,1.0763,1.04164
6.34003,3.04312,2.96815
8.85911,1.03737,1.03138
6.39861,2.98454,2.97606
8.87908,1.0174,1.01674
6.45606,2.92709,2.91997
8.89787,0.957344,0.940724
6.51241,2.87074,2.80239
8.91678,0.938437,0.884347
6.56911,2.81404,2.61053
8.93766,0.917556,0.802109
6.63172,2.75143,2.35318
8.95532,0.899894,0.711055
6.68469,2.69846,2.07812
8.97264,0.882571,0.611798
6.73663,2.64652,1.74643
8.99043,0.906048,0.520051
6.78758,2.59557,1.4004
9.01149,0.884983,0.376807
6.84792,2.53523,0.979012
9.0309,0.824316,0.218514
6.90623,2.47692,0.570655
9.05048,0.804738,0.0701935
6.96506,2.41809,0.119978
9.06457,0.605599,-0.0520654
7.02007,2.36308,-0.287332
9.07431,0.408974,-0.110888
7.07501,2.30814,-0.709114
9.0728,-0.0657908,0.0279375
7.01591,-2.56757,1.17714
9.06105,-0.477836,0.278918
6.95429,-2.50594,1.54212
9.03651,-1.07826,0.768173
6.89853,-2.45019,1.80912
9.00889,-1.17311,0.966511
6.84218,-2.39383,2.03159
8.98074,-1.14495,1.04733
6.78473,-2.33638,2.17926
8.95245,-1.25742,1.22175
6.73333,-2.28498,2.23895
8.92481,-1.08903,1.08709
6.67677,-2.22843,2.22813
8.9014,-1.06562,1.05827
6.62886,-2.18052,2.15302
