-1242,0,0,0,0,0,12.281,3.92564e-312,6.952e-310,0,0
-1170,0,0,0,0,0,11.7858,3.92564e-312,6.952e-310,0,0
-1130,0,0,0,0,0,11.6328,3.92564e-312,6.952e-310,0,0
-1048,0,0,0,0,0,10.9103,3.92564e-312,6.952e-310,0,0
-1069,0,0,0,0,0,11.4177,3.92564e-312,6.952e-310,0,0
-1033,0,0,0,0,0,11.1919,3.92564e-312,6.952e-310,0,0
-1069,0,0,0,0,0,11.8928,3.92564e-312,6.952e-310,0,0
-1040,0,0,0,0,0,11.8734,3.92564e-312,6.952e-310,0,0
-1050,0,0,0,0,0,12.3343,3.92564e-312,6.952e-310,0,0
-1089,0,0,0,0,0,13.1632,3.92564e-312,6.952e-310,0,0
-1029,0,0,0,0,0,12.5937,3.92564e-312,6.952e-310,0,0
-1009,0,0,0,0,0,12.6398,3.92564e-312,6.952e-310,0,0
-954,0,0,0,0,0,12.1129,3.92564e-312,6.952e-310,0,0
-970,0,0,0,0,0,12.57,3.92564e-312,6.952e-310,0,0
-1002,0,0,0,0,0,13.2723,3.92564e-312,6.952e-310,0,0
-913,0,0,0,0,0,12.2732,3.92564e-312,6.952e-310,0,0
-914,0,0,0,0,0,12.5649,3.92564e-312,6.952e-310,0,0
-877,0,0,0,0,0,12.2607,3.92564e-312,6.952e-310,0,0
-837,0,0,0,0,0,11.9666,3.92564e-312,6.952e-310,0,0
-850,0,0,0,0,0,12.4137,3.92564e-312,6.952e-310,0,0
-826,0,0,0,0,0,12.2806,3.92564e-312,6.952e-310,0,0
-829,0,0,0,0,0,12.5694,3.92564e-312,6.952e-310,0,0
-781,0,0,0,0,0,12.1411,3.92564e-312,6.952e-310,0,0
-705,0,0,0,0,0,11.2746,3.92564e-312,6.952e-310,0,0
-705,0,0,0,0,0,11.4422,3.92564e-312,6.952e-310,0,0
-696,0,0,0,0,0,11.4665,3.92564e-312,6.952e-310,0,0
-730,0,0,0,0,0,12.1339,3.92564e-312,6.952e-310,0,0
-690,0,0,0,0,0,11.7755,3.92564e-312,6.952e-310,0,0
-709,0,0,0,0,0,12.3104,3.92564e-312,6.952e-310,0,0
-660,0,0,0,0,0,11.8013,3.92564e-312,6.952e-310,0,0
-653,0,0,0,0,0,11.9076,3.92564e-312,6.952e-310,0,0
-666,0,0,0,0,0,12.3171,3.92564e-312,6.952e-310,0,0
-644,0,0,0,0,0,12.1185,3.92564e-312,6.952e-310,0,0
-642,0,0,0,0,0,12.2378,3.92564e-312,6.952e-310,0,0
-688,0,0,0,0,0,13.1454,3.92564e-312,6.952e-310,0,0
-698,0,0,0,0,0,13.4475,3.92564e-312,6.952e-310,0,0
-624,0,0,0,0,0,12.5099,3.92564e-312,6.952e-310,0,0
-633,0,0,0,0,0,12.7719,3.92564e-312,6.952e-310,0,0
-660,0,0,0,0,0,13.3259,3.92564e-312,6.952e-310,0,0
-642,0,0,0,0,0,13.1734,3.92564e-312,6.952e-310,0,0
-661,0,0,0,0,0,13.5966,3.92564e-312,6.952e-310,0,0
-610,0,0,0,0,0,12.9311,3.92564e-312,6.952e-310,0,0
-640,0,0,0,0,0,13.5236,3.92564e-312,6.952e-310,0,0
-600,0,0,0,0,0,13.0117,3.92564e-312,6.952e-310,0,0
-576,0,0,0,0,0,12.762,3.92564e-312,6.952e-310,0,0
-568,0,0,0,0,0,12.8111,3.92564e-312,6.952e-310,0,0
-537,0,0,0,0,0,12.4789,3.92564e-312,6.952e-310,0,0
-532,0,0,0,0,0,12.5733,3.92564e-312,6.952e-310,0,0
-473,0,0,0,0,0,11.7518,3.92564e-312,6.952e-310,0,0
-522,0,0,0,0,0,12.7248,3.92564e-312,6.952e-310,0,0
-466,0,0,0,0,0,11.9122,3.92564e-312,6.952e-310,0,0
-504,0,0,0,0,0,12.6993,3.92564e-312,6.952e-310,0,0
-501,0,0,0,0,0,12.7938,3.92564e-312,6.952e-310,0,0
-525,0,0,0,0,0,13.2953,3.92564e-312,6.952e-310,0,0
-549,0,0,0,0,0,13.7944,3.92564e-312,6.952e-310,0,0
-522,0,0,0,0,0,13.4935,3.92564e-312,6.952e-310,0,0
-525,0,0,0,0,0,13.6907,3.92564e-312,6.952e-310,0,0
-565,0,0,0,0,0,14.483,3.92564e-312,6.952e-310,0,0
-576,0,0,0,0,0,14.7469,3.92564e-312,6.952e-310,0,0
-482,0,0,0,0,0,13.2953,3.92564e-312,6.952e-310,0,0
-490,0,0,0,0,0,13.559,3.92564e-312,6.952e-310,0,0
-532,0,0,0,0,0,14.3445,3.92564e-312,6.952e-310,0,0
-525,0,0,0,0,0,14.3144,3.92564e-312,6.952e-310,0,0
-473,0,0,0,0,0,13.5352,3.92564e-312,6.952e-310,0,0
-465,0,0,0,0,0,13.5227,3.92564e-312,6.952e-310,0,0
-466,0,0,0,0,0,13.623,3.92564e-312,6.952e-310,0,0
-450,0,0,0,0,0,13.4756,3.92564e-312,6.952e-310,0,0
-388,0,0,0,0,0,12.5077,3.92564e-312,6.952e-310,0,0
-409,0,0,0,0,0,12.999,3.92564e-312,6.952e-310,0,0
-410,0,0,0,0,0,13.0944,3.92564e-312,6.952e-310,0,0
-397,0,0,0,0,0,12.9743,3.92564e-312,6.952e-310,0,0
-401,0,0,0,0,0,13.1496,3.92564e-312,6.952e-310,0,0
-408,0,0,0,0,0,13.3512,3.92564e-312,6.952e-310,0,0
-441,0,0,0,0,0,14.0269,3.92564e-312,6.952e-310,0,0
-453,0,0,0,0,0,14.3027,3.92564e-312,6.952e-310,0,0
-432,0,0,0,0,0,14.0435,3.92564e-312,6.952e-310,0,0
-445,0,0,0,0,0,14.3359,3.92564e-312,6.952e-310,0,0
-429,0,0,0,0,0,14.1578,3.92564e-312,6.952e-310,0,0
-477,0,0,0,0,0,15.082,3.92564e-312,6.952e-310,0,0
-509,0,0,0,0,0,15.7057,3.92564e-312,6.952e-310,0,0
-445,0,0,0,0,0,14.7212,3.92564e-312,6.952e-310,0,0
-466,0,0,0,0,0,15.1667,3.92564e-312,6.952e-310,0,0
-448,0,0,0,0,0,14.9478,3.92564e-312,6.952e-310,0,0
-394,0,0,0,0,0,14.0921,3.92564e-312,6.952e-310,0,0
-354,0,0,0,0,0,13.4358,3.92564e-312,6.952e-310,0,0
-330,0,0,0,0,0,13.0729,3.92564e-312,6.952e-310,0,0
-285,0,0,0,0,0,12.2903,3.92564e-312,6.952e-310,0,0
-225,0,0,0,0,0,11.1928,3.92564e-312,6.952e-310,0,0
-228,0,0,0,0,0,11.3077,3.92564e-312,6.952e-310,0,0
-210,0,0,0,0,0,11.0206,3.92564e-312,6.952e-310,0,0
-212,0,0,0,0,0,11.1445,3.92564e-312,6.952e-310,0,0
-234,0,0,0,0,0,11.6568,3.92564e-312,6.952e-310,0,0
-226,0,0,0,0,0,11.5706,3.92564e-312,6.952e-310,0,0
-250,0,0,0,0,0,12.1235,3.92564e-312,6.952e-310,0,0
-257,0,0,0,0,0,12.326,3.92564e-312,6.952e-310,0,0
-298,0,0,0,0,0,13.1799,3.92564e-312,6.952e-310,0,0
-340,0,0,0,0,0,14.0353,3.92564e-312,6.952e-310,0,0
-361,0,0,0,0,0,14.483,3.92564e-312,6.952e-310,0,0
-340,0,0,0,0,0,14.1642,3.92564e-312,6.952e-310,0,0
-345,0,0,0,0,0,14.3235,3.92564e-312,6.952e-310,0,0
-357,0,0,0,0,0,14.6012,3.92564e-312,6.952e-310,0,0
-378,0,0,0,0,0,15.0411,3.92564e-312,6.952e-310,0,0
-333,0,0,0,0,0,14.2847,3.92564e-312,6.952e-310,0,0
-333,0,0,0,0,0,14.3414,3.92564e-312,6.952e-310,0,0
-312,0,0,0,0,0,14.0067,3.92564e-312,6.952e-310,0,0
-257,0,0,0,0,0,13.0114,3.92564e-312,6.952e-310,0,0
-273,0,0,0,0,0,13.3734,3.92564e-312,6.952e-310,0,0
-225,0,0,0,0,0,12.4868,3.92564e-312,6.952e-310,0,0
-213,0,0,0,0,0,12.2971,3.92564e-312,6.952e-310,0,0
-225,0,0,0,0,0,12.5927,3.92564e-312,6.952e-310,0,0
-273,0,0,0,0,0,13.5822,3.92564e-312,6.952e-310,0,0
-240,0,0,0,0,0,12.9903,3.92564e-312,6.952e-310,0,0
-292,0,0,0,0,0,14.0507,3.92564e-312,6.952e-310,0,0
-329,0,0,0,0,0,14.787,3.92564e-312,6.952e-310,0,0
-345,0,0,0,0,0,15.1274,3.92564e-312,6.952e-310,0,0
-325,0,0,0,0,0,14.7859,3.92564e-312,6.952e-310,0,0
-376,0,0,0,0,0,15.7629,3.92564e-312,6.952e-310,0,0
-345,0,0,0,0,0,15.2302,3.92564e-312,6.952e-310,0,0
-385,0,0,0,0,0,15.9974,3.92564e-312,6.952e-310,0,0
-361,0,0,0,0,0,15.6087,3.92564e-312,6.952e-310,0,0
-330,0,0,0,0,0,15.0821,3.92564e-312,6.952e-310,0,0
-320,0,0,0,0,0,14.9355,3.92564e-312,6.952e-310,0,0
-325,0,0,0,0,0,15.0699,3.92564e-312,6.952e-310,0,0
-312,0,0,0,0,0,14.8632,3.92564e-312,6.952e-310,0,0
-285,0,0,0,0,0,14.3908,3.92564e-312,6.952e-310,0,0
-229,0,0,0,0,0,13.3228,3.92564e-312,6.952e-310,0,0
-241,0,0,0,0,0,13.5881,3.92564e-312,6.952e-310,0,0
-212,0,0,0,0,0,13.0455,3.92564e-312,6.952e-310,0,0
-184,0,0,0,0,0,12.5049,3.92564e-312,6.952e-310,0,0
-169,0,0,0,0,0,12.2163,3.92564e-312,6.952e-310,0,0
-186,0,0,0,0,0,12.604,3.92564e-312,6.952e-310,0,0
-180,0,0,0,0,0,12.5055,3.92564e-312,6.952e-310,0,0
-196,0,0,0,0,0,12.8641,3.92564e-312,6.952e-310,0,0
-205,0,0,0,0,0,13.0728,3.92564e-312,6.952e-310,0,0
-210,0,0,0,0,0,13.2043,3.92564e-312,6.952e-310,0,0
-201,0,0,0,0,0,13.0556,3.92564e-312,6.952e-310,0,0
-229,0,0,0,0,0,13.6479,3.92564e-312,6.952e-310,0,0
-280,0,0,0,0,0,14.675,3.92564e-312,6.952e-310,0,0
-312,0,0,0,0,0,15.3103,3.92564e-312,6.952e-310,0,0
-276,0,0,0,0,0,14.6451,3.92564e-312,6.952e-310,0,0
-320,0,0,0,0,0,15.5077,3.92564e-312,6.952e-310,0,0
-297,0,0,0,0,0,15.0938,3.92564e-312,6.952e-310,0,0
-285,0,0,0,0,0,14.8946,3.92564e-312,6.952e-310,0,0
-289,0,0,0,0,0,14.9954,3.92564e-312,6.952e-310,0,0
-253,0,0,0,0,0,14.326,3.92564e-312,6.952e-310,0,0
-257,0,0,0,0,0,14.4309,3.92564e-312,6.952e-310,0,0
-274,0,0,0,0,0,14.7873,3.92564e-312,6.952e-310,0,0
-229,0,0,0,0,0,13.9282,3.92564e-312,6.952e-310,0,0
-226,0,0,0,0,0,13.8917,3.92564e-312,6.952e-310,0,0
-201,0,0,0,0,0,13.4103,3.92564e-312,6.952e-310,0,0
-165,0,0,0,0,0,12.6891,3.92564e-312,6.952e-310,0,0
-185,0,0,0,0,0,13.1197,3.92564e-312,6.952e-310,0,0
-157,0,0,0,0,0,12.5497,3.92564e-312,6.952e-310,0,0
-180,0,0,0,0,0,13.0537,3.92564e-312,6.952e-310,0,0
-186,0,0,0,0,0,13.1994,3.92564e-312,6.952e-310,0,0
-210,0,0,0,0,0,13.7112,3.92564e-312,6.952e-310,0,0
-257,0,0,0,0,0,14.6664,3.92564e-312,6.952e-310,0,0
-261,0,0,0,0,0,14.7637,3.92564e-312,6.952e-310,0,0
-280,0,0,0,0,0,15.1442,3.92564e-312,6.952e-310,0,0
-276,0,0,0,0,0,15.0861,3.92564e-312,6.952e-310,0,0
-345,0,0,0,0,0,16.401,3.92564e-312,6.952e-310,0,0
-340,0,0,0,0,0,16.321,3.92564e-312,6.952e-310,0,0
-346,0,0,0,0,0,16.4498,3.92564e-312,6.952e-310,0,0
-354,0,0,0,0,0,16.6102,3.92564e-312,6.952e-310,0,0
-373,0,0,0,0,0,16.9702,3.92564e-312,6.952e-310,0,0
-285,0,0,0,0,0,15.3568,3.92564e-312,6.952e-310,0,0
-266,0,0,0,0,0,15.0091,3.92564e-312,6.952e-310,0,0
-228,0,0,0,0,0,14.2777,3.92564e-312,6.952e-310,0,0
-225,0,0,0,0,0,14.2337,3.92564e-312,6.952e-310,0,0
-138,0,0,0,0,0,12.4396,3.92564e-312,6.952e-310,0,0
-133,0,0,0,0,0,12.3473,3.92564e-312,6.952e-310,0,0
-133,0,0,0,0,0,12.3628,3.92564e-312,6.952e-310,0,0
-77,0,0,0,0,0,11.1308,3.92564e-312,6.952e-310,0,0
-100,0,0,0,0,0,11.6665,3.92564e-312,6.952e-310,0,0
-93,0,0,0,0,0,11.5243,3.92564e-312,6.952e-310,0,0
-145,0,0,0,0,0,12.6792,3.92564e-312,6.952e-310,0,0
-157,0,0,0,0,0,12.9492,3.92564e-312,6.952e-310,0,0
-205,0,0,0,0,0,13.9596,3.92564e-312,6.952e-310,0,0
-240,0,0,0,0,0,14.6734,3.92564e-312,6.952e-310,0,0
-241,0,0,0,0,0,14.7065,3.92564e-312,6.952e-310,0,0
-277,0,0,0,0,0,15.4206,3.92564e-312,6.952e-310,0,0
-292,0,0,0,0,0,15.7202,3.92564e-312,6.952e-310,0,0
-289,0,0,0,0,0,15.6747,3.92564e-312,6.952e-310,0,0
-297,0,0,0,0,0,15.8382,3.92564e-312,6.952e-310,0,0
-280,0,0,0,0,0,15.5257,3.92564e-312,6.952e-310,0,0
-250,0,0,0,0,0,14.9524,3.92564e-312,6.952e-310,0,0
-213,0,0,0,0,0,14.2276,3.92564e-312,6.952e-310,0,0
-210,0,0,0,0,0,14.1782,3.92564e-312,6.952e-310,0,0
-165,0,0,0,0,0,13.2608,3.92564e-312,6.952e-310,0,0
-165,0,0,0,0,0,13.271,3.92564e-312,6.952e-310,0,0
-180,0,0,0,0,0,13.5957,3.92564e-312,6.952e-310,0,0
-130,0,0,0,0,0,12.5438,3.92564e-312,6.952e-310,0,0
-120,0,0,0,0,0,12.3353,3.92564e-312,6.952e-310,0,0
-122,0,0,0,0,0,12.3887,3.92564e-312,6.952e-310,0,0
-144,0,0,0,0,0,12.8752,3.92564e-312,6.952e-310,0,0
-149,0,0,0,0,0,12.9912,3.92564e-312,6.952e-310,0,0
-180,0,0,0,0,0,13.653,3.92564e-312,6.952e-310,0,0
-210,0,0,0,0,0,14.2769,3.92564e-312,6.952e-310,0,0
-276,0,0,0,0,0,15.5874,3.92564e-312,6.952e-310,0,0
-312,0,0,0,0,0,16.2794,3.92564e-312,6.952e-310,0,0
-338,0,0,0,0,0,16.7704,3.92564e-312,6.952e-310,0,0
-388,0,0,0,0,0,17.6838,3.92564e-312,6.952e-310,0,0
-365,0,0,0,0,0,17.2771,3.92564e-312,6.952e-310,0,0
-340,0,0,0,0,0,16.8292,3.92564e-312,6.952e-310,0,0
-346,0,0,0,0,0,16.947,3.92564e-312,6.952e-310,0,0
-309,0,0,0,0,0,16.2687,3.92564e-312,6.952e-310,0,0
-289,0,0,0,0,0,15.8984,3.92564e-312,6.952e-310,0,0
-256,0,0,0,0,0,15.2691,3.92564e-312,6.952e-310,0,0
-210,0,0,0,0,0,14.362,3.92564e-312,6.952e-310,0,0
-210,0,0,0,0,0,14.3689,3.92564e-312,6.952e-310,0,0
-154,0,0,0,0,0,13.2146,3.92564e-312,6.952e-310,0,0
-130,0,0,0,0,0,12.7036,3.92564e-312,6.952e-310,0,0
-130,0,0,0,0,0,12.7081,3.92564e-312,6.952e-310,0,0
-145,0,0,0,0,0,13.0379,3.92564e-312,6.952e-310,0,0
-148,0,0,0,0,0,13.1065,3.92564e-312,6.952e-310,0,0
-141,0,0,0,0,0,12.961,3.92564e-312,6.952e-310,0,0
-169,0,0,0,0,0,13.5592,3.92564e-312,6.952e-310,0,0
-149,0,0,0,0,0,13.1421,3.92564e-312,6.952e-310,0,0
-213,0,0,0,0,0,14.4745,3.92564e-312,6.952e-310,0,0
-225,0,0,0,0,0,14.7196,3.92564e-312,6.952e-310,0,0
-185,0,0,0,0,0,13.9106,3.92564e-312,6.952e-310,0,0
-250,0,0,0,0,0,15.2246,3.92564e-312,6.952e-310,0,0
-225,0,0,0,0,0,14.7351,3.92564e-312,6.952e-310,0,0
-285,0,0,0,0,0,15.9129,3.92564e-312,6.952e-310,0,0
-277,0,0,0,0,0,15.7635,3.92564e-312,6.952e-310,0,0
-234,0,0,0,0,0,14.929,3.92564e-312,6.952e-310,0,0
-225,0,0,0,0,0,14.7547,3.92564e-312,6.952e-310,0,0
-250,0,0,0,0,0,15.2552,3.92564e-312,6.952e-310,0,0
-237,0,0,0,0,0,15.0037,3.92564e-312,6.952e-310,0,0
-213,0,0,0,0,0,14.5272,3.92564e-312,6.952e-310,0,0
-180,0,0,0,0,0,13.8547,3.92564e-312,6.952e-310,0,0
-196,0,0,0,0,0,14.1893,3.92564e-312,6.952e-310,0,0
-205,0,0,0,0,0,14.376,3.92564e-312,6.952e-310,0,0
-165,0,0,0,0,0,13.5525,3.92564e-312,6.952e-310,0,0
-165,0,0,0,0,0,13.5567,3.92564e-312,6.952e-310,0,0
-138,0,0,0,0,0,12.9862,3.92564e-312,6.952e-310,0,0
-180,0,0,0,0,0,13.8793,3.92564e-312,6.952e-310,0,0
-154,0,0,0,0,0,13.3372,3.92564e-312,6.952e-310,0,0
-165,0,0,0,0,0,13.5725,3.92564e-312,6.952e-310,0,0
-162,0,0,0,0,0,13.5154,3.92564e-312,6.952e-310,0,0
-180,0,0,0,-1.57015,0,14.0223,-0.0628059,-0.113516,-1297.64,-2345.37
-146.376,0,0,0,-3.48505,0,13.5134,-0.139402,-0.250459,-1994.69,-3566.23
-162.979,0,0,0,-5.74133,0,14.0882,-0.229653,-0.409947,-2623.58,-4636.27
-173.83,0,0,0,-10.6456,0,14.7547,-0.425825,-0.751908,-3528.28,-6150.37
-175.392,0,0,0,-16.411,0,15.1885,-0.656439,-1.14777,-4239.22,-7276.86
-215.781,0,0,0,-23.6806,0,16.3812,-0.947222,-1.63648,-5083.63,-8543.84
-244.064,0,0,0,-31.6567,0,17.184,-1.26627,-2.16178,-5864.82,-9656.26
-248.786,0,0,0,-37.9962,0,17.3579,-1.51985,-2.5739,-6339.52,-10303.1
-220.542,0,0,0,-47.0502,0,16.8702,-1.88201,-3.15551,-6657.35,-10691.3
-233.317,0,0,0,-53.7026,0,16.7654,-2.1481,-3.57911,-6858.1,-10917.7
-227.103,0,0,0,-63.1427,0,16.5419,-2.52571,-4.17454,-6992.72,-11026.4
-249.927,0,0,0,-73.5405,0,16.269,-2.94162,-4.82369,-7121.76,-11115.7
-240.799,0,0,0,-82.9831,0,15.1328,-3.31932,-5.40978,-7099.68,-11016.6
-226.239,0,0,0,-92.2326,0,13.8286,-3.6893,-5.98227,-6954.52,-10761.1
-285.643,0,0,0,-101.784,0,13.5634,-4.07136,-6.57198,-6921.3,-10683.2
-264.928,0,0,0,-110.963,0,11.6241,-4.43851,-7.13976,-6749.05,-10437.2
-338.563,0,0,0,-120.309,0,11.4945,-4.81238,-7.72119,-6676.23,-10382.5
-386.038,0,0,0,-129.199,0,10.249,-5.16797,-8.28213,-6585.05,-10387.8
-463.687,0,0,0,-135.292,0,10.3368,-5.41168,-8.6727,-6551.34,-10499.3
-431.418,0,0,0,-141.286,0,8.81684,-5.65143,-9.06322,-6444.81,-10497.9
-541.472,0,0,0,-149.817,0,9.33544,-5.9927,-9.63985,-6319.81,-10678.3
-640.647,0,0,0,-156.018,0,9.65362,-6.24073,-10.0768,-6200.87,-10924.7
-738.715,0,0,0,-164.383,0,10.0114,-6.57533,-10.7118,-5975.01,-11339.3
-744.061,0,0,0,-171.819,0,9.10472,-6.87276,-11.321,-5676.12,-11624.6
-826.353,0,0,0,-176.858,0,9.79516,-7.0743,-11.7635,-5417.75,-11895.3
-929.503,0,0,0,-181.645,0,10.9353,-7.2658,-12.2245,-5093.08,-12262.4
-995.557,0,0,0,-186.046,0,11.6139,-7.44185,-12.6951,-4732.39,-12649.1
-1075.11,0,0,0,-192.12,0,12.3221,-7.68481,-13.4785,-4104.17,-13234.3
-1108.19,0,0,0,-196.521,0,13.5272,-7.86085,-14.1656,-3520.76,-13741.7
-1151.75,0,0,0,-200.518,0,14.8915,-8.02071,-14.9655,-2854.69,-14284
-1143.77,0,0,0,-202.792,0,15.9018,-8.1117,-15.5085,-2445.86,-14594.4
-1062.12,0,0,0,-204.706,0,16.6483,-8.18824,-16.0398,-2126.15,-14760.2
-1039.02,0,0,0,-207.072,0,17.4381,-8.28287,-16.8588,-1714.23,-14837.1
-934.493,0,0,0,-209.061,0,18.57,-8.36245,-17.6651,-1441.72,-14606.4
-789.887,0,0,0,-210.319,0,18.9061,-8.41275,-18.1988,-1337.88,-14193
-668.094,0,0,0,-212.042,0,19.2162,-8.4817,-18.9366,-1240,-13269.8
-451.34,0,0,0,-213.609,0,19.4899,-8.54436,-19.5877,-1143.52,-11882.9
-303.545,0,0,0,-214.582,0,19.1562,-8.58327,-19.9926,-1034.71,-10768.1
-163.277,0,0,0,-215.653,0,18.3527,-8.62613,-20.4864,-782.211,-9010.95
-0.41701,0,0,0,-216.16,0,17.5541,-8.64641,-20.905,-340.2,-7023.05
100.947,0,0,0,-215.968,0,17.3056,-8.63873,-21.1875,145.329,-5351.37
255.55,0,0,0,-214.787,0,15.3515,-8.59149,-21.3888,874.903,-3727.41
319.613,0,0,0,-212.51,0,14.8393,-8.5004,-21.5151,1662.2,-2304.56
368.662,0,0,0,-210.287,0,13.6735,-8.41149,-21.572,2268.04,-1452.23
386.35,0,0,0,-206.176,0,12.4986,-8.24703,-21.6009,3045.64,-534.32
391.45,0,0,0,-202.561,0,12.1109,-8.10244,-21.6016,3614.77,-18.574
375.161,0,0,0,-196.792,0,11.5353,-7.8717,-21.5764,4272.94,466.609
343.866,0,0,0,-190.266,0,11.2516,-7.61065,-21.5346,4798.63,768.731
247.304,0,0,0,-183.181,0,11.0395,-7.32725,-21.4876,5134.08,851.575
147.631,0,0,0,-175.879,0,11.2979,-7.03517,-21.4417,5253.3,826.37
22.9545,0,0,0,-168.734,0,12.1168,-6.74937,-21.3996,5140.24,756.384
-126.831,0,0,0,-162.218,0,13.4564,-6.48872,-21.3613,4791.47,704.826
-297.895,0,0,0,-156.15,0,13.33,-6.24599,-21.3185,4184.95,737.955
-524.874,0,0,0,-151.654,0,14.9212,-6.06617,-21.2684,3380.09,942.071
-737.012,0,0,0,-149.129,0,15.3009,-5.96518,-21.2218,2714.84,1250.86
-864.912,0,0,0,-146.772,0,16.1799,-5.87088,-21.124,1733.44,1798.28
-1108.17,0,0,0,-145.798,0,16.8024,-5.83191,-21.0321,1025.35,2419.2
-1308.72,0,0,0,-145.654,0,17.5207,-5.82615,-20.8384,105.133,3534.71
-1440.96,0,0,0,-146.425,0,17.4007,-5.857,-20.577,-554.763,4701.08
-1600.01,0,0,0,-147.67,0,17.4087,-5.90678,-20.2445,-888.98,5936.93
-1708.45,0,0,0,-148.553,0,17.1491,-5.94211,-19.9754,-892.152,6795.78
-1730.24,0,0,0,-149.537,0,17.0344,-5.98148,-19.5749,-757.157,7702.62
-1779.21,0,0,0,-150.138,0,17.0381,-6.00553,-19.0712,-406.216,8508.37
-1811.72,0,0,0,-149.921,0,16.4187,-5.99685,-18.6003,165.698,8985.29
-1822.73,0,0,0,-149.245,0,16.1985,-5.96981,-18.2319,675.917,9210.02
