2.51063,1.5708,0.939833,24.7324,-24.7324
2.57568,1.99742,0.578252,15.2172,-15.2172
2.61188,2.35619,0.25569,6.72869,-6.72869
2.61536,2.35619,0.259161,6.82003,-6.82003
2.58542,2.48055,0.104871,2.75977,-2.75977
2.52467,2.46685,0.0578216,1.52162,-1.52162
2.43691,2.48055,-0.0436364,-1.14833,1.14833
2.17079,2.35619,-0.185409,-4.87919,4.87919
2.0119,2.35619,-0.344292,-9.0603,9.0603
1.84331,2.35619,-0.512881,-13.4969,13.4969
1.66279,2.35619,-0.693401,-18.2474,18.2474
1.47945,2.48055,-1.0011,-26.3446,26.3446
1.2913,2.48055,-1.18925,-31.2961,31.2961
1.12314,2.48055,-1.35741,-35.7214,35.7214
0.96489,2.23184,-1.26695,-33.3408,33.3408
0.822449,2.11122,-1.28877,-33.9149,33.9149
0.706162,1.89255,-1.18639,-31.2207,31.2207
0.613955,1.49402,-0.880069,-23.1597,23.1597
0.552996,1.10715,-0.554153,-14.583,14.583
0.526145,0.909753,-0.383609,-10.095,10.095
0.530289,0.785398,-0.255109,-6.7134,6.7134
0.565732,0.661043,-0.0953115,-2.5082,2.5082
0.633297,0.661043,-0.0277459,-0.730155,0.730155
0.729043,0.661043,0.0679997,1.78947,-1.78947
0.853461,0.661043,0.192418,5.06362,-5.06362
0.999165,0.661043,0.338122,8.89793,-8.89793
1.15914,0.661043,0.498092,13.1077,-13.1077
1.33722,0.661043,0.67618,17.7942,-17.7942
1.52475,0.661043,0.86371,22.7292,-22.7292
1.70596,0.661043,1.04492,27.4978,-27.4978
1.88688,0.661043,1.22584,32.2589,-32.2589
2.05265,0.785398,1.26725,33.3488,-33.3488
2.21055,1.03038,1.18017,31.0572,-31.0572
2.34666,1.30454,1.04212,27.4242,-27.4242
2.45848,1.30454,1.15394,30.3668,-30.3668
2.54103,1.64757,0.893459,23.5121,-23.5121
2.5961,1.99742,0.598679,15.7547,-15.7547
2.61748,2.24554,0.37194,9.78789,-9.78789
2.5875,2.60117,-0.0136695,-0.359724,0.359724
2.52897,2.60117,-0.0722038,-1.9001,1.9001
2.43728,2.60117,-0.16389,-4.31291,4.31291
2.32419,2.35619,-0.0320057,-0.842256,0.842256
2.18579,2.60117,-0.415382,-10.9311,10.9311
2.02499,2.60117,-0.576184,-15.1627,15.1627
1.85346,2.60117,-0.747709,-19.6765,19.6765
1.66738,2.46685,-0.799471,-21.0387,21.0387
1.48601,2.60117,-1.11516,-29.3464,29.3464
1.30527,2.46685,-1.16158,-30.5678,30.5678
1.13447,2.46685,-1.33238,-35.0627,35.0627
0.970268,2.13753,-1.16726,-30.7173,30.7173
0.825678,2.11122,-1.28554,-33.8299,33.8299
0.660516,1.66146,-1.00094,-26.3405,26.3405
0.584841,1.24905,-0.664204,-17.4791,17.4791
0.53841,0.896055,-0.357645,-9.41171,9.41171
0.523681,0.785398,-0.261717,-6.88728,6.88728
0.541294,0.661043,-0.119749,-3.15128,3.15128
0.592604,0.661043,-0.0684391,-1.80103,1.80103
0.671783,0.661043,0.0107395,0.282618,-0.282618
0.78311,0.674741,0.108369,2.85182,-2.85182
0.917071,0.674741,0.24233,6.37711,-6.37711
1.06804,0.674741,0.393295,10.3499,-10.3499
1.23969,0.674741,0.564954,14.8672,-14.8672
1.41999,0.674741,0.745248,19.6118,-19.6118
1.62275,0.661043,0.961712,25.3082,-25.3082
1.78702,0.661043,1.12598,29.6309,-29.6309
2.05732,0.674741,1.38258,36.3836,-36.3836
2.2069,0.896055,1.31084,34.4958,-34.4958
2.33821,1.14417,1.19404,31.4222,-31.4222
2.4623,1.40565,1.05665,27.8067,-27.8067
2.53702,1.83705,0.699969,18.4202,-18.4202
2.59391,1.99742,0.596485,15.697,-15.697
2.61709,2.11122,0.505878,13.3126,-13.3126
0.787898,2.48055,-1.69265,-44.5435,44.5435
0.993114,2.48055,-1.48744,-39.143,39.143
1.15068,2.35619,-1.20551,-31.724,31.724
1.32633,2.23184,-0.905507,-23.8291,23.8291
1.52541,1.83705,-0.311638,-8.201,8.201
1.77864,1.48014,0.298506,7.85542,-7.85542
1.97458,1.14417,0.83041,21.8529,-21.8529
2.14022,1.10715,1.03307,27.1861,-27.1861
2.34445,1.10715,1.2373,32.5606,-32.5606
2.49811,1.14417,1.35395,35.6301,-35.6301
2.5717,1.48014,1.09156,28.7254,-28.7254
2.61613,1.9513,0.664826,17.4954,-17.4954
2.58829,2.35619,0.232092,6.10769,-6.10769
2.48941,2.81984,-0.33043,-8.69553,8.69553
2.30708,2.87534,-0.568263,-14.9543,14.9543
2.11627,2.87534,-0.759069,-19.9755,19.9755
1.85473,2.87534,-1.02061,-26.8581,26.8581
1.58593,2.81984,-1.23391,-32.4714,32.4714
1.2932,2.71497,-1.42177,-37.4149,37.4149
1.04796,2.60117,-1.55322,-40.8741,40.8741
0.906843,1.89255,-0.985704,-25.9396,25.9396
0.777071,1.83705,-1.05998,-27.8942,27.8942
0.600813,1.19029,-0.589477,-15.5125,15.5125
0.538632,0.909753,-0.371121,-9.76635,9.76635
0.527882,0.785398,-0.257516,-6.77674,6.77674
0.559338,0.54042,0.0189185,0.497854,-0.497854
0.627222,0.54042,0.0868029,2.28429,-2.28429
0.782244,0.54042,0.241824,6.36379,-6.36379
0.979466,0.54042,0.439046,11.5539,-11.5539
1.13567,0.54042,0.595246,15.6644,-15.6644
1.31228,0.426627,0.885654,23.3067,-23.3067
1.49323,0.661043,0.832183,21.8996,-21.8996
1.69617,0.661043,1.03512,27.2401,-27.2401
2.03504,0.661043,1.374,36.1579,-36.1579
2.19322,0.909753,1.28347,33.7755,-33.7755
2.3292,1.14417,1.18503,31.185,-31.185
2.49224,1.344,1.14824,30.2169,-30.2169
2.56855,1.64757,0.920986,24.2365,-24.2365
2.61657,2.24554,0.371033,9.76402,-9.76402
2.60906,2.60117,0.00789041,0.207642,-0.207642
2.56994,2.46685,0.103091,2.71293,-2.71293
2.49994,2.71497,-0.215023,-5.65851,5.65851
2.3806,2.57486,-0.194259,-5.11209,5.11209
2.04797,2.57486,-0.526891,-13.8656,13.8656
1.87431,2.57486,-0.700554,-18.4356,18.4356
1.69486,2.71497,-1.0201,-26.8448,26.8448
1.50767,2.71497,-1.2073,-31.7709,31.7709
1.23346,2.71497,-1.48151,-38.987,38.987
1.06746,2.24554,-1.17808,-31.0021,31.0021
0.919645,2.11122,-1.19157,-31.3571,31.3571
0.783978,1.89255,-1.10857,-29.1729,29.1729
0.672458,1.73595,-1.06349,-27.9865,27.9865
0.586853,1.30454,-0.717692,-18.8866,18.8866
0.541536,1.14417,-0.602633,-15.8588,15.8588
0.523728,0.909753,-0.386025,-10.1586,10.1586
0.538191,0.785398,-0.247208,-6.50546,6.50546
0.584399,0.661043,-0.0766444,-2.01696,2.01696
0.66182,0.54042,0.121401,3.19476,-3.19476
0.83592,0.54042,0.2955,7.77633,-7.77633
0.969191,0.54042,0.428771,11.2835,-11.2835
1.12969,0.54042,0.58927,15.5071,-15.5071
1.30019,0.54042,0.759766,19.9938,-19.9938
1.4847,0.674741,0.809958,21.3147,-21.3147
1.68571,0.566729,1.11898,29.4469,-29.4469
1.94219,0.785398,1.15679,30.4418,-30.4418
2.10895,0.896055,1.2129,31.9183,-31.9183
2.25589,1.03038,1.22551,32.2503,-32.2503
2.38724,1.30454,1.08269,28.4919,-28.4919
2.4891,1.66146,0.82764,21.78,-21.78
2.59132,1.89255,0.698772,18.3887,-18.3887
2.61758,2.11122,0.506359,13.3253,-13.3253
2.57475,2.46685,0.107894,2.83931,-2.83931
2.50653,2.57486,-0.0683338,-1.79826,1.79826
2.40306,2.57486,-0.171803,-4.52113,4.52113
2.21003,2.81984,-0.609814,-16.0477,16.0477
2.05907,2.71497,-0.655899,-17.2605,17.2605
1.8806,2.81984,-0.939241,-24.7169,24.7169
1.61684,2.71497,-1.09813,-28.898,28.898
1.33658,2.60117,-1.26459,-33.2787,33.2787
1.16398,2.35619,-1.19221,-31.3741,31.3741
1.00027,1.99742,-0.997156,-26.2409,26.2409
0.857305,1.89255,-1.03524,-27.2432,27.2432
0.731004,1.73595,-1.00494,-26.4458,26.4458
0.629517,1.30454,-0.675027,-17.7639,17.7639
0.564996,1.14417,-0.579173,-15.2414,15.2414
0.529995,0.909753,-0.379758,-9.99363,9.99363
0.525791,0.674741,-0.14895,-3.91974,3.91974
0.554564,0.785398,-0.230834,-6.07459,6.07459
0.615836,0.674741,-0.0589047,-1.55012,1.55012
0.764756,0.785398,-0.020642,-0.54321,0.54321
0.965427,0.785398,0.180028,4.73759,-4.73759
1.20372,0.674741,0.528977,13.9204,-13.9204
1.57672,0.785398,0.79132,20.8242,-20.8242
1.84395,0.661043,1.18291,31.1291,-31.1291
2.0125,0.785398,1.2271,32.2921,-32.2921
2.17455,0.674741,1.49981,39.4688,-39.4688
2.38185,1.00407,1.37779,36.2576,-36.2576
2.52576,1.49402,1.03173,27.1508,-27.1508
2.58558,1.99742,0.58816,15.4779,-15.4779
2.61554,2.23184,0.383699,10.0974,-10.0974
2.59768,2.35619,0.241485,6.35486,-6.35486
2.54686,2.46685,0.0800072,2.10545,-2.10545
2.41528,2.71497,-0.299684,-7.88641,7.88641
2.29148,2.57486,-0.283383,-7.45745,7.45745
2.14958,2.81984,-0.670266,-17.6386,17.6386
1.97943,2.57486,-0.595433,-15.6693,15.6693
1.70987,2.71497,-1.00509,-26.4498,26.4498
1.43628,2.48055,-1.04427,-27.4807,27.4807
1.17188,2.46685,-1.29498,-34.0783,34.0783
0.8549,2.03444,-1.17954,-31.0406,31.0406
0.67212,1.66146,-0.989336,-26.0352,26.0352
0.569699,1.5708,-1.0011,-26.3447,26.3447
0.524075,0.909753,-0.385678,-10.1494,10.1494
0.534897,0.674741,-0.139844,-3.68011,3.68011
0.593547,0.54042,0.0531272,1.39808,-1.39808
0.700632,0.426627,0.274005,7.21065,-7.21065
0.815578,0.380506,0.435072,11.4493,-11.4493
0.956867,0.426627,0.53024,13.9537,-13.9537
1.2031,0.380506,0.822595,21.6472,-21.6472
1.47159,0.380506,1.09108,28.7128,-28.7128
1.64705,0.380506,1.26655,33.3302,-33.3302
1.83568,0.507099,1.32858,34.9627,-34.9627
2.01011,0.674741,1.33537,35.1413,-35.1413
2.16592,0.909753,1.25617,33.0571,-33.0571
2.3292,1.03038,1.29882,34.1795,-34.1795
2.47781,1.49402,0.983781,25.889,-25.889
2.55653,1.99742,0.559106,14.7133,-14.7133
2.6034,2.13753,0.465876,12.2599,-12.2599
2.61347,2.48055,0.13292,3.49789,-3.49789
2.54781,2.76109,-0.213277,-5.61255,5.61255
2.47015,2.48055,-0.0104022,-0.273743,0.273743
2.36409,2.71497,-0.350872,-9.23349,9.23349
2.22965,2.46685,-0.237203,-6.24219,6.24219
2.0724,2.46685,-0.39445,-10.3803,10.3803
1.57277,2.46685,-0.894081,-23.5285,23.5285
1.36489,2.57486,-1.20998,-31.8415,31.8415
1.1798,2.46685,-1.28705,-33.8698,33.8698
0.941512,2.48055,-1.53904,-40.501,40.501
0.743751,2.13753,-1.39377,-36.6783,36.6783
0.642563,1.9513,-1.30874,-34.4405,34.4405
0.573439,1.5708,-0.997358,-26.2463,26.2463
0.533051,1.03038,-0.497326,-13.0875,13.0875
0.525022,0.909753,-0.384731,-10.1245,10.1245
0.555202,0.661043,-0.105841,-2.78529,2.78529
0.646554,0.380506,0.266047,7.00124,-7.00124
0.747804,0.380506,0.367297,9.66572,-9.66572
0.87041,0.426627,0.443783,11.6785,-11.6785
1.02364,0.507099,0.516539,13.5931,-13.5931
1.28117,0.507099,0.774067,20.3702,-20.3702
1.45327,0.54042,0.912848,24.0223,-24.0223
1.82165,0.507099,1.31455,34.5935,-34.5935
